 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.62506376	0.32704415525	0.0370452862	0.006156141985	0.0024727701195	0.00040513813875	0.00014051947435	0.0001806855652	7.15568868e-05	0.00132036679755	9.964493185e-05
n	0.305882782667	0.563918295083	0.1061750674	0.0191697753283	0.0025368085465	0.00049043107625	0.000148743155783	0.000185060349067	7.13785225e-05	0.00132212353585	9.95564966167e-05
e	0.116440494889	0.647681208361	0.203478902467	0.0295594044428	0.0015922895555	0.000539109142083	8.37658195943e-05	0.000104336053689	2.56848322333e-05	0.000460157069283	3.46759476789e-05
v	0.051550511963	0.49193888612	0.337777050822	0.116224674814	0.00133434350183	0.000841959557361	5.55115105314e-05	8.29649412297e-05	1.03613063111e-05	0.000171531993428	1.2217412833e-05
ò	0.0283291656543	0.38684687204	0.440112326941	0.142371852605	0.00128833851728	0.000837800435787	6.71718908438e-05	5.96363190766e-05	6.07247297037e-06	7.6106377476e-05	4.66195837767e-06
ì	0.0140617417848	0.454456974013	0.45384750898	0.0748788102017	0.00179218383909	0.000676124761929	0.000139904330281	7.88546816922e-05	6.56344465679e-06	5.89811338253e-05	2.38961932589e-06
c	0.0552204311616	0.315488183671	0.52067750966	0.102052911734	0.00431513804636	0.00187680045398	0.000170150333427	0.000123892483897	5.19006821893e-06	6.76505292751e-05	2.1935455753e-06
h	0.0717524463872	0.11396422789	0.57436855322	0.232469197245	0.00475761351545	0.00240992128466	0.000112160059476	0.000106600620966	2.44056581964e-06	5.54877030584e-05	1.36160149243e-06
a	0.0284930793291	0.0481575682967	0.597478584407	0.299779772415	0.0211031543385	0.00382752189489	0.000556270034825	0.000207704126655	3.12221222199e-05	0.000164842987653	0.000200260244231
d	0.0220266599764	0.0242043620989	0.560538908136	0.356656464138	0.0278284911128	0.00715220963163	0.000774889834942	0.000299844838885	4.16183891733e-05	0.000204005923218	0.000272552914077
ò	0.0197439779388	0.012851033033	0.408646882712	0.511189591379	0.0376452457043	0.00827272054388	0.00111192486831	0.000251219562962	4.06387714911e-05	0.000119672841739	0.000127128984026
n	0.00959525659293	0.00769645144433	0.302093724237	0.59980615046	0.0492537352348	0.029092809848	0.00142839312277	0.000811057340987	4.08812756637e-05	0.000106803298246	7.47564346753e-05
t	0.00710742993098	0.00426245181478	0.228357854746	0.695765750153	0.0273687904116	0.0353558903827	0.00076077662959	0.000923600957996	1.51511410512e-05	5.52378386487e-05	2.70468009918e-05
a	0.00334607817366	0.00302497527159	0.126604448249	0.662672650051	0.155392942137	0.0395192638942	0.0065745040652	0.001286598997	0.00029319338768	0.000147180107783	0.0011380975631
s	0.00194478945455	0.00159254312386	0.0583002294163	0.641739250017	0.210483764046	0.0717524812981	0.00969352455507	0.002339960999	0.000394535559893	0.000198712749261	0.00156015244103
ì	0.00144745879152	0.000873882137953	0.0310180317721	0.621219023339	0.230888451349	0.094304313766	0.015246788385	0.00306178186633	0.000547869750631	0.00015510597642	0.00123727973368
n	0.00099918060384	0.000602895875984	0.0142166205574	0.47335398778	0.282469563783	0.197490124589	0.0199894911283	0.00896116005544	0.000603731926877	0.000223423995473	0.00108981457456
d	0.00209181616795	0.00408774795866	0.0173512645191	0.566468835927	0.161620437594	0.22704092153	0.0108368048094	0.00972291341848	0.000215052562892	0.000188293705491	0.00037591951352
e	0.00197923486932	0.00515695872955	0.0153829956664	0.474626106976	0.279548748865	0.170794173843	0.0418553693698	0.00722426553949	0.00134538769823	0.000313637752164	0.00177313206317
k	0.00128802026977	0.00200911251985	0.0059678780488	0.223879113992	0.355267919622	0.315657437948	0.0742198961233	0.0170775361798	0.00183093129941	0.000416975300721	0.00238518962772
a	0.00105800130659	0.00093777594995	0.00278260153293	0.135376834664	0.373893079874	0.376674785983	0.0842851933744	0.0207427218933	0.00218702706647	0.000563620716907	0.00149837871591
ì	0.00053193088553	0.00049690498665	0.00104336483431	0.056741705888	0.547900709958	0.260781228661	0.0953431711248	0.0272464394644	0.00552883402216	0.00290376840564	0.0014819734053
c	0.00144397502851	0.00100816342222	0.00203132765144	0.034187266296	0.424630443319	0.404434402887	0.0735355137083	0.0481153588215	0.00525885085405	0.00406285586855	0.00129186320177
h	0.0029231052095	0.00188770180741	0.00370849545048	0.034590595432	0.17767173944	0.687609400962	0.0422829549028	0.0444707929405	0.00185391630668	0.00219575806952	0.00080551733259
a	0.00235123945983	0.0016063000358	0.00270933742683	0.027543641344	0.0971034581467	0.587029966987	0.198940811968	0.0552638429802	0.0171968419442	0.00190290710317	0.0083516336762
a	0.00149644600994	0.0010808763786	0.00104211935228	0.010565074048	0.104234072716	0.294172498996	0.357017963989	0.156647126327	0.0487986639814	0.0102965046011	0.0146486505587
n	0.00265852833665	0.000863343042867	0.000583789437427	0.00498813844933	0.0792350679053	0.320266589665	0.289879107996	0.233382665442	0.0449754713271	0.0122771892537	0.0108901296862
o	0.00260028854555	0.000675839764289	0.000445864059142	0.00278075718311	0.0584155329684	0.345269383222	0.224504529332	0.300508558481	0.032092367109	0.0257085388046	0.0069983932954
ì	0.00178040164852	0.00069119152143	0.000313079909714	0.00159865989437	0.0542809429895	0.188427841074	0.185261766444	0.43846889616	0.0428072883697	0.0807224796015	0.0056474743318
