 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.80103648	0.183614745	0.0139214595	0.0010647696	4.844105e-05	0.000249313735	2.07334765e-05	4.4123073e-05
v	0.63813412	0.347538525	0.0130782045	0.000930495133333	6.12855926667e-05	0.000193879609667	2.18256435e-05	4.16811276667e-05
ò	0.328529290667	0.625625908333	0.0424157605	0.00318630364444	7.20080515556e-05	0.000138128511222	1.27375045e-05	1.98320847556e-05
s	0.121868279889	0.808737502778	0.0645476335	0.00383150002148	0.000685853910519	0.000312192323741	8.75400216667e-06	8.23878365187e-06
t	0.332720598963	0.607802877593	0.0550633731667	0.00283699038049	0.00115535562017	0.00039656588458	1.57802697222e-05	8.42151808396e-06
i	0.398235611521	0.327225469198	0.227245653056	0.0453146120268	0.00085741703339	0.000934536038193	3.19939875741e-05	0.000154677148361
z	0.138010493707	0.441789543066	0.351223647685	0.0585196580756	0.00231753842113	0.00767621021273	0.000170441705191	0.00029247013612
o	0.051339877149	0.385313751022	0.344778182562	0.200401660092	0.00377527210704	0.0136406767376	0.000239563843064	0.000511021578707
ì	0.0186558590963	0.134831194341	0.404278747521	0.405801813364	0.012622124769	0.0221214312459	0.000554211755688	0.00113459052624
m	0.00779350826543	0.0632582921137	0.459887462507	0.311128167121	0.0404059525897	0.115727832749	0.000773085891896	0.00102568340291
m	0.0745042658551	0.0556616453712	0.409270740836	0.195411041707	0.102163494197	0.161386157583	0.00114417280397	0.000458455421803
u	0.0965929455217	0.0383775707204	0.213940444612	0.423492747236	0.107158775399	0.116024892528	0.00169392943466	0.0027186726006
ì	0.0327580119439	0.0129918036135	0.075035074204	0.699975699079	0.0688797257997	0.103065015509	0.00277757137822	0.00451711556687
m	0.0115377967013	0.00681698998117	0.050023643068	0.538751867693	0.0977152485999	0.28901230317	0.00346799702607	0.00267418871229
e	0.0044694667871	0.00482871247372	0.0398421623893	0.345710813898	0.141243509533	0.43731441439	0.0168565904754	0.00973435456076
p	0.00258618762903	0.00208794676124	0.0192922258298	0.254293371633	0.132415919844	0.553258404797	0.0228752903918	0.0131906661869
à	0.00182148364301	0.00108098047708	0.0121598318766	0.109802710878	0.131207019948	0.665198388266	0.0701501450306	0.00857944339563
n	0.001106337241	0.00051095091236	0.0062327080922	0.0599752498593	0.112232433649	0.726699396089	0.0871396720102	0.00610324796521
t	0.0214108263403	0.00248193639079	0.00580492473073	0.0246315301864	0.057691709883	0.83283125203	0.0494723133367	0.0056754974884
a	0.0292210839468	0.00345511879693	0.00479101941024	0.0144561407288	0.036196428961	0.64788149401	0.190370876779	0.0736278304961
p	0.0114872267156	0.00165536751231	0.00529760613675	0.00885304247627	0.0226477803203	0.596698508003	0.25724636226	0.0961140861654
o	0.0067882580052	0.00102061265077	0.00512102221225	0.00424573365876	0.0144112804401	0.539579569334	0.380765904087	0.0480675897218
l	0.00508994170173	0.00158106551692	0.00333499140408	0.00291350695292	0.00996782781337	0.378445069778	0.565420188029	0.0332473949073
e	0.00685838840058	0.00173106815564	0.00271259970136	0.00247486888431	0.00626830260446	0.280126071593	0.611355792676	0.0884729049691
m	0.00730988796686	0.00176110830188	0.00216547843379	0.00164318994144	0.00379873720149	0.179094615531	0.688072607559	0.116154398323
i	0.00467059698895	0.00175627392063	0.0018107253446	0.00108307152715	0.00282276123383	0.14208967451	0.722793615853	0.122973302774
m	0.00409606419632	0.00173095982688	0.00177938338153	0.000765862285717	0.00244526491128	0.06554372217	0.773105351951	0.150533395925
m	0.00200509888211	0.00150401516896	0.00141168057384	0.000372666436572	0.00183211218376	0.03640142339	0.861718517317	0.0947544683083
è	0.00290872707737	0.000707502429653	0.000739625414613	0.000245659016857	0.000913760451253	0.0170157492633	0.658641299106	0.318827630769
n	0.00538608802579	0.000951937156551	0.0142865657815	0.00174439081229	0.0214088153271	0.0241460648878	0.529114393035	0.402961722256
a	0.00723731834193	0.00135494991885	0.0204609501605	0.00293713577076	0.0287383671757	0.0284194161293	0.503436364345	0.407415486085
</S>	0.00848653967097	0.00137729915942	0.0129662174303	0.00263237988538	0.0152985316878	0.0188941223146	0.349436032173	0.590908843043
