 	avete	cucinato	le	verdure	</S>
m	0.773822305	0.20790704265	0.0045948914115	0.0136053133755	7.049253e-05
a	0.712547918333	0.268734700883	0.00489522070383	0.0137313888352	9.08061133333e-05
r	0.678231882778	0.304294090294	0.00887045513461	0.00794482765507	0.000658769531111
è	0.421859060926	0.556841986765	0.0119948273782	0.00731922288502	0.00198488747704
t	0.201071048642	0.761565408922	0.0178563231261	0.0176028279617	0.00190432184568
s	0.149271154547	0.770926616307	0.0431663533754	0.0359474106539	0.000688382207827
a	0.097152032349	0.813876072102	0.0485442251251	0.0311931008846	0.00923451477521
t	0.0472089539497	0.883413724034	0.0319931750417	0.0249316552949	0.0124525362251
o	0.0307653203832	0.809690194678	0.0875108910139	0.0391572270983	0.0328764427084
t	0.0299463685277	0.578550941559	0.205480613671	0.127540780033	0.0584813109028
a	0.0293665247092	0.301290457853	0.428198604557	0.187249210011	0.0538952249676
l	0.0169265031031	0.128198041618	0.517755484852	0.26806794667	0.0690520563225
à	0.012567841401	0.056906879106	0.541111844951	0.321322185557	0.0680912497742
c	0.008610209167	0.0211106873687	0.431821983317	0.474847085186	0.0636100225914
h	0.009544213589	0.00935841235623	0.242501719439	0.685672175062	0.0529234551105
a	0.00651924932967	0.00572411515208	0.21099267648	0.598857418354	0.177906477617
n	0.0114370387099	0.00573265295069	0.109670383493	0.624089086118	0.249070771206
a	0.0127666876366	0.00521821585023	0.0570124224977	0.755984978706	0.169017649069
</S>	0.0072599284183	0.00311962122511	0.0548259362489	0.765592614353	0.169201859535
