 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.81100845	0.1869731115	0.00178965983	0.00019076889	5.7144541e-06	2.65347662e-05	2.1614516e-06	5.1080103e-07	7.01027225e-07	1.1970774e-06	2.89924565e-07	9.4187973e-07
ì	0.60815945	0.380078937167	0.00924619361	0.00230636699667	6.04902363667e-05	8.72963167333e-05	1.81830188e-05	4.62350559667e-06	4.67421819167e-06	2.5673659e-06	2.61168958917e-05	5.15060379667e-06
o	0.333705575333	0.640571545722	0.0206914012033	0.00429412819889	0.000151829388789	0.000330423792244	9.03837896e-05	4.11716395322e-05	5.26769003972e-05	3.561811e-06	5.83324506306e-05	9.00430059889e-06
ì	0.118553141744	0.844526098574	0.0302431150678	0.0055459580663	0.00019297271293	0.000577598610748	0.000140383439867	6.74034831774e-05	8.80186267991e-05	2.69525273333e-06	5.60051568769e-05	6.63876149963e-06
s	0.0593408118813	0.827280696191	0.0940907916893	0.0140285963554	0.00040550725431	0.00447552091692	0.000180437316622	4.75645343925e-05	8.9995268933e-05	4.39477444444e-06	5.23398522923e-05	3.36541678654e-06
s	0.0443561292938	0.829796732064	0.105428762896	0.0141364279651	0.00041091386177	0.00558560042564	0.000151568967707	2.25840731792e-05	6.72179785777e-05	4.48399391648e-06	3.82759684408e-05	1.29208957018e-06
e	0.0204185076606	0.753651004021	0.161491746632	0.0609145555017	0.000843820930923	0.00226230956188	0.000210184411402	2.72657241081e-05	3.68225394592e-05	9.43491307383e-06	5.40238304903e-05	8.02990108447e-05
r	0.00745170484953	0.674231374674	0.232613625544	0.0825635391672	0.00103119709031	0.00163230508729	0.000237282437134	2.98226634694e-05	2.81207604864e-05	1.13757224679e-05	6.00333965968e-05	0.000109588239948
e	0.00311626889684	0.510656918225	0.279144125181	0.199310667056	0.00424421634344	0.00227045029576	0.000886620002378	7.50754319231e-05	4.89389731621e-05	2.11793225993e-05	7.36933452989e-05	0.000151814056316
k	0.00150376281261	0.248770079408	0.40469007506	0.319047355685	0.00672150934781	0.0172010307653	0.00136685463413	0.000120572163974	9.3425591054e-05	3.49975191998e-05	8.63757060996e-05	0.000363902592105
a	0.000973753197537	0.150205194469	0.374807091687	0.431178905228	0.0151356583493	0.0239354789218	0.00279714291138	0.000240108387991	0.000161586857018	5.14738163999e-05	0.0001213578797	0.000392207354035
s	0.000474496259179	0.0665072094897	0.266204570562	0.604326488409	0.0229747577831	0.0340912726406	0.00401894283713	0.000362739262664	0.000268194902339	8.65687704666e-05	0.000145601343233	0.000539172274678
ì	0.00030097928606	0.0347456423632	0.177061810187	0.697184272803	0.038484414261	0.0420967395469	0.00808319534571	0.000629627220888	0.000372385084113	0.000172426916822	0.000141699914411	0.000726822358226
m	0.000154036138353	0.0184974226544	0.124528893396	0.737552187601	0.0523973104203	0.0490513785156	0.0148359514486	0.000866788140296	0.00107327922804	0.000191629858941	0.000398753288137	0.000452370198742
b	0.0143588264561	0.0641899835515	0.101400094465	0.506950792534	0.0369728669734	0.261120876172	0.0124301514829	0.000590836485099	0.00128866833268	0.000103810315314	0.000438769992712	0.000154316909914
e	0.019076185772	0.0734015336672	0.0516408327217	0.323053787511	0.118722223491	0.364271268724	0.043466755161	0.00221121730003	0.00129346110089	0.000757398980771	0.000336258860904	0.0017691022343
r	0.00642385990733	0.0257966488724	0.0287839221406	0.528494675837	0.14933157283	0.198413219575	0.0549510160537	0.00284697703334	0.00131016471363	0.00103062039359	0.000302939606968	0.0023144180601
i	0.00219079697911	0.00970801021747	0.0193572534802	0.498639215279	0.17366083261	0.167320609858	0.113703136351	0.00808408027778	0.00311176665121	0.0017419813312	0.000666315455656	0.00181599933537
k	0.000827688733037	0.00363249367582	0.0139236449267	0.304929278426	0.193013455537	0.316136103286	0.14690422345	0.0107210988926	0.00493729781707	0.00225949234373	0.000834687645219	0.00188052105846
à	0.000375671177679	0.00161279004861	0.0118422118322	0.220273661475	0.163200216512	0.415956024429	0.15405902915	0.0167317957642	0.00830411453902	0.00435747934791	0.00201434767507	0.00127263893282
n	0.000301608079226	0.00097426596287	0.0080638204674	0.0840027591583	0.151520323504	0.428659678143	0.267898109717	0.0271418099214	0.0225997788463	0.00522576298264	0.00272409575836	0.00088795577094
n	0.00581556120641	0.012941112621	0.0214622541558	0.0368145987194	0.070089062168	0.571474086048	0.235134797906	0.0190477714071	0.0231671595154	0.00229919886421	0.00139108685945	0.000363270246647
i	0.00750784653047	0.0166254864537	0.0222141031186	0.0175296802731	0.037400925056	0.493856592016	0.338031010635	0.0358645899024	0.0192543854051	0.0079785402914	0.00195462435982	0.00178218107855
s	0.00267926096516	0.00575788576457	0.0121516534395	0.033131929791	0.033879917352	0.382092230672	0.440748993545	0.0457469731341	0.0256608578017	0.0128071904305	0.00278862545327	0.00255444560618
s	0.00176649264839	0.00320993895486	0.0114684738132	0.0411357582637	0.0298652531173	0.369074010224	0.472825427848	0.028631157878	0.0271983762672	0.0116573284768	0.00191353999776	0.00125422056873
ì	0.00137070118946	0.00232405333829	0.00684162973773	0.0170968317779	0.0251608140391	0.203927760075	0.617837615949	0.0602871662927	0.0391281547557	0.0198131541589	0.00302746151259	0.00318467647624
c	0.00116977710315	0.00118852923276	0.00504876537924	0.00668427978263	0.018654419013	0.140892243358	0.632243255316	0.0899881520976	0.0743361882519	0.0215563387196	0.00350309863753	0.00473493882541
h	0.00964184176772	0.0187433521776	0.0159245864597	0.00585020509421	0.014767338671	0.227310224453	0.550112818439	0.0613018213659	0.079063606084	0.0123991232399	0.00227052644584	0.00261448789514
r	0.0138792252559	0.0266752687259	0.0195993989866	0.00571066869807	0.017042136557	0.244418763151	0.562018472813	0.0365574544553	0.061576352028	0.00947252174663	0.00201772554861	0.00103194734838
a	0.0067557395353	0.0113624348253	0.00940163149553	0.00298072229936	0.0152031371857	0.118609395617	0.546588824271	0.101390474818	0.106559720676	0.0643652515822	0.00996337148287	0.00681926321279
c	0.00345824676177	0.00457485225843	0.00875588549851	0.0102862074998	0.0314383550619	0.0667960527723	0.486192341424	0.125772896606	0.151757166892	0.0872830138607	0.0126939069276	0.0109910516043
e	0.00249373718726	0.00233361976948	0.00847274476617	0.0126856023899	0.0359738030206	0.0498278005908	0.393561153808	0.121764877202	0.283030722297	0.0600146679536	0.0230588687425	0.0067823749681
e	0.00198578252909	0.00120218363983	0.00323378990872	0.0044135659333	0.0135248731735	0.0246313798636	0.187559128936	0.174889995734	0.464283087432	0.0515054659845	0.0687211162475	0.00404960955603
t	0.00234962837636	0.00109163997994	0.00333543125624	0.0067931838911	0.0130424272245	0.0307983079545	0.138653913979	0.139109517911	0.409885222477	0.175000128662	0.0707899224158	0.00915065985201
è	0.00162815585879	0.00084651715998	0.00336302161875	0.00765504073037	0.0132137403082	0.0278917095515	0.114634394326	0.0734443203037	0.312862834159	0.239714848221	0.190473004472	0.0142723739507
l	0.000727371686263	0.00039671376666	0.00145884106292	0.00280412949012	0.00862185150273	0.0117170738838	0.0839127891087	0.0574918991012	0.324279561386	0.263334408074	0.235630455491	0.00962487068357
i	0.000776506195421	0.000780044535553	0.00181273674431	0.00173952781004	0.00782792783424	0.00628338576127	0.0708959463696	0.0527079280337	0.240353715462	0.425152729358	0.133204702497	0.0584648592612
s	0.00203575483181	0.00134414224518	0.00323947708144	0.00286007150335	0.0171850177781	0.00586382258709	0.0542621774565	0.0424662556779	0.163004086821	0.530024643119	0.100661624166	0.0770529777537
e	0.00287618857727	0.00180563388173	0.00451345086048	0.00360790636778	0.0212541682594	0.0063692930957	0.0468825630188	0.032720904226	0.12582580894	0.50592283104	0.110902338055	0.137318950585
n	0.00959400882576	0.00394083352724	0.00626842428683	0.00523193958926	0.0788185517531	0.00903865126523	0.0357927215396	0.0314788494087	0.0839899296467	0.41114497368	0.112602618685	0.212098516862
a	0.0121827768753	0.00457284537575	0.00657476836228	0.00617644872975	0.0975144651177	0.0116375294217	0.0316314820465	0.0275310904696	0.0801727685489	0.28614569656	0.282288498895	0.153571645621
r	0.00589094255843	0.00265997797525	0.00470590568743	0.00521669477658	0.0386220585726	0.00810733254057	0.0139714897822	0.0185152694899	0.057315226183	0.312376600853	0.337890306298	0.19472814854
t	0.00326400708614	0.00217664657508	0.00433406869581	0.00541372492553	0.0251231028575	0.00582705038019	0.0132037371607	0.0142668341633	0.0326827773943	0.572662043618	0.122319844966	0.198726057513
i	0.00577731092871	0.00419624289169	0.0064321918986	0.00550585220851	0.0187450937192	0.0066520185934	0.0110689863202	0.0134729227211	0.0183615497981	0.498265647873	0.102995384522	0.308526710504
</S>	0.00888304346435	0.00585400824584	0.0077819604493	0.00535794545426	0.0130305945096	0.0075897802967	0.0061877895601	0.0116766913605	0.013151799899	0.282203973936	0.144207742261	0.494074620252
