 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.99608821	0.0038645831	1.4704191e-05	2.7741224e-05	3.3820696e-07	3.629361765e-06	8.7550758e-08	2.6379926e-07	5.8793775e-08	2.8234265e-08	1.68925715e-07	2.0699902e-08	4.4529367e-08	4.61356885e-08	3.39539375e-08
à	0.992763586667	0.00682977203333	0.00031608501	7.70183713333e-05	4.06091310667e-06	6.93728758833e-06	4.25199509333e-07	6.56387396667e-07	3.36048578333e-07	1.08287120333e-07	3.36656941667e-07	2.69746299e-07	1.11432071667e-07	8.42252861667e-08	1.541728875e-07
t	0.918261795556	0.0752134413444	0.000457577803333	0.00528282324711	7.00957453556e-06	0.000722185599863	4.23455090311e-06	2.39938270989e-05	1.89128947944e-06	1.55337782344e-06	2.21527055572e-05	5.54012666333e-07	2.04396313889e-07	3.74180515389e-07	2.04949509167e-07
t	0.804602515185	0.187090607115	0.000212635927778	0.00705610355904	4.27580237852e-06	0.000962549493288	5.18397423437e-06	3.16028398096e-05	2.15295575648e-06	1.96267104881e-06	2.92767702624e-05	4.03480884778e-07	1.53873049296e-07	5.07582938463e-07	9.03186660557e-08
e	0.617255855062	0.352838229038	0.0241163382193	0.00486859919635	0.00033091324616	0.000430969551096	2.61159363448e-05	2.62991560465e-05	1.14107183155e-05	6.68351095727e-06	1.72786138308e-05	1.12505391576e-05	1.01053226478e-05	4.00409351282e-06	4.59453531384e-05
o	0.336972070021	0.598664523013	0.0517578427398	0.0102403519321	0.000668713562053	0.0011787690437	7.28136501149e-05	6.03188673488e-05	7.32023134385e-05	1.58806933191e-05	2.49120612769e-05	0.000133568624386	4.59334218826e-05	9.15384400427e-06	8.19447343795e-05
G	0.176564613007	0.710258601004	0.0397131075799	0.0658909973107	0.000477536170684	0.00644143861457	8.03573613716e-05	0.000136299305783	8.73148601462e-05	1.6878052773e-05	4.18545824256e-05	0.000164912921462	4.91944922942e-05	9.09100216809e-06	6.77981124598e-05
i	0.104818680336	0.706421097001	0.0894413025266	0.0901394891036	0.00120011962689	0.00750977720486	8.69267971239e-05	0.000142163214594	4.17274393821e-05	1.14749522577e-05	3.97619164752e-05	7.20654278207e-05	2.24486644314e-05	5.29977407603e-06	4.76061574866e-05
o	0.043146488112	0.656021125667	0.192980290842	0.0885342397012	0.00451940620896	0.012073976735	0.000755597915708	0.000426326087531	0.000379907136794	6.74143534192e-05	9.08859058251e-05	0.00056068388994	0.000371010173477	1.41113928787e-05	5.84527631622e-05
v	0.057014080704	0.478353188556	0.189043950281	0.237646516567	0.00647448806965	0.0259207975783	0.00160151080524	0.00117970662918	0.000559058865598	0.000271228207806	0.000384508818608	0.000727604693313	0.000506172419159	6.08192076262e-05	0.000256333956054
à	0.0590245450013	0.363439886185	0.200549493427	0.335167328856	0.0113614736899	0.0258712211928	0.00148345211175	0.00113585487639	0.000305215618533	0.000290721911602	0.000417928900536	0.000339967447771	0.00025874607772	6.61633172087e-05	0.000288018808685
n	0.0210388818338	0.306549498728	0.183863126476	0.439818849619	0.01159216723	0.0343045593976	0.00092078804725	0.000691048958797	0.000198604919511	0.000126181277534	0.000410418127845	0.000201747995924	0.000153888887507	3.01515630696e-05	0.000100127751695
n	0.0126806520113	0.335711672909	0.076091738592	0.528621509873	0.00433913362267	0.0408476727992	0.00045188550715	0.000492852538932	0.000121675172504	5.81999789613e-05	0.000401492710948	7.79066063413e-05	5.26401876157e-05	1.65578039032e-05	3.44745607217e-05
i	0.00928685782043	0.285454949303	0.145133170631	0.486295219958	0.0405193304202	0.0297254909331	0.00184890599378	0.000756338632311	0.000233251986835	6.74418614371e-05	0.000243789871983	0.000119615433147	0.000138577049385	1.08107845144e-05	0.000166283041597
è	0.00326573109348	0.118826898101	0.200180888544	0.539870863319	0.0597004138067	0.067942609311	0.00439430333126	0.00276607441077	0.000551248628945	0.000219644093812	0.000334543990661	0.00119833619438	0.000474613596462	1.61764678381e-05	0.000257671060532
s	0.00122432862783	0.062256264767	0.105953749181	0.665086321106	0.0298607582689	0.12245999977	0.00473638024375	0.00446113843692	0.000586690129648	0.000276519337937	0.000998386296887	0.00147942165979	0.000469806132154	1.6360379946e-05	0.000133868430777
t	0.00115250873594	0.024957297989	0.042437579747	0.774748327035	0.0128360623696	0.13557756659	0.00278060173692	0.00322283576231	0.000328604873216	0.000146661848379	0.00108773677363	0.000508456819763	0.000160941487818	9.613577582e-06	4.51723218823e-05
a	0.00123728289865	0.011660244063	0.0233941706023	0.692758669012	0.119709315737	0.13322993553	0.010560941768	0.0041905044041	0.000858050401072	0.000247265885193	0.000782444365877	0.000309425251421	0.000524950606373	1.6328008794e-05	0.000520444974984
s	0.000687925992883	0.00433413842433	0.0201654642008	0.633715276337	0.157551553246	0.157774591843	0.0144141565227	0.0070302701347	0.00110101518369	0.000323715001731	0.00128581342196	0.00025353158314	0.000654281435458	2.2113897098e-05	0.000686143729328
e	0.000566213770961	0.00183530446144	0.0128593654003	0.548976352112	0.186253575749	0.202236723948	0.0288447914409	0.0116300827116	0.00193097711123	0.00061643029391	0.00182990914065	0.000537507887047	0.00112084387849	2.9949703866e-05	0.000732005480776
è	0.00049631888032	0.00146615277048	0.00812980053343	0.365727104037	0.227094601916	0.309215064649	0.0466071788136	0.0263036369039	0.00353640757041	0.00190969156464	0.00270042378022	0.00336799432902	0.0024022706595	7.89136412887e-05	0.000964452893592
s	0.000256796320107	0.00109449896349	0.00679073691114	0.337213208012	0.120656445972	0.42205862155	0.0510755496045	0.041107822968	0.00359465652347	0.00261390305488	0.00687157592674	0.00403673562967	0.00197405133317	0.00010828866243	0.000547096619731
t	0.000626031176702	0.00097168212783	0.00546212635705	0.256027244671	0.051745589404	0.59869456385	0.0386793640682	0.0339355453227	0.00254715037449	0.00161470468663	0.00722651486558	0.00151604027356	0.000698492504923	7.122530781e-05	0.000183724453044
a	0.0011854470589	0.00113426422261	0.00256185960568	0.118658552224	0.0596788652147	0.604917574617	0.130752347223	0.0515727227742	0.0104234021915	0.00349743489721	0.00729105584519	0.00169478363485	0.00437041064884	0.00010194605427	0.00215935804228
s	0.0010609713063	0.000679662547537	0.00506824663523	0.0636326907413	0.0659064044049	0.529732511539	0.193156912408	0.0943331975914	0.0139073820972	0.00503918396574	0.0169134699484	0.00190623461162	0.00567574548961	0.00014701829809	0.00284040932076
