 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.91005475	0.080640357	0.0076382045	0.001069093775	0.000392953255	4.8385649e-05	9.02265178e-05	2.6141886e-05	1.959848375e-05	7.6144772e-06	1.26256985e-05
v	0.932421216667	0.0540517076667	0.0117214891667	0.001278055275	0.000236174475	0.000133525256333	9.62321259333e-05	2.27678672333e-05	1.801633465e-05	8.39806496667e-06	1.24100165e-05
ò	0.657608052222	0.263944999889	0.0691918407222	0.00806527349167	0.000563080095	0.000297154325444	0.000264778228644	3.66124043111e-05	1.61880966167e-05	5.07294698889e-06	6.95605736667e-06
e	0.261302460741	0.599574629963	0.112292941574	0.0216248661639	0.000891397955	0.00129053650848	0.00231893634288	0.00048484978477	0.000199159618206	8.4636020963e-06	1.17592183222e-05
n	0.36878806358	0.479862543988	0.080326319858	0.0432780517213	0.00130467384167	0.0134266338695	0.00686910004763	0.00361137092826	0.000416576992735	0.00200416821837	0.000112499810441
ì	0.392705736527	0.198676165329	0.170569494619	0.185143518574	0.0198417105139	0.0176376878565	0.00720826158254	0.00493082890942	0.000446557014245	0.00266536171132	0.000174686880147
m	0.138342612509	0.112311117776	0.276966798206	0.398538666191	0.0259768092713	0.0323082918522	0.00859159009418	0.00559589790314	0.000348968021415	0.000908726607307	0.000110501464049
e	0.0519981186863	0.0608003972587	0.242847679402	0.49609045873	0.0928027708571	0.0389675199507	0.00902583646473	0.00643541063438	0.000414470707138	0.000327449086102	0.000289876302016
g	0.0407383690788	0.149570397753	0.179229688134	0.42879724291	0.115769839452	0.0704308959836	0.0101514592549	0.00434149861146	0.000461027869046	0.000133745908034	0.000375855024005
r	0.0371339681263	0.200309524251	0.127910194378	0.444298764303	0.0636688156507	0.106121815328	0.012676107085	0.00674848960382	0.000844913123015	8.33874000113e-05	0.000204063774668
a	0.0127730017021	0.0964239222503	0.0785443037927	0.387754206101	0.301334201884	0.089638286776	0.0123793373617	0.0174144902013	0.00325674877434	5.83711033371e-05	0.000423193834889
m	0.00457101982737	0.0367305719168	0.0329829862642	0.1862539067	0.365217510628	0.275766207259	0.0501867714539	0.0402349107338	0.00715208759145	6.10826044457e-05	0.000842987734963
m	0.00231993307579	0.0301692146389	0.0402236914214	0.190039432233	0.143932861209	0.476768749086	0.0666605691513	0.0427162285779	0.00642927279715	5.96732948152e-05	0.000680353613654
è	0.00140758742993	0.0240477443796	0.0399109053738	0.166012218411	0.33577506807	0.364723618362	0.0365330847171	0.0267818961926	0.00376091063238	4.79666629384e-05	0.000998937039885
n	0.000754858214643	0.0528040322932	0.0196296226913	0.0625082724703	0.38952659169	0.318272588121	0.112703851239	0.0396503107309	0.00295027791079	8.99809556461e-05	0.00110957222329
a	0.000692923138214	0.0623239258211	0.0120455484638	0.0255386089568	0.343827099563	0.33165281604	0.15935169708	0.057689397577	0.00604994457026	0.000100617478549	0.000727443651097
m	0.00135152811274	0.0279518396637	0.0124999260546	0.0131063534523	0.331425495188	0.39624837868	0.13916195236	0.0661000145257	0.0103563771901	0.00024732079285	0.00155087201703
a	0.00145014332091	0.0164469741546	0.0126709870415	0.00881231611743	0.246038347063	0.488659092893	0.137181972787	0.0743044398419	0.0118454320634	0.00032145020095	0.00226888110568
i	0.00251900395697	0.00568363650487	0.00459232840717	0.00343039640914	0.226022969021	0.361448997631	0.289580382929	0.0730102349473	0.0310126826878	0.000331369560317	0.00236798690189
a	0.00383110211899	0.00208314403496	0.00161664550039	0.00121634473171	0.0920619516737	0.226439305877	0.555664670976	0.0624515793158	0.0523666098959	0.000517105426772	0.00175151736063
n	0.00496998683966	0.00398861769165	0.00949839582813	0.00382368976924	0.0329074532246	0.273736475292	0.528967790325	0.0832545341053	0.051378315632	0.00103473279226	0.00643999764688
g	0.0512460436132	0.0280283538972	0.0490256426094	0.0300414625897	0.0124878684082	0.361521715097	0.297725046775	0.0857044623684	0.0383855798773	0.00353476566409	0.042299063549
r	0.0640677053577	0.0331628085991	0.0554912518698	0.0393150921966	0.0283352094694	0.279397873699	0.136732816592	0.227004085123	0.0718528679591	0.00742766988803	0.0572126318497
à	0.0236530180392	0.011784135833	0.0209289079233	0.0172203722222	0.0340122229898	0.146569424233	0.265107989864	0.304198075041	0.137224315986	0.00965534762934	0.0296461799499
m	0.0102060916797	0.005021067611	0.0097768479411	0.00896259423073	0.0132796958299	0.159371982411	0.360500006621	0.27926960168	0.133949341995	0.00764073667645	0.01202200185
m	0.00817501879323	0.00357492387033	0.0077885134137	0.0121268160769	0.0086134409433	0.22428903747	0.209621888874	0.422410413893	0.0952174673317	0.00387577649215	0.00430664980333
a	0.00781500823108	0.00304027015678	0.0056649091379	0.010788927559	0.0091188689811	0.152751647823	0.116487506291	0.442532014631	0.226077305777	0.00532783929738	0.0203956665878
