 	avete	cucinato	le	verdure	</S>
e	0.98760018	0.01071651165	9.70151215e-05	0.0014235003755	0.000162890515
m	0.756485136667	0.210924369883	0.00488615351383	0.0275654857918	0.00013892812
a	0.524333922222	0.431850449961	0.00770759733794	0.0359745628306	0.000133488858333
r	0.406425037407	0.54960694332	0.0218348796126	0.0203176351769	0.00181551675611
è	0.199976546136	0.74902601444	0.0301492082042	0.017388242059	0.0034600188187
s	0.0915151623787	0.84475122148	0.0356663414014	0.025597109353	0.00247020891957
s	0.0827022807929	0.787463400493	0.0761942151338	0.052661063451	0.000979054449057
a	0.0603925557976	0.745795310164	0.111458081711	0.0558887731503	0.0264652675456
t	0.0364792757992	0.771065470055	0.0988191515703	0.0572267843834	0.0364093176819
o	0.0286236542664	0.598426863352	0.228535091523	0.0883933181278	0.056021074394
t	0.0244237267555	0.314545267784	0.378590713841	0.194228259376	0.0882120081313
a	0.0225712571185	0.151473611261	0.507097564614	0.247654296459	0.0712032110438
l	0.0132218682395	0.0609736644203	0.509963471538	0.32760916882	0.0882317920146
à	0.00998859037983	0.0280082902734	0.467322863846	0.40358002294	0.0911002466715
c	0.00549483009328	0.0103058828245	0.369554186949	0.538718894313	0.0759261982238
h	0.00581582036443	0.0050723006415	0.18518440465	0.744889984771	0.0590374808679
a	0.00503121945481	0.00395505894717	0.134386933217	0.644602394924	0.212024391749
n	0.00983273681827	0.00440755294906	0.0603598574057	0.626997448308	0.29840236525
a	0.0112527043061	0.00413460738302	0.0317297051352	0.743301299436	0.20958161975
</S>	0.00698013520305	0.00281101079151	0.0296237595676	0.743782349718	0.216802674875
