 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.994727045	0.0046881922	0.000328890917	0.00023951742925	5.51368135e-06	3.69443615e-06	2.93254815e-06	1.54876525e-06	2.7789213e-06
f	0.990304738333	0.00845334553333	0.000689877639	0.000513733903083	5.27533379667e-06	2.46447452833e-05	2.29408185e-06	3.69830975e-06	2.45123244667e-06
è	0.965778122778	0.0302283778444	0.00325125154633	0.000687820747694	1.51391214456e-05	3.22636340944e-05	2.11234091667e-06	3.68774497333e-06	1.22329219556e-06
n	0.959558054259	0.0335648684481	0.00439121118211	0.00240060986256	1.96966929152e-05	5.26320033648e-05	2.09678254556e-06	1.02428237144e-05	6.16649881853e-07
e	0.75899174142	0.205101328649	0.0296639740607	0.00602398128752	5.63329134051e-05	7.71730761216e-05	1.79087030885e-05	1.85670542381e-05	4.90473260773e-05
t	0.561083810473	0.350978262883	0.0610077980202	0.0259803164292	0.000128070821135	0.000542018862041	3.68916016962e-05	0.000129757579746	0.000113110468692
e	0.390986513491	0.332912974294	0.233582536007	0.0397560331431	0.00114198090371	0.000891742587347	0.000222558588899	0.000167065521582	0.000338637312897
k	0.16579230783	0.329202438098	0.406793458669	0.091627255381	0.00179133170124	0.00325737462912	0.0003961669363	0.000326165068861	0.000813602537632
a	0.0870856209433	0.217549000366	0.515345936223	0.165475895127	0.00713141043375	0.00518017220971	0.000823295668767	0.000401606956287	0.00100713584588
o	0.0333018573144	0.090241494922	0.485142342074	0.358564898376	0.0171152411446	0.0116958207366	0.00228000895626	0.000706215518762	0.000952143115293
l	0.0157533116381	0.0545329421073	0.323832547358	0.534272099459	0.0186656927149	0.0460761529122	0.00260591698542	0.00179268200625	0.00246868663843
à	0.00743724414603	0.0421076793691	0.251981685786	0.586652266486	0.045214198905	0.0579560376374	0.00407110732847	0.00177283503542	0.00280695572948
d	0.00929322778201	0.0184820657897	0.165105003595	0.690891908829	0.0512248629017	0.0509054758791	0.00495005570949	0.00734469961181	0.00180265579316
r	0.034476997594	0.0464472059299	0.169760566198	0.595727622943	0.0389292375672	0.0965134019597	0.00555284116983	0.0111640400706	0.00142802993772
o	0.0367016558447	0.05298694441	0.150196562733	0.319650244314	0.245174552522	0.13775502732	0.0443727103899	0.00706731102353	0.00609494941924
m	0.0125231890549	0.0225579582367	0.0621611962443	0.159375214771	0.307718756174	0.367991439107	0.0550467503966	0.00496464247451	0.00766084287308
b	0.0168764994783	0.0180563647456	0.0435608960814	0.10915148959	0.118232400225	0.654563739702	0.0230637632322	0.0137353358248	0.00275952421103
ì	0.0199583934928	0.0130238834819	0.0316053801271	0.06748427553	0.138150082908	0.526881783234	0.153110922577	0.0172830202749	0.0325022735903
k	0.0094080934976	0.00849131606063	0.017561086809	0.04751184351	0.147045632636	0.454369017745	0.203472788859	0.0656351377583	0.0465050725301
e	0.00513898486587	0.00782454535354	0.0126672332697	0.03875770917	0.073842229212	0.410058012582	0.28632250762	0.111426189253	0.0539625788434
a	0.020310972322	0.00547514211785	0.00541841712323	0.0285123237233	0.052775788404	0.216131390861	0.378877655873	0.214237389751	0.0782609016145
p	0.0288525471073	0.0114288073726	0.00633613540774	0.0220465172411	0.032133047468	0.308485696954	0.207149880958	0.29647584325	0.0870914758715
ò	0.0295265363691	0.0139371607909	0.00666958663591	0.0098692740137	0.0184217130427	0.291319824785	0.078327137486	0.19887996775	0.353048755291
t	0.0253747883664	0.00693284376363	0.0029611239453	0.0038907125379	0.0070484050009	0.180743850728	0.039195254662	0.319451655917	0.414401332097
t	0.0123032231988	0.0116262347545	0.0118793028818	0.00380712711263	0.00399380976697	0.151532172909	0.0231486338873	0.616437038639	0.165272471032
u	0.0225829645663	0.0154432489182	0.0150454929606	0.00597661903754	0.00328626572232	0.061183559303	0.0128158412958	0.49544213288	0.368223887011
</S>	0.0333480247832	0.0118717014591	0.0085061024803	0.00641785351877	0.00299758856116	0.0330991531515	0.0121927681479	0.26686961644	0.624697168506
