 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.2171389775	0.778124685	0.000362158985	0.001990637515	0.0003201420125	0.00011579278065	0.0019036327	1.7523759e-05	3.4387465e-06	1.95309558e-05	3.44318225e-06
a	0.104445100833	0.886190485	0.00313108941833	0.00280265587167	0.000489815550833	0.00014787416155	0.00274121753333	2.40267103333e-05	3.20547286667e-06	1.98678415e-05	4.64670775e-06
p	0.0618596635443	0.921477561667	0.00405436661611	0.00332219155722	0.000533137250278	0.000111709256517	0.00860740971111	1.92050294444e-05	1.95842550222e-06	8.7067242e-06	4.11996461667e-06
e	0.0268646531148	0.954434320556	0.00522460518204	0.00295809715241	0.000555879696759	0.000210043386839	0.00971816098704	2.60308734815e-05	1.32927371407e-06	4.680114e-06	2.21922661889e-06
t	0.0164598750383	0.932432263519	0.00591731746068	0.0149251262175	0.00225093144559	0.000449477955613	0.0275027907457	4.70522844938e-05	1.50651410469e-06	6.7921958e-06	6.87812391963e-06
ì	0.00829222437943	0.90525537784	0.0258319063869	0.0235735217392	0.00304978034853	0.000493042208538	0.0334366957152	4.56801671646e-05	1.9691758349e-06	7.34360556667e-06	1.24686133065e-05
a	0.00396921442648	0.70143191928	0.162575924129	0.0632652535797	0.0186750743162	0.0342230510095	0.0124728580384	0.00289373782805	0.000388121505412	1.09531084889e-05	9.38727337688e-05
e	0.00245462260883	0.395935863093	0.276087081376	0.126943884527	0.0477245254387	0.13406755367	0.0064094339128	0.00908533094268	0.00105367886847	2.73492818296e-05	0.00021067840459
s	0.00581049740294	0.232207554364	0.188009983459	0.288635588176	0.0631616184796	0.137796525557	0.0747449785376	0.00843194671423	0.000899714107157	7.24893292765e-05	0.00022912574153
ò	0.00645263691765	0.116517777455	0.168054667486	0.465242049392	0.0827019861599	0.0553698301857	0.101538922179	0.00344619673808	0.000407743510052	7.43169449588e-05	0.000193910127177
z	0.00927442908922	0.0541894798183	0.166725915162	0.508609316464	0.141607385387	0.0391136240619	0.0713377000597	0.00864965067936	0.000240810017684	0.00013191357352	0.000119810050392
u	0.0102720316764	0.0292413170061	0.190873691054	0.438922825488	0.207434145129	0.049485611354	0.0596227666866	0.0127652905598	0.000655223230228	0.000169112185507	0.000557997608131
n	0.00554623287213	0.0112584531687	0.190341558685	0.428690995163	0.185537565043	0.0542220437847	0.115190815562	0.00746735431993	0.000813031525076	0.000171969356169	0.000759980799377
e	0.00390363873271	0.00483428504957	0.073328530895	0.429291241721	0.279273551681	0.0690247945949	0.132900218187	0.00581412690664	0.000998886756692	0.000167396742056	0.000463290146459
f	0.00186063818624	0.00193168955652	0.033875408965	0.399047273907	0.322998297227	0.111536224865	0.120669622396	0.00586695146888	0.0012206612189	0.000251881870685	0.000741304765486
à	0.00117015406975	0.000909613665507	0.013898450455	0.338295571302	0.368721165742	0.148362138288	0.116671988965	0.00848113032296	0.00238596933963	0.000297676863562	0.000806127071829
i	0.000496381097583	0.000591302888502	0.006510543495	0.165973012767	0.374510128581	0.384873056096	0.042013361155	0.018167565441	0.00584163044654	0.000184678974521	0.000838339507276
t	0.000519841932528	0.000481631176167	0.00383946510833	0.110813536589	0.22299673286	0.505613015365	0.123197737052	0.0256553008137	0.00554267654885	0.000466727071507	0.000873316315759
o	0.000471629630843	0.000433221938722	0.00419899276944	0.0916718011963	0.202008084287	0.457879141788	0.156433207017	0.0634789896046	0.0203004562496	0.000923431057169	0.00220098738525
g	0.00858545019695	0.00304830814624	0.0102790695898	0.0535550700654	0.141978678762	0.376597590596	0.286509470339	0.0744851632015	0.0262547174165	0.0132866656524	0.00541977529508
e	0.0113229578656	0.00378952629875	0.0110790528366	0.0359807208551	0.0604558969207	0.403056756865	0.32363187368	0.112763787734	0.0158041258055	0.0173174282175	0.00479789029169
l	0.00406792688853	0.00143798096958	0.0053818900522	0.017520878785	0.0340144879736	0.600152808955	0.13805664946	0.140294272578	0.0460704732685	0.0091975700725	0.00380505219056
à	0.00173091902951	0.000858016696527	0.00371852788407	0.012009275795	0.0265213806579	0.537384586318	0.0797438084867	0.219348914193	0.100472847756	0.0122290643575	0.00598264029685
t	0.000768945106503	0.000576415312842	0.00214223612802	0.00571988403167	0.0171204782193	0.314245615439	0.0323198921622	0.507283721398	0.0990226105853	0.0161487764525	0.00465142823228
o	0.000356447192168	0.000743081864947	0.00217466747601	0.00465710831056	0.0120161539398	0.128889782146	0.0203053140541	0.513915333799	0.276778358195	0.0173653948175	0.0227983405441
p	0.000770162990723	0.00111889512165	0.00771042182534	0.00562759950352	0.0133726835133	0.0519729947153	0.0155937337514	0.3562237146	0.339720463732	0.175632945939	0.0322563781814
r	0.000891554850241	0.00126781690722	0.0135340056084	0.00763386816784	0.0213532971711	0.0319922202384	0.00705638525047	0.395937544867	0.254014312244	0.250798095313	0.0155209246271
ì	0.000418528203414	0.00167177456907	0.0099221145028	0.00816441672261	0.0177005436237	0.0217739178128	0.00415577025016	0.293391152289	0.406014250748	0.204173931771	0.0326136354424
m	0.000273726051138	0.00129153459969	0.0040567897476	0.00501903482754	0.0081429622079	0.00915904280427	0.00259437509005	0.25006270143	0.398973000249	0.28297063059	0.0374562274808
a	0.000243230160379	0.00151418247656	0.0028260925292	0.00589593552918	0.00549702483597	0.00462645456809	0.00228623630335	0.22851543681	0.39375331675	0.27416493353	0.0806771714936
k	0.00150617854679	0.00361879615885	0.0037335831764	0.00702569800973	0.00756187111199	0.0025715150227	0.00216387016445	0.0902882286033	0.345202468917	0.431083357843	0.105244448498
a	0.0019525695156	0.00405732598628	0.00379282789213	0.00653397616991	0.007722295304	0.00187145671757	0.00122952501815	0.0427502744011	0.168665437972	0.662039785948	0.099384534166
n	0.00544779883853	0.00718564359543	0.00358427996404	0.0067989297233	0.005697972868	0.00166857161586	0.00105427993938	0.0158318191337	0.107947289657	0.704307941983	0.140475458055
a	0.00666454735951	0.00784035716514	0.00296673815468	0.00528414857443	0.004379295456	0.00195427430529	0.000776894899793	0.0066966106579	0.0618225285523	0.785145160661	0.116469404685
f	0.00434104363317	0.00489353282171	0.00189426368489	0.00392959125814	0.002616933852	0.00155730294843	0.000640021203264	0.00271686243263	0.0415239851841	0.83921427022	0.0966721302283
à	0.00344070274439	0.0036189577939	0.0012328391283	0.00232363971938	0.00166662196733	0.00093493058281	0.000452036684421	0.00125808938421	0.0270130290614	0.868906073407	0.0891529967428
n	0.00196052254813	0.00223806508463	0.0008067602961	0.00152996217313	0.00240304123911	0.00067319316427	0.000257856124807	0.00230163463474	0.0209414916871	0.883148991136	0.0837384255809
e	0.00159686658271	0.00273327416154	0.00211508375203	0.00589546275771	0.0046841816797	0.000704747051423	0.000867727271602	0.00266452355491	0.0187810675624	0.710660370379	0.249296685194
</S>	0.00105998209136	0.00294953713077	0.00344029637602	0.0104913213789	0.00563028558985	0.000730743345712	0.0015918187858	0.00141008929246	0.0136017137812	0.560756595189	0.398337612597
