 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.98823315	0.01154619715	0.00020439474825	1.5439396935e-05	4.9803754e-07	8.95852175e-08	4.60977e-08	2.28815936e-07
ò	0.983055826667	0.0166937597167	0.000229504317417	1.8436990645e-05	1.53835054667e-06	5.71875709167e-07	5.52522946667e-08	3.43052059333e-07
t	0.943678608889	0.0456300332389	0.00862798229381	0.00200394124455	5.75215991822e-05	1.44127383639e-06	8.78495162222e-08	3.86026227778e-07
t	0.723029602963	0.261151547746	0.0130602978646	0.00268146357085	7.55559881607e-05	1.2827698488e-06	8.46401620741e-08	1.51208263393e-07
i	0.431147970988	0.557664182582	0.00956735505487	0.00126821817962	0.000108204374487	2.99126191196e-05	7.21761434736e-06	0.000206932083034
ì	0.219110524663	0.762737174194	0.015653619685	0.00190270129321	0.000178389764829	8.02742283732e-05	1.28461354491e-05	0.000324498471011
r	0.108431071221	0.727137204731	0.0987716755617	0.0635738464977	0.00174116893828	0.000175242476124	1.04615841497e-05	0.000159335035337
t	0.0676476207403	0.718561481577	0.128150808521	0.0832038107192	0.00220797660109	0.000166267443325	6.4076461549e-06	5.56416808413e-05
e	0.0273268182468	0.806032760526	0.124470136174	0.0365146181264	0.0028940227887	0.000893778532392	9.02393208233e-05	0.00177764808101
o	0.0127735179489	0.681415373509	0.256565888725	0.0303551087088	0.0072523293629	0.0088369204108	0.000216951560274	0.00258389967034
G	0.0078738035163	0.417160757836	0.398952709575	0.155261116236	0.0081550623543	0.0108850486036	0.000185650468425	0.00152586290011
i	0.00609939230543	0.202267002612	0.570819069858	0.204429730745	0.0082186540181	0.0067682200012	0.000285270984475	0.00111266421004
o	0.00271464712181	0.122263604204	0.677429209953	0.136366178915	0.0248041556727	0.0343414456671	0.00133887596149	0.00074186514668
v	0.0192607829273	0.0581971984013	0.545296123318	0.303086979638	0.0293943385576	0.0410144149557	0.00151874475716	0.00223139541556
à	0.0246562601491	0.0264127504671	0.538673364439	0.343172728546	0.0377827578525	0.0258448727186	0.000888423389053	0.00256882161519
n	0.00844987153637	0.013559385789	0.52651583148	0.350549211515	0.0770657712842	0.0222954154729	0.000654548907351	0.000909910126063
n	0.00444903015879	0.018585673563	0.51564027716	0.382496727172	0.0687875884281	0.0094903939443	0.000232577877317	0.000317697405321
i	0.0034709708196	0.0205179295877	0.45440821772	0.353194489057	0.102089005476	0.0540043855348	0.00465266268964	0.00766237472074
e	0.00186929408653	0.00913444802923	0.23177930124	0.362551963019	0.156073098492	0.216756021845	0.0108942142299	0.0109416972402
A	0.00085068733351	0.00480508820974	0.255764823747	0.37230548434	0.113071498497	0.239410219615	0.00925934600997	0.00453288783673
n	0.00412525503584	0.00418304366991	0.258203057916	0.441962938113	0.0748144901657	0.109221743872	0.0119628086033	0.0955266687022
n	0.0430217386786	0.00412624938997	0.129578395472	0.392474309371	0.0629791590552	0.0548224809573	0.0127235307678	0.300274122901
a	0.0602251712262	0.00886157846332	0.0504930176573	0.306962496457	0.0995773636851	0.144141918319	0.0106336828226	0.3191047743
g	0.0400093077421	0.0111305391544	0.0269431578858	0.423343218819	0.136837466228	0.19819643944	0.00983272760753	0.1537071711
i	0.0252858175007	0.00581482215147	0.0141042476286	0.38385598194	0.200487480409	0.299342529813	0.0168508818692	0.05425823612
à	0.00860617666023	0.00309862070049	0.00564518764287	0.14359497098	0.246112126803	0.530878043271	0.0428188706231	0.01924598716
ì	0.00311438033341	0.0017076023835	0.00335555674762	0.07522507966	0.216802715601	0.639133814424	0.052556905541	0.00810393692
c	0.00176518325114	0.00125813906117	0.00273377668254	0.05457657522	0.240294711867	0.646578861475	0.037326009847	0.0154667054733
h	0.010024740017	0.11380711402	0.0186494482275	0.04905041574	0.279893393956	0.486888290492	0.024123747949	0.0175628186578
e	0.016548166339	0.155835903007	0.0242297282758	0.0331327787133	0.196640613085	0.252531375164	0.252618411316	0.0684629953859
p	0.031475836113	0.0579460059023	0.00940641699193	0.0244507147044	0.089412317795	0.166697813388	0.439561103772	0.181049755129
l	0.0347912557043	0.0285880192008	0.00725780569731	0.0473849965681	0.079619234265	0.137275990463	0.507592001257	0.157490648976
ò	0.0200262049014	0.0273104377336	0.00847837443244	0.0427474568894	0.054550898955	0.070261854821	0.616086967086	0.160537773592
s	0.0132369998005	0.0190974723445	0.00530213347748	0.0170517978298	0.0414886738517	0.0885581869403	0.650459655695	0.164805067197
o	0.0133254141002	0.0126117622148	0.00300549185916	0.0081266590766	0.0368896357506	0.0904145826468	0.614269718565	0.221356698399
n	0.0580591467001	0.0137124060716	0.00240921679972	0.00609009965887	0.0162588797169	0.0348307562156	0.553127272855	0.315512206133
t	0.0671347794334	0.0116346483572	0.00282265187991	0.00842410188629	0.0115853638056	0.0180768370719	0.690759024285	0.189562612044
a	0.0364344623445	0.0255515194524	0.00634178712664	0.00683926759543	0.00623330586853	0.00900904309063	0.612074354762	0.297516257348
</S>	0.0359179741722	0.0398957847262	0.00864527331332	0.00437756274771	0.00320329898427	0.00532311264531	0.409454297381	0.493182678674
