 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.794776875	0.1967746565	0.0080133551	0.00025680091	0.000119097435	1.162989925e-05	4.7624222e-05
n	0.476251835333	0.510361308833	0.00737128536667	0.000195555538667	0.000176154141667	0.00540529592542	0.000238572884
a	0.195425588778	0.791441569611	0.00537500012222	0.000101358578889	0.000167266431889	0.00719913318881	0.000290069634667
a	0.110980963926	0.87203736987	0.0128283940407	0.000292664310296	0.00111241396863	0.00247276576994	0.000275418951556
f	0.054383538142	0.851666236623	0.0884961160136	0.00107685418343	0.00168180892288	0.00214385028331	0.000551579017185
o	0.0367697985473	0.819726112208	0.136666792005	0.00300126229448	0.00135665657429	0.00197441724177	0.000504976657395
r	0.0397713378491	0.644329257403	0.281337980668	0.0172362912315	0.00714933102476	0.00642762136126	0.00374824610413
à	0.0276744184164	0.314831372468	0.571688196889	0.0523066124105	0.0196151550083	0.00816140447042	0.00572285400138
s	0.0172989136055	0.147348969156	0.75785031563	0.0499298539702	0.0185156445361	0.00608614150681	0.00297010624713
o	0.0125163962018	0.079611996152	0.828419471877	0.0529970558234	0.0174338033787	0.00524344042227	0.00377777902904
t	0.0286582070673	0.0380018661507	0.837113857292	0.0547941793411	0.0192623847929	0.0179483647274	0.00422110689635
o	0.0339330590758	0.0232744674502	0.694421802431	0.165964792514	0.0532666982643	0.0227021593091	0.00643701135212
t	0.0412099297453	0.0111201508834	0.51942126081	0.215521670838	0.103168737755	0.0953098041697	0.0142484549507
s	0.0479351372484	0.0100887672945	0.602334796937	0.0943141022793	0.097691467585	0.135417522057	0.0122182398636
o	0.0205024763028	0.0066966477815	0.482227063646	0.23669760276	0.171438069195	0.0660384808523	0.0163996911679
m	0.00958395065427	0.00257296647717	0.195129695882	0.354116254253	0.313950423065	0.0837203964508	0.0409263147226
ì	0.00588610496809	0.00123585961572	0.0976367979607	0.353778198084	0.393365141022	0.0969185338169	0.0511793459075
p	0.00452428313936	0.000774159061907	0.0342416231869	0.277473055695	0.297232665007	0.278418519606	0.107335692969
à	0.00415555984645	0.000555467813969	0.012316809129	0.129002204898	0.184892699669	0.529227723202	0.139849564323
s	0.00190500878215	0.00023550951399	0.00578680740967	0.0780100754993	0.164560028223	0.672624691067	0.076877924941
s	0.018068191694	0.00154798088733	0.00362956823656	0.0296428775664	0.096799873741	0.805307863689	0.0450037018137
i	0.023262806798	0.00217551104244	0.00213585797885	0.0153657973888	0.0502008159137	0.709020807896	0.197838450605
n	0.008647536066	0.00107662275081	0.00122228985962	0.00820153314427	0.0272095671712	0.718270555965	0.235371931868
i	0.00382012608867	0.00067020786027	0.00109405778654	0.00472330186276	0.0129067805904	0.768395351988	0.208390168956
m	0.00245401512956	0.00052839604009	0.00104328009551	0.00398567745425	0.0104305295301	0.719821060663	0.261736996319
è	0.00176162105652	0.00037440984003	0.000452205248503	0.00220032595142	0.00696901884337	0.778473780221	0.209768588773
r	0.000842483752173	0.000268930873343	0.000215855641834	0.00119695557714	0.00341960201446	0.86316189674	0.130894270258
a	0.000963182037391	0.000658244357781	0.00118301728961	0.00152098331905	0.00235288247149	0.65238712758	0.340934580753
</S>	0.0011626212187	0.00105978042889	0.00224889889481	0.00237476310952	0.00253866733575	0.38109902679	0.609516240376
