 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.568839865	0.41920444	0.0046817762	0.0057350079	0.00058519313	0.0002500490135	0.0001701569795	0.000147213201	8.40790329e-05	0.000109401412	7.55813558e-05	0.0001172416865
n	0.270786838667	0.710824576667	0.00662332673333	0.0100847736333	0.000685021156667	0.0002610400405	0.0001908793385	0.000146473471567	8.34137835e-05	0.000108703435233	8.75790842667e-05	0.0001173054885
è	0.102506775222	0.880172872222	0.00663136601111	0.0097385501111	0.000517729115556	0.0001330555945	9.47432721667e-05	5.78861234223e-05	2.83164857933e-05	3.69891735777e-05	4.16736518722e-05	3.99433262517e-05
r	0.100674153741	0.740859600741	0.0565231221037	0.094429570937	0.00371657632185	0.0007886710265	0.00286401629806	7.17438428074e-05	1.40124330244e-05	1.54939977926e-05	2.91044334074e-05	1.39020380356e-05
t	0.0938426055803	0.681774400247	0.0755692297012	0.139262453646	0.00466516838062	0.000985298544833	0.00378535353535	6.81235033025e-05	9.1555986998e-06	7.8297621642e-06	2.52148989025e-05	5.21317264853e-06
i	0.0358990236601	0.620639273416	0.187906575567	0.136102031215	0.0156052800669	0.00215092821761	0.00145657758112	0.000106127583468	3.13315915916e-05	1.98981519547e-05	1.29179114008e-05	7.00295986528e-05
n	0.0478406986867	0.377739927805	0.236433336522	0.314218387072	0.019874032789	0.00261704672587	0.000976187040373	0.000123112478156	3.92175910639e-05	2.52596985849e-05	1.49042058003e-05	9.78515808843e-05
è	0.0500818212456	0.233543549268	0.243807690174	0.412582449024	0.0509608270297	0.00728716939529	0.00129498676012	0.000288551523052	4.0735930888e-05	2.91766464616e-05	1.22568420668e-05	7.07798502948e-05
s	0.0256960477652	0.108820278423	0.256243253391	0.519062853008	0.0743525196766	0.0107508631318	0.00456609912004	0.000371103914351	4.10025492293e-05	3.11407264872e-05	8.36354982227e-06	5.64626934316e-05
s	0.0334556715884	0.160463744808	0.117029072464	0.638519021003	0.0395611518922	0.0056579275306	0.00509390550001	0.000166079178117	1.40197338831e-05	1.26234344624e-05	6.91205270742e-06	1.98588089105e-05
u	0.0272673834128	0.170549874336	0.088830875488	0.448043050334	0.221134721964	0.0376288689969	0.00492656529334	0.00108942025937	0.000211540776501	0.000109741766121	9.35063133581e-06	0.000198572919403
m	0.0108775108876	0.061109201512	0.090173368496	0.488528340111	0.289167511321	0.0493523011656	0.00859600309778	0.00148928405312	0.0002792301186	0.000144456755574	2.11661904453e-05	0.000261591068134
u	0.00535648424053	0.023867695504	0.0548639994987	0.48282846337	0.333225341107	0.0835611618885	0.0126361323659	0.00228733388437	0.000667205132633	0.000271232485391	2.56842508151e-05	0.000409256174378
k	0.00356751239151	0.0119864888347	0.0549870998329	0.38669892779	0.395790373702	0.114985207296	0.0249500474553	0.00512018996146	0.000823321270878	0.000390939461797	7.19033309384e-05	0.000628005368126
u	0.00298704915717	0.0075204081649	0.0483329384443	0.340001730263	0.383500084567	0.163941269099	0.0431044741518	0.00894456832049	0.000655639450293	0.000438851920599	8.46082639795e-05	0.000488388539375
à	0.00111326926239	0.00505617707497	0.0216630959814	0.155740842754	0.459277708189	0.246798606366	0.0819562940506	0.0232173474402	0.00218881218343	0.00210735660687	7.22942683265e-05	0.000808160396458
i	0.00234923460413	0.00609011882499	0.0126939585271	0.093538755918	0.33536105273	0.269086042122	0.17985969135	0.0866368924801	0.00423741892781	0.00750783520229	0.000144517016109	0.00249445686549
s	0.00278454370138	0.004264362825	0.00775800054237	0.0402254499727	0.207679087577	0.262957887374	0.36557013045	0.0948189614934	0.0034481015826	0.0076929409441	0.000193082792036	0.00260744256516
à	0.00105749273713	0.001791555405	0.00511268686746	0.0165947209909	0.129313708192	0.327278295791	0.433183393483	0.0693493878311	0.0083867819342	0.0064398185247	0.000203567037345	0.00128856553172
m	0.00040093167571	0.000848703893667	0.00211778796582	0.00606828088363	0.064442433064	0.35603034193	0.487623047828	0.0652705786104	0.0099595198114	0.0061284889749	0.000345180495782	0.000764660772907
b	0.0056541965519	0.0204626901432	0.00800466681194	0.00343366018121	0.040734555688	0.268437240643	0.557556975943	0.0889652122035	0.0035112748238	0.0023572858583	0.000612741375261	0.000269443573302
a	0.0074055505223	0.0276296494477	0.0100609712373	0.00289872222707	0.0226542947627	0.200709936881	0.430723241981	0.255725147401	0.0291287049946	0.00881917135277	0.000635754481754	0.00360881097777
