 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.543729395	0.43533884	0.0076087427	0.0121251265	0.000442664165	0.000415382268	0.000113010278	0.0002269201075
n	0.240432268667	0.73511198	0.0112151577333	0.0117095955	0.000613767641667	0.000413755538667	0.000285190112667	0.000218378316167
è	0.0922863152223	0.876072483333	0.0152743064111	0.0151904398333	0.000614299923889	0.000212383972222	0.000273847636222	7.59750017223e-05
r	0.107153363741	0.725349404444	0.119065608137	0.0280472956111	0.015521536508	0.000474751747407	0.00435934654407	2.86944512408e-05
k	0.107973665247	0.692037754815	0.150244804046	0.0229870195704	0.020518358786	0.000491837614002	0.00573391583602	1.26576269303e-05
e	0.0407886937157	0.572383289605	0.203827632682	0.166917154223	0.0132472618787	0.000371787992867	0.00194037519201	0.000523830837493
s	0.0825545325386	0.273771364535	0.380912297561	0.225094999408	0.0329039606262	0.000674503287622	0.00315891972267	0.000929421279164
e	0.0961258311229	0.161374366845	0.393228489187	0.284283114469	0.0583628252087	0.00146357796254	0.00357679553422	0.00158499255972
s	0.0464278329843	0.0741564509483	0.441007246396	0.30887176249	0.114611116736	0.00612621752085	0.00418547373807	0.00461392851991
e	0.0298156591381	0.0431421630828	0.381562725465	0.322161488497	0.202511142245	0.0107817678403	0.00443306511269	0.00559202983997
s	0.013240041856	0.0216245427943	0.233031981822	0.327418546832	0.358184487415	0.0318792689468	0.00659556423756	0.00802557761332
e	0.00771247487533	0.0141684693981	0.159218806107	0.236332136277	0.514842675805	0.0506085259823	0.00753926434585	0.00957762533777
t	0.00377975808178	0.0077778109327	0.0847683225357	0.197755383426	0.618682671935	0.0698553563274	0.00820207804862	0.00917857057926
t	0.00280349156059	0.00572052647757	0.0597858711786	0.079743983142	0.757067090645	0.0732624231091	0.0141246790162	0.00749190315975
à	0.00133671318686	0.00756778965919	0.0255688320595	0.0519626363807	0.796164463548	0.092845768703	0.0120144423387	0.0125393380199
s	0.00100003586229	0.0071850450764	0.0122433773532	0.0430799037936	0.806892587849	0.101189527901	0.0143405611129	0.0140689315633
t	0.0266708260874	0.0395426305488	0.0085593887844	0.0215595913312	0.694055879283	0.101632580967	0.102981099038	0.00499799119777
e	0.0348915055625	0.0528181931829	0.0065655985948	0.00924939797707	0.394824931428	0.325235690322	0.144624946346	0.0317897341859
a	0.0122957407208	0.025482422061	0.0037648011816	0.00419913743902	0.171573759209	0.621699763441	0.118117692115	0.0428666737286
n	0.00801860124027	0.014794411687	0.0232595823772	0.00244261115967	0.092904776803	0.51970623448	0.280630637372	0.0582431539095
k	0.00623035364676	0.012418024229	0.0363042407924	0.00509247708656	0.121048302268	0.223893100827	0.526616045791	0.0683975023032
ò	0.00289946231559	0.016942213743	0.0196084843641	0.00502286125885	0.0966999878893	0.204112282942	0.61681150193	0.0379032591011
r	0.00174760593853	0.0123402538877	0.00773480808803	0.00232930878295	0.0393928640964	0.193152067647	0.721196410643	0.0221067207004
a	0.000951738856177	0.0240197322692	0.00596805322934	0.00212885896098	0.0206859542988	0.0846046992157	0.690823926881	0.170817075567
m	0.00115995592873	0.0283560768897	0.00639642354311	0.00203555512033	0.0121469483663	0.0425917727386	0.679716875627	0.227596433189
a	0.00108171037624	0.0197893677632	0.0052875486477	0.00140862764011	0.00865372235543	0.0217752699129	0.803097375209	0.138906402396
r	0.00110594355875	0.0188429042544	0.0100788312159	0.0012595252467	0.00484435851848	0.0138907316376	0.78177722507	0.168200490799
è	0.00105201522292	0.0116248384181	0.011130429872	0.00110075888223	0.00317713734949	0.0079579177792	0.786164508357	0.177792396933
o	0.00401774034431	0.0325909574727	0.0128896447573	0.000472214134077	0.00143684059316	0.00456765159307	0.700614309452	0.243410648978
</S>	0.00739385867215	0.0550994487364	0.0183375183786	0.000309914127039	0.00095074049658	0.00372767194653	0.597030539726	0.317150324489
