 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.91005792	0.0787114775	0.01076961725	0.000274147765	5.70389465e-05	1.103159435e-05	1.36975568e-05	7.7019075e-06	8.41881355e-06	5.8722654e-06	4.83190025e-06	5.7590766e-06	1.23065663e-05	3.184201245e-05	5.94317905e-06	4.37593645e-06	4.85278295e-06	3.02800095e-06	6.567954225e-06	3.48755498e-06
v	0.652592546667	0.322404915833	0.0241674304167	0.000653318081667	5.73819461667e-05	9.56579165e-06	1.54730136e-05	6.92453643333e-06	7.89110021367e-06	5.39457772667e-06	4.302459225e-06	5.32935994667e-06	1.186194907e-05	3.149668464e-05	5.50451740467e-06	3.91797771733e-06	4.38337578667e-06	2.64689807133e-06	6.32791387833e-06	3.36245126333e-06
ò	0.318990322222	0.610247871944	0.0660392084722	0.00399859432722	0.000522752419389	3.01075884167e-05	4.97059358667e-05	8.11963374444e-06	6.53147976822e-06	9.28767216889e-06	2.57803781667e-06	6.34045189556e-06	1.175370766e-05	6.29832720367e-05	2.90677598956e-06	2.55732467311e-06	2.81617259889e-06	1.18272511178e-06	2.94927909611e-06	1.42825228111e-06
d	0.163086435407	0.737376057315	0.0909679061574	0.00760927310907	0.000707612036463	4.16371261389e-05	7.81814486222e-05	8.80291338148e-06	6.10243803274e-06	1.12093510563e-05	2.07144855222e-06	7.04950999852e-06	1.17669940633e-05	7.57096293456e-05	2.08379872985e-06	2.32944409104e-06	2.40732168963e-06	6.9921166726e-07	1.9060462987e-06	7.52282775537e-07
ò	0.065383438469	0.823083652438	0.0976140453858	0.0129180453697	0.000784309108821	5.8842528713e-05	7.54041108741e-05	8.14295442716e-06	4.09743578758e-06	8.97962101877e-06	2.04050936407e-06	5.03961703284e-06	6.27760419777e-06	3.85211764485e-05	1.62339614328e-06	2.08031643035e-06	1.99182758654e-06	8.1366865242e-07	1.31073706623e-06	1.34033628368e-06
p	0.027732206823	0.774550527479	0.181366038462	0.0150167091232	0.000965300746274	8.15912312377e-05	0.000115143674958	1.88464446424e-05	1.05188135959e-05	1.86602673396e-05	7.80788695469e-06	1.36754090109e-05	1.23930247326e-05	4.45122068162e-05	8.58773201443e-06	8.90962601012e-06	1.04561525955e-05	1.00999608414e-06	1.48872433887e-05	2.21195962789e-06
o	0.0154085602743	0.568054305826	0.349621179487	0.0619402560411	0.00411030399209	0.000270054580413	0.000241490408319	4.72984002141e-05	2.30288228653e-05	3.58113267799e-05	1.69472383182e-05	2.42384720036e-05	2.42909279109e-05	8.42214089387e-05	1.61523820048e-05	1.61966190034e-05	1.83554671985e-05	4.50772909471e-06	2.30719204629e-05	1.97633856426e-05
j	0.00641194899143	0.510999688609	0.388432203162	0.0878785840137	0.00525899176403	0.000355322480138	0.000340855046106	4.69318186714e-05	2.05852171218e-05	3.36268429266e-05	1.46786127727e-05	1.98952430012e-05	2.0805078537e-05	8.55698136462e-05	1.19338991349e-05	1.23769777345e-05	1.26845881662e-05	5.6806720549e-06	1.21454846543e-05	2.55311437809e-05
u	0.00256912712048	0.420026286203	0.407285261054	0.160162763338	0.00866802368801	0.000703407993379	0.000383129698702	4.43697494905e-05	1.23837045406e-05	2.48350403089e-05	9.17128942423e-06	1.22305826671e-05	1.07264937457e-05	4.59709512154e-05	6.05772451163e-06	7.11114064483e-06	6.6947271554e-06	3.23407184163e-06	4.77036255143e-06	1.44402804936e-05
r	0.00252807059683	0.219185602068	0.440694547018	0.316252484446	0.018300307896	0.00199157599779	0.000676824082901	9.50719544968e-05	2.33457601802e-05	5.79195354363e-05	1.49747379747e-05	2.71549685557e-05	2.01179832486e-05	5.16681297385e-05	7.39951050388e-06	1.47146628816e-05	1.50138833851e-05	4.45154341388e-06	3.87511651714e-06	3.48867674979e-05
ì	0.00244968652328	0.133364417023	0.344975222339	0.484770734815	0.0294878452987	0.0034589103326	0.0009739291943	0.000154379758166	3.23288640601e-05	8.28708784788e-05	2.15295993249e-05	3.58953178519e-05	2.61673837495e-05	5.60971652462e-05	9.44815650129e-06	1.98408762939e-05	2.07850804617e-05	6.42165563796e-06	3.56524980571e-06	4.99390648326e-05
z	0.00100136567876	0.049924426341	0.308860564113	0.582108778272	0.0526397910996	0.00350211657753	0.00134380076477	0.000163405886055	3.130739002e-05	0.00010257940616	2.4340860775e-05	4.36975999506e-05	2.36896575832e-05	0.000137386740415	1.41278931671e-05	2.25395694313e-05	1.74832964872e-05	4.96829953932e-06	3.11987273524e-06	3.05455238442e-05
o	0.00056353662292	0.0215150905137	0.227797974704	0.661128292757	0.0806168703665	0.00549091232584	0.00194160922159	0.000266946652018	5.03230380067e-05	0.000152549172053	3.8832680925e-05	6.19066599835e-05	3.68753178611e-05	0.000203006596805	2.18601237224e-05	3.16798664771e-05	2.48563391624e-05	8.83770233977e-06	4.40075724508e-06	4.36731745147e-05
v	0.0123795207576	0.0153146575712	0.121917221568	0.750967197586	0.0835040667888	0.00942097210861	0.00420912117386	0.000539761650673	0.000119236350669	0.000327108720684	0.000114383230308	0.000196655479994	7.46409026204e-05	0.000515216225602	9.06445935741e-05	0.000125334018826	5.56859130541e-05	1.39127877799e-05	4.45572097484e-05	7.00750515049e-05
e	0.0163170809725	0.0130299666504	0.079245118856	0.768866299195	0.105392822263	0.0099272190362	0.00463348215795	0.000640315283558	0.000139200478556	0.000342412193561	0.000127285110436	0.000227688492331	8.49201762068e-05	0.000598458063201	0.000107263384525	0.000149000459609	5.8454762018e-05	9.22453142663e-06	5.62845346728e-05	4.7459871835e-05
k	0.00573678241083	0.0045291793768	0.0363368746187	0.814929599732	0.115216334088	0.0147685170121	0.00678618415265	0.000500643567853	9.16159021853e-05	0.000256841617854	6.73641591453e-05	0.000132464909777	6.15280554023e-05	0.000342940549067	4.6075686175e-05	7.69857385363e-05	3.8621485006e-05	7.21123597554e-06	2.04675269143e-05	5.3770391945e-05
k	0.00242744723694	0.0030035388256	0.0288214768729	0.792448746577	0.146027944696	0.0166468986707	0.00936689295088	0.000378579595951	6.11247107284e-05	0.000226239702618	4.32801183818e-05	9.68589779257e-05	3.90122948008e-05	0.000240445112356	2.39411620583e-05	4.91244935121e-05	2.6943616902e-05	6.05532552518e-06	1.03847711381e-05	5.50715685817e-05
i	0.00116982771231	0.0023648743572	0.0225457754576	0.697265295526	0.247342034899	0.0198454065569	0.00773573988363	0.000881536931984	0.000112768002576	0.000223712364206	5.66833027939e-05	7.65117506419e-05	6.64528866003e-05	0.000176080693452	2.02487360194e-05	3.8595326504e-05	3.20920708673e-05	6.53422570839e-06	6.1112823127e-06	3.36917084606e-05
a	0.00159763013744	0.000893276701067	0.0109725929859	0.579585821842	0.3455240183	0.0328952501856	0.0170222092945	0.00347807027733	0.00118466097753	0.00136648448807	0.000333037957598	0.000606722913547	0.00141048368553	0.00203201869782	0.00020768254534	0.000318614265501	0.000449496263622	3.54168085695e-05	9.16429380423e-06	7.73003004869e-05
r	0.00177073558915	0.000462333387022	0.00746353706197	0.539284307281	0.321398632767	0.0757941033952	0.0375013757648	0.00510055819244	0.00164908519251	0.00198588886269	0.000493259235866	0.000872708954516	0.00187088781851	0.00277502311927	0.00028942014378	0.000476079405167	0.000640185471207	5.25311671898e-05	1.43853282681e-05	0.000104935878496
è	0.000736477381383	0.000250884467341	0.00354696108732	0.45535030576	0.347898384256	0.127116354465	0.0460986345883	0.00966249739748	0.00156443753084	0.00219816455423	0.000744562378622	0.000786046601505	0.00106615749617	0.00138325814642	0.000246692406593	0.000519301118389	0.000572800693736	8.05715100633e-05	1.19181442894e-05	0.000165602224499
