 	la	casa	la	costruirono	i	muratori	</S>
o	0.71003245	0.27721287	0.0122796077	0.00028848724	0.0001322488523	1.65368671e-05	3.79167945e-05
s	0.516563226667	0.46615429	0.0162345952333	0.000649326726667	0.0001351747091	0.0002269056847	3.65615448333e-05
p	0.346890382222	0.634976363333	0.0167480047444	0.000995743508889	5.27413907e-05	0.0003220252349	1.48086868278e-05
ì	0.163643782274	0.748380821111	0.0858151432481	0.00191419976963	6.27173162333e-05	0.000145003943867	3.83484908259e-05
t	0.0695407532913	0.76482709037	0.162018977749	0.00297228792321	6.91686977444e-05	0.000524497926856	4.72044421086e-05
i	0.0374588602304	0.619904473457	0.33062539925	0.0084500729744	0.000604910868248	0.000686160266952	0.0022701368492
o	0.0130902560101	0.325925133152	0.569054933083	0.0573202119915	0.0300412882227	0.000359672623651	0.00420854608307
f	0.00833735380337	0.209150169717	0.620192477694	0.113212687331	0.0395803001876	0.00549287351788	0.00403418182769
a	0.00652594563779	0.160418809172	0.620719992565	0.180907425777	0.0210171841759	0.00729389563929	0.00311678200923
b	0.00391303711593	0.0701011936573	0.582645084188	0.307518955259	0.0156848378253	0.0156940760131	0.00444284940308
b	0.00359149743864	0.0473844202191	0.597506848063	0.31775170842	0.00659753244177	0.022610571671	0.00455742801336
r	0.00594632701288	0.0440094024064	0.644892082688	0.286984509473	0.00380677231392	0.0127407896237	0.00162013041679
i	0.00613690154063	0.0333405182455	0.421759960896	0.493378979824	0.0344267572046	0.00561138204123	0.00534554033893
k	0.00223029562654	0.0121258219585	0.185669071965	0.741323466608	0.0451274427349	0.00663177044708	0.00689210877964
è	0.000948955348847	0.0050948096195	0.0964749609883	0.823712675536	0.0599885245783	0.00883787314903	0.00494215292655
t	0.000462722429616	0.00201555705317	0.0557257749961	0.848224925179	0.0667753538594	0.0228901247163	0.00390558029218
s	0.0160187115599	0.00247220209772	0.0454774526654	0.875060041726	0.0278032044198	0.0318101295721	0.00135831217739
a	0.0212058520633	0.00260255984257	0.0229971571885	0.661154130575	0.235112945607	0.037968088524	0.0189592664891
n	0.0087775387311	0.00179973332419	0.0200803236962	0.370523063525	0.307840684202	0.265517044508	0.0254615904964
e	0.00483036737703	0.00165825797473	0.0188523901654	0.212613579842	0.361066180401	0.383855194836	0.0171240278321
e	0.00537508909234	0.00115930685824	0.0068111350818	0.0824983799473	0.6350997768	0.252874618279	0.0161817170774
f	0.00640464269745	0.000979498952747	0.00314627645393	0.0407216816491	0.4763430126	0.45752836276	0.0148765458258
a	0.00539206289915	0.00261130545092	0.00252979981798	0.0260035815497	0.2440942712	0.691407937587	0.0279610236086
b	0.00456574926638	0.00308653221697	0.00182890093933	0.0147451815166	0.165084114067	0.779091699196	0.0315978088695
b	0.00282422415546	0.00203552057232	0.00108560677978	0.0112764525055	0.058272125689	0.905295806399	0.0192102934565
r	0.00185260981849	0.00167016355744	0.000942190459927	0.0140631358352	0.021648729763	0.950391022133	0.00943215355217
i	0.00218397850616	0.00149859998581	0.000910975086642	0.0125013380451	0.030634497121	0.751574907378	0.200695680751
k	0.00278576333539	0.00183288209527	0.00100114392888	0.00724351944837	0.033733509407	0.687729869126	0.26567333325
a	0.00408647137846	0.00347169559842	0.00134758430963	0.00571010008279	0.0212231588357	0.778852656375	0.18530839075
t	0.00803622779282	0.00610634233281	0.00164349570321	0.00454509516093	0.0179692990452	0.789978718792	0.17172084925
ù	0.00824278296427	0.0060087393776	0.00144864886774	0.00369559987364	0.00905540111507	0.816459806264	0.15508900875
r	0.00410179225476	0.00335132029253	0.000895592855913	0.00169724154455	0.00481866735836	0.850520158755	0.134615197233
i	0.00281117788492	0.00230664746418	0.00101771665197	0.00123755038152	0.00332890810612	0.653043604585	0.336254360061
</S>	0.00345251279246	0.00283345143209	0.00140484902598	0.00137562154076	0.00417999805306	0.381674944792	0.60507858003
