 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.78706325	0.208583578	0.00358498348	0.000647303934	6.10819125e-05	1.18626475e-05	5.1065276e-06	3.6358878975e-05	6.4410461e-06
o	0.55660113	0.432039139333	0.01018358596	0.000953521211333	0.000112108686167	4.82535578333e-05	8.13933153333e-06	3.81711158583e-05	1.59510397e-05
f	0.35706178	0.625851513111	0.0155489706533	0.00130899697044	0.000114856562056	5.82612911111e-05	1.07211648444e-05	2.04848028194e-05	2.44481285667e-05
à	0.1957471535	0.767542747704	0.0340263515511	0.00224081732348	0.000287716237352	9.5526955537e-05	2.48924692815e-05	1.31287774398e-05	2.16860188556e-05
i	0.0667822787333	0.826303649235	0.0890308971837	0.0162027411078	0.00112071137912	0.000186701605179	0.000308666082427	1.03795346466e-05	5.39646269519e-05
e	0.0229677234444	0.689325049745	0.216217005728	0.0663524070359	0.00363831872637	0.000270934738393	0.00108756829414	2.04524442155e-05	0.000120526218984
e	0.00816019250147	0.409869529915	0.391827125243	0.174656852345	0.0112548227421	0.000833177262798	0.00308487016471	3.98068624052e-05	0.000273629556328
t	0.00468195438716	0.181638617638	0.505467708414	0.288387267448	0.0149822602474	0.0010344137676	0.00314473188824	0.000119205037468	0.000543845388776
è	0.00335598063639	0.0879539092127	0.596885336138	0.275031139149	0.0254591010825	0.00858476660253	0.00208344629608	0.000132199007156	0.000514124192925
l	0.00226607938613	0.0458602564042	0.551347378713	0.33964822305	0.0477092020275	0.0110604332675	0.00172145135869	0.000158513567052	0.000228464888642
i	0.00191428151871	0.0206476865347	0.384894676238	0.445371117683	0.108238327342	0.0299979808225	0.00689645597956	0.000210876295684	0.00182860464055
f	0.00179976699624	0.00983230457823	0.256237215413	0.562598889228	0.121563901114	0.0363764493742	0.00877166105985	0.000293550488561	0.00252623189352
a	0.00175234003108	0.00589460092608	0.139336770804	0.604815713076	0.173840242371	0.0596593088914	0.01258462842	0.000352063286187	0.00176428244451
m	0.000839045176027	0.00241297167536	0.069584489268	0.597554014359	0.24262593079	0.0691244466305	0.01548470724	0.000421642718729	0.00195273724817
è	0.000527726795676	0.00110834946845	0.033205116756	0.565689141453	0.29004012693	0.0920047758768	0.0147614958467	0.00041795302291	0.00224532001606
n	0.00709789210223	0.00498890043282	0.0272256259187	0.438632733818	0.38648514231	0.112614207959	0.0162248482822	0.0041145394243	0.00261610793869
o	0.00932148894241	0.00642776454427	0.0233758458062	0.294612080273	0.400956434103	0.16914893532	0.0835486024274	0.00651591837477	0.0060928775129
s	0.0124137062225	0.00356240078142	0.0123603684354	0.186354279091	0.431972431368	0.186514795107	0.144009067476	0.00764656769159	0.0151663098376
ù	0.0134293539222	0.00251709729381	0.0082779544118	0.143246127364	0.409543910456	0.225458321702	0.169440889159	0.0105846255639	0.0175016472792
b	0.00524578728873	0.00103931265794	0.0039584090706	0.069075161788	0.469188136819	0.256165033901	0.17050004972	0.015187557188	0.0096405025264
i	0.00255055451958	0.000709661199313	0.00268489502353	0.0411671452293	0.409576540606	0.1834864613	0.31425804324	0.022774114396	0.0227925919421
t	0.00445815712986	0.000888519219771	0.00183516427451	0.0178713933764	0.186577313202	0.1621956971	0.560992697747	0.025773153132	0.039407906314
o	0.00512206799662	0.000891344639924	0.00146989065817	0.00991939642547	0.103831932401	0.105884514033	0.548503509249	0.179468932377	0.0449084077713
è	0.00191549180887	0.000850006936641	0.00110852951939	0.00395367827516	0.039311798467	0.0592398883443	0.335357013083	0.512408834126	0.0458547475904
p	0.00527890179296	0.00100668500221	0.00142826337313	0.00307116382505	0.0203394098223	0.0295807647814	0.153518374361	0.692373764709	0.0934026441968
r	0.00819765339765	0.00381820763407	0.00402938932438	0.00965748184168	0.0222776572741	0.0153011615938	0.142718451454	0.69373704157	0.100262951866
è	0.00470699905588	0.00447916187136	0.00423970223146	0.0104069868072	0.0167134190247	0.0072547639646	0.125576876151	0.748732460523	0.0778896377553
s	0.00323544897529	0.00174435994379	0.00175794307715	0.00380418374573	0.00798485794157	0.0033665213882	0.0613183510503	0.847648566841	0.0691397638184
t	0.0076338078251	0.00822520064126	0.00612839090238	0.00676213353191	0.00728544014719	0.00188798784607	0.0552440423501	0.864183155614	0.0426498358395
o	0.00765772412503	0.0106495879138	0.00809525060079	0.00796785614397	0.00535434881573	0.00113705406536	0.03891406585	0.709065191871	0.21115891528
</S>	0.00408854433751	0.0059107990069	0.00499714675039	0.00462405852198	0.00342328580787	0.00102240808268	0.020908207525	0.581604505935	0.37342103764
