 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.6945792	0.188488232	0.11318762845	0.000188186133	0.003017384586	0.000163905817	0.0002000480365	6.3610045535e-05	2.429048265e-05	2.183216202e-05	2.839384917e-05	9.65662449e-06	1.18844883e-05	1.567891945e-05
à	0.39482772	0.363311154	0.237386669483	0.000237214541	0.00352711062867	0.000295743579	0.0002099743255	8.2568299845e-05	2.87580108833e-05	2.48008810067e-05	3.140230239e-05	9.79545867667e-06	1.15934517667e-05	1.54425150733e-05
b	0.198339663333	0.466324374667	0.314791529828	0.00992795656367	0.00961535440956	0.000263512683	0.000113301134167	0.000308901671282	0.000142977663628	9.48942253356e-05	6.171046913e-05	6.25917707222e-06	4.26065785557e-06	5.2646675511e-06
b	0.115363878111	0.458073551556	0.400809246609	0.0133164829212	0.0115190545699	0.000120743757	5.86602918223e-05	0.000368257638094	0.000177027681676	0.000115507100379	6.89774425433e-05	4.89782230074e-06	1.80459824686e-06	1.85916763703e-06
e	0.045909417357	0.539086197185	0.394035985536	0.00783954670707	0.00662043628997	0.00152359864833	0.00453462737204	0.000190146187031	7.2280923692e-05	4.51253057263e-05	2.80071120144e-05	5.15147771025e-06	2.82616251106e-05	8.11816923957e-05
t	0.0214668481057	0.605311232395	0.348226888512	0.00936376690236	0.00722997309666	0.00199283108978	0.00603444677035	0.000140154573677	4.1333216564e-05	2.40055035754e-05	1.57600294715e-05	5.92255917008e-06	3.76552400369e-05	0.000109174515899
o	0.0132611077052	0.438640784132	0.427953406171	0.0473211186341	0.0280642063656	0.0193932184369	0.0243190982364	0.000520618489226	6.5500738188e-05	2.57140341918e-05	1.58973439572e-05	8.33098765669e-06	0.000108517471679	0.000302483103733
à	0.0044800045884	0.222611931377	0.526254002057	0.087672200878	0.0823716587885	0.039016290479	0.0343916814121	0.00208122752974	0.000235060082729	6.07481363973e-05	3.50079929857e-05	1.72570072189e-05	0.000247667843893	0.000525274234578
t	0.0026564102128	0.105148748792	0.602742800686	0.123753783626	0.118283941263	0.0275317380597	0.015622334604	0.00302770757658	0.000462214937576	0.000149741315466	6.85161403286e-05	1.7770108073e-05	0.000199004014178	0.000335278647446
t	0.0109331957376	0.0633424279307	0.623484680229	0.115761329209	0.168093812088	0.0101985189866	0.00540488056467	0.00200200385219	0.000382306081192	0.000147453683822	6.10174627762e-05	9.39182582433e-06	6.69018442393e-05	0.000112069800692
o	0.0125606737735	0.0370945087936	0.423890858076	0.185711344403	0.196573890696	0.0901435413955	0.0500601684182	0.00300406321073	0.000309147629064	9.31859366073e-05	4.10465489254e-05	1.33537474081e-05	0.000203035058046	0.000301190115854
k	0.0061962609855	0.0157073097479	0.195653637359	0.417771291468	0.173811630232	0.118218571965	0.0662238711394	0.00492285553691	0.000574327959688	0.000173379212202	7.54881763085e-05	1.94057198027e-05	0.000255010872682	0.000396943075285
o	0.00407265114017	0.00848138349597	0.114347615453	0.464188830489	0.202959056744	0.135394462155	0.0616406553798	0.00737123964564	0.000800133503229	0.000217131420734	9.39242507695e-05	2.12885829342e-05	0.000167749274227	0.000243851845095
r	0.00166506094172	0.00449644341199	0.051754439151	0.42353429683	0.227518425581	0.190096317385	0.0758336437933	0.0195079448819	0.00328040663441	0.000832260933578	0.000335477678923	0.000205824920978	0.000323912738076	0.000615545131698
à	0.00086047729824	0.00315073294066	0.0295998172837	0.374656912277	0.192686148527	0.233069285795	0.122210639931	0.0347120526273	0.00554635967814	0.00129406876786	0.000524961762974	0.000342541746993	0.000520729546025	0.000825258620566
s	0.000420996580413	0.00114633198689	0.0110171249946	0.332891947426	0.215915779509	0.222505581932	0.12771132931	0.0668336432091	0.0147598523594	0.00408783504595	0.00157261087766	0.000292573132331	0.000397421328342	0.000446919062522
i	0.000276649313138	0.000485010260963	0.00450530778153	0.258162740475	0.182121686836	0.237647823977	0.20222291577	0.0868284090697	0.0188391804531	0.00516963951532	0.00197786883589	0.000290068387444	0.000777473622447	0.000695187299841
k	0.000744309677379	0.000341639982321	0.00196623379718	0.154935264825	0.0905894759453	0.237142220326	0.228907545923	0.223752066357	0.0453477724844	0.0104852096718	0.00365785242196	0.000357756842481	0.000936218222149	0.000836436849947
o	0.000907580505793	0.00032835975744	0.00118885680906	0.115491760275	0.0581575186484	0.165768329109	0.258854749308	0.315154962119	0.0627119274948	0.0136154122239	0.00469806980732	0.000623123927494	0.00146221122205	0.00103714966665
r	0.000544978338598	0.000472655365813	0.000981713439687	0.0497117247583	0.0268818278828	0.138817992036	0.287859469769	0.368070217373	0.0904798524983	0.0201339870746	0.00777482560244	0.00421106937583	0.00246348927402	0.00159621538888
à	0.000422946741866	0.000513284018604	0.000881112479896	0.0251322255861	0.0141269267943	0.0815866563453	0.26130267659	0.432372779124	0.128102724166	0.0296740846915	0.0118151558675	0.00783103379194	0.00396981119134	0.00226862669629
s	0.000229529529622	0.000239034852868	0.000552675793299	0.011859578362	0.0071197690981	0.0481096991151	0.23190363753	0.430769943041	0.183257104722	0.0504562345638	0.0225890489558	0.00733810516398	0.00362591239778	0.00194973715276
i	0.000189108463207	0.000235881710956	0.0007399806111	0.00689713428733	0.00434771619937	0.0254831053717	0.152111477843	0.41266880768	0.265493491574	0.0713035495213	0.0309898793186	0.00994755295466	0.0120859802333	0.00750631463825
s	0.000394199211069	0.000270170290319	0.0008335450837	0.00346438529578	0.00180857443979	0.0158711886572	0.120686060114	0.39387008256	0.316894397191	0.0764722731738	0.0332407067729	0.0116152469849	0.0151195034111	0.00945967852275
i	0.00048315848369	0.000307517956773	0.000843436274567	0.00226185793193	0.00095076791993	0.00788430488573	0.0512983608713	0.32835457752	0.393712049064	0.115050081058	0.046875212591	0.021850805995	0.018322563137	0.0118053094843
e	0.000872738594563	0.000433353452258	0.00111221090819	0.00129817336564	0.000622340489977	0.00468117984858	0.0259347841571	0.15922246984	0.383034309688	0.203370693686	0.138098629197	0.044694700665	0.0215480581457	0.0150763498281
e	0.00134999696485	0.000402889584086	0.000905350086063	0.000459098212213	0.000422902396659	0.00174534930953	0.00903131044237	0.0698045829467	0.293515439896	0.301320507895	0.255240589732	0.0472742068883	0.0102410392486	0.0082867471427
e	0.00143312568828	0.000314423301362	0.000634595528688	0.000168321519404	0.00029242557222	0.000678937033177	0.00307917131946	0.0326603786489	0.231796943299	0.362565179298	0.319161543244	0.0384641176294	0.00462014864953	0.0041307435809
e	0.00170141286276	0.000309847300454	0.000576786396229	7.73071511347e-05	0.000279400537407	0.000277607775726	0.00104611743415	0.0150036710163	0.173598134433	0.389988599766	0.377036387748	0.0347468108765	0.00246817638318	0.00288975272697
e	0.00198543082092	0.000348211676818	0.00061215737541	5.16577007116e-05	0.000319774092469	0.000135997783242	0.00036226782805	0.00749499460543	0.124041834811	0.393400546589	0.431687505916	0.0348957552922	0.00173406496106	0.00292975240899
t	0.00297467314031	0.000516981762273	0.00072482984847	8.51855392372e-05	0.000216034886823	0.000178558744414	0.000285504847017	0.00579904520181	0.12435013827	0.350811172196	0.396307201972	0.103956183764	0.00733627712035	0.00645818743633
è	0.00259405116677	0.000614420374091	0.00119703938282	0.000200311533079	0.000650702461608	0.000398356694805	0.000300665625672	0.00499822393394	0.10833694409	0.312980957399	0.370682567324	0.160518694588	0.0177704553735	0.0187566044788
l	0.00107780593226	0.00038905743803	0.00105794740427	0.000205385621026	0.000791631408869	0.000458055178268	0.000250103785224	0.00256013737798	0.0574915186967	0.2592365758	0.355362065775	0.286573578196	0.0154072322578	0.0191388895596
i	0.00087990286742	0.000928969659343	0.00351550717809	0.00177093428368	0.000765367424623	0.000982808859423	0.000471634528408	0.00163156382599	0.0319083560322	0.158783725267	0.257490105258	0.400018846065	0.0187152152193	0.122137034587
à	0.00140297468914	0.00236754508645	0.0076617863927	0.00266210979456	0.00205574537487	0.00117107611981	0.000488455529469	0.00108328277533	0.0142544860107	0.111129105089	0.236131208419	0.317315452022	0.0315692467398	0.270707518196
s	0.00238538086305	0.00249014432882	0.00698432359757	0.00175643739819	0.00230182955829	0.00083843197327	0.00113332066316	0.00264003512511	0.0261743248702	0.14130441503	0.299550172806	0.278254854007	0.0272292412466	0.206957133899
p	0.00263268628768	0.00353618040961	0.00748341866586	0.0138289613661	0.0440233944528	0.0178557956578	0.00313259392105	0.069455306375	0.0837806409567	0.163069688343	0.278746370935	0.201344432836	0.0379981427489	0.0731124317997
r	0.00293337596256	0.00383328146987	0.019083894222	0.0182502175554	0.0606179334843	0.0328991752193	0.00404289037368	0.0982684967917	0.110149806986	0.140248239448	0.204311523645	0.188131182445	0.0740181609163	0.0432118132666
o	0.00329184375419	0.00346904115662	0.027455103074	0.0092274839518	0.0240082280614	0.0214025216731	0.00278424975789	0.0417412803306	0.0639727591287	0.087547199816	0.137455825882	0.245989397482	0.0690215703054	0.262633481089
</S>	0.0030200503771	0.00446694457831	0.026631857537	0.0080213384759	0.0132177113807	0.0117983072365	0.00179717287894	0.0213839702653	0.0326770297643	0.048368674908	0.086101839941	0.218198238741	0.0455550101527	0.478761840544
