 	è	facile	che	stanno	ancora	svegli	</S>
è	0.21981800635	0.77929595	0.00070932828	7.827604e-05	6.3436858e-06	2.526804665e-05	6.69109565e-05
f	0.106851523017	0.883139383333	0.00516332238	0.00460411288667	6.35846305333e-05	5.310522555e-05	0.000125060173167
à	0.0765333940057	0.907292014444	0.00961606979333	0.00622954756222	9.59913421778e-05	8.21314701833e-05	0.000150865318389
c	0.0416814530019	0.947779141481	0.00708636793111	0.00298431988741	0.000202093892726	0.000108935836728	0.000157671833463
i	0.0280932196673	0.879758363827	0.0803929106437	0.0077590303958	0.00207458976424	0.00126639191891	0.000655483244488
l	0.0328721152224	0.814276001276	0.129321170215	0.0177962437986	0.00263947977141	0.00161313342297	0.00148187031483
e	0.0281661651408	0.622066640425	0.281359803405	0.0547644479329	0.00322434120714	0.00726694272432	0.00315166717161
k	0.0713838431136	0.294782276808	0.414080211135	0.198327162644	0.00486207986905	0.00917159851811	0.00739284029054
a	0.0851193519845	0.126085525269	0.432820947045	0.312570654215	0.00854332152302	0.0264954627827	0.00836473976351
s	0.0572932782748	0.052332058023	0.398963179015	0.436017098072	0.013727199841	0.0323555566009	0.0093116112545
t	0.0525112764249	0.0296472576077	0.272477436338	0.611025532691	0.0147761446137	0.0111764256736	0.00838594193483
è	0.0222149384603	0.0235323859692	0.224927922113	0.683031987564	0.0219525892046	0.0188179546912	0.00552226692828
o	0.00757192898877	0.0131919637564	0.146083753371	0.547502522521	0.186805991068	0.0917361032304	0.00710777640943
n	0.0268671065129	0.0083374061188	0.0649750447903	0.54568309084	0.234832186689	0.10137349781	0.0179317358031
e	0.0332394376376	0.00431983000627	0.0301402759301	0.488234776947	0.198845961896	0.225353476003	0.019866284501
a	0.0115613715459	0.00264036776876	0.01203187711	0.201408748982	0.458859487299	0.304838698668	0.00865943750033
n	0.037799357382	0.00617147525625	0.00653577940333	0.121927656327	0.435622562433	0.140260790723	0.251682347933
k	0.0553420584607	0.0264514030854	0.0371351450344	0.228342102109	0.194442974144	0.105844138074	0.352442143978
ò	0.0278051253336	0.0295949717618	0.0454523144781	0.224788247836	0.210266761381	0.322534346025	0.139558213659
r	0.0114375077245	0.0119714083206	0.0235329459594	0.159264299745	0.234306467127	0.475877158675	0.0836101638863
a	0.00589934804483	0.0079581984402	0.0163548717198	0.137409576482	0.151398801042	0.587860112892	0.0931190382954
a	0.00421697288494	0.0138324348134	0.0062098026066	0.047342295394	0.115153355681	0.715718767631	0.0975263414318
t	0.022500406795	0.0220644696045	0.0289392115022	0.048017741798	0.11585771056	0.489642552544	0.272977900477
s	0.0454557139317	0.110186151201	0.0497945711674	0.066890773266	0.0886896221867	0.204620299848	0.434362840159
ù	0.0352946238439	0.146418775734	0.0332017920558	0.0445554247553	0.0673243083956	0.242232745616	0.430972273386
n	0.0342290084813	0.0790205472447	0.0238568633519	0.0355423335851	0.0777827737985	0.237545277205	0.512023144462
n	0.154743997494	0.106676145748	0.108347079451	0.062413412195	0.0834995045995	0.0840828939683	0.400236895821
i	0.174078921865	0.117567197249	0.129621736817	0.0578053977317	0.0460219375332	0.0484259962228	0.426478779607
t	0.125674449988	0.194246524416	0.071658415939	0.0459458629106	0.0249790438444	0.0361613456409	0.501334373202
i	0.110264638329	0.236101183139	0.0549955599797	0.0454159789702	0.0184985229481	0.038238973447	0.496485171067
</S>	0.0570046066645	0.166325254069	0.0359724119899	0.0345434564851	0.0174329009741	0.0568662717235	0.631855135534
