 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.50606729	0.328842675	0.145553743	0.0135177072	0.0041607895	0.0005117218925	0.000492204515	0.00041677585035	0.0004370580835
n	0.26657344	0.291288255	0.414561844333	0.0179463054	0.00766358593333	0.000596454664167	0.000480857212	0.000423049994783	0.000466179157833
e	0.1016655162	0.136811325	0.697594361444	0.0538079191333	0.00922334131111	0.000388177388056	0.0001685980195	0.000152597376261	0.000188167099144
s	0.0364659835333	0.0621711631667	0.833233620481	0.0613960007111	0.00627701383704	0.000257940057352	7.9356236e-05	5.5524111387e-05	6.34313904813e-05
p	0.0138397764444	0.0227418531556	0.93148264016	0.0269202139037	0.00450205714568	0.000344208927117	0.000105977876333	3.77174280957e-05	2.56255413938e-05
ì	0.00572381919147	0.0123509896519	0.88008984672	0.0889025273012	0.0123303388486	0.000424688455706	0.000126397136778	3.25735806986e-05	1.88671634646e-05
c	0.0300082601072	0.0114927232173	0.829264665573	0.1145565791	0.0141219366162	0.000455079618569	7.5331708926e-05	1.24674010329e-05	1.29517548882e-05
c	0.0519772600357	0.0072705589391	0.882320271858	0.0512082460333	0.00672672573873	0.000447243779523	3.19176303087e-05	1.10513511443e-05	6.7061166294e-06
e	0.0315243138119	0.00365702131303	0.629259792286	0.281437235011	0.0528257481129	0.00103972283317	0.000208450575436	1.36186447148e-05	3.40658328098e-05
t	0.0184689697373	0.00599060357101	0.526158099095	0.373240879004	0.0740382960376	0.00176693487772	0.000278902073145	8.50377790493e-06	4.88233572699e-05
s	0.0152780807458	0.00958203552367	0.756994966365	0.178396415668	0.0380132433459	0.00151019752591	0.000190965132382	9.80449030164e-06	2.43301840566e-05
a	0.00635327176693	0.00700137052456	0.538939450122	0.333183870556	0.106826909115	0.00476658190864	0.00225276177079	4.33765827672e-05	0.000632419029986
o	0.00252742650731	0.00280089088152	0.185640627707	0.579683200185	0.187777623038	0.0343623146362	0.0055512560236	0.000438381360922	0.00121828861
s	0.0025161654691	0.0115636909838	0.0749736529023	0.525628910062	0.309909074346	0.0651739548787	0.0083110913412	0.000588651013641	0.00133481840333
ò	0.00216098701637	0.0143940120279	0.0339247218841	0.362226700021	0.466166491449	0.10206065496	0.0169165931137	0.000390103124547	0.00175973960111
z	0.00377743579879	0.0132305340426	0.0134787385447	0.27668020334	0.499499580483	0.17521261832	0.0164160970046	0.000315111394849	0.00138969607037
o	0.0044500102096	0.0129639423342	0.00663444323823	0.17853213978	0.401480120161	0.33473583944	0.0564517683015	0.00078443232495	0.00396732336012
s	0.0024944200132	0.0102101584314	0.00283799863608	0.0902326195933	0.361434950054	0.452262339813	0.0745248447672	0.00097153658165	0.00503117062004
p	0.0087392830044	0.0277750954771	0.026267927712	0.0613865495311	0.301871171685	0.465665993271	0.0917850569224	0.0114861962339	0.00502277170668
i	0.0101898963015	0.0282509664924	0.0338859636607	0.0387560323437	0.138645965562	0.547455327757	0.176049845641	0.0172025394113	0.00956347656889
c	0.0041827084005	0.0130875588308	0.0115908366436	0.0184817666146	0.113288735187	0.668463135919	0.15313407188	0.00837013327043	0.00940105552296
c	0.0608128274668	0.0498184476103	0.0250860898812	0.0150568155382	0.0968175840623	0.50341740864	0.0734657332933	0.0190509958901	0.156474097508
è	0.0807655118223	0.0590426347701	0.0295147392871	0.0103183417127	0.0393740165874	0.26925918288	0.177754223764	0.0859275419634	0.248043845836
t	0.0298850868074	0.02328870649	0.010031512089	0.0145710864376	0.0711243884291	0.428210614293	0.203717987921	0.0923443775645	0.126826297779
s	0.0276087491358	0.0196954161633	0.00898831269633	0.0187512174792	0.0801455266764	0.691751058098	0.0777792496403	0.0324323946648	0.0428480929597
i	0.0257848720619	0.0157650976878	0.00902552553211	0.0098931812264	0.0287494056255	0.606219632699	0.172760573547	0.0408386887883	0.0909630155199
t	0.0091894365373	0.00624761302927	0.00358650852737	0.00421842154213	0.0119779114752	0.5871736909	0.227908515849	0.0422669898294	0.10743092594
s	0.00354405509577	0.00302633877642	0.00302376479246	0.00230422874738	0.00544448969173	0.604227606967	0.324785383283	0.0157679864098	0.0378761761467
e	0.00182770184859	0.00223817692547	0.00482819159749	0.00193228978246	0.00364588213058	0.338196822322	0.378053817761	0.0687114570366	0.200565675449
g	0.00258781434953	0.00456508970849	0.0048586958325	0.00446132196082	0.00731959114353	0.349831617441	0.220253312587	0.0963896890122	0.309732898483
r	0.00237066119984	0.0046769077795	0.00302229761083	0.00503190158694	0.00782000528118	0.342434246814	0.222266450862	0.0823822030041	0.329995339494
à	0.00178444814995	0.00251525140317	0.00192289983694	0.00264498592898	0.00382674632706	0.132954500705	0.193665962954	0.287850447668	0.372834736498
t	0.00254247508332	0.00284562643439	0.00147149702231	0.00262183737633	0.00301737750902	0.304361077668	0.125333260318	0.334416659889	0.223390162833
s	0.0228999047278	0.0288010388448	0.0353597149174	0.0134648180588	0.00719203956967	0.515153875889	0.119498023439	0.15236813263	0.105262401611
i	0.0288930516426	0.0366736744816	0.0470753412391	0.0164368652196	0.00829175818989	0.32891018943	0.0737948141463	0.108481994543	0.35144226387
</S>	0.0147461734213	0.0189672795408	0.0243757600196	0.0089440049098	0.00539902359494	0.166223965915	0.0422736315731	0.104728794772	0.614341331935
