 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.975260555	0.0233946253	0.00090368358	0.000247028167	6.4325688e-05	9.2910648e-05	8.554882e-06	4.72433e-06	4.9346295e-06	7.9824247e-06	3.58611365e-06	3.5173007e-06	3.49733165e-06
l	0.918181708333	0.0634253024333	0.00976438549333	0.000298875690333	0.000580881079333	0.00763044217933	3.57263336667e-05	3.80157996667e-05	9.87533673333e-06	7.95280896667e-06	7.49339398333e-06	1.61063500333e-05	3.20743775e-06
l	0.630892939444	0.315573020811	0.0334006701644	0.00406453869678	0.00258702225978	0.0132563590598	6.72528395556e-05	5.92808545556e-05	1.50459985778e-05	5.37554485556e-06	1.30358696611e-05	6.20964233444e-05	3.33128818333e-06
ò	0.347173983148	0.58826912027	0.0442908670548	0.00944340523226	0.00290856937326	0.0077043587466	6.42481581852e-05	3.76569601852e-05	1.64967611926e-05	6.84177275185e-06	1.2190114887e-05	6.42347667148e-05	7.99629322778e-06
r	0.229750003049	0.651784056757	0.0950103010183	0.00945049607742	0.00344833151109	0.0102562349755	0.000120795556062	0.000102902497395	2.26957667309e-05	9.87950791728e-06	1.0501912629e-05	2.52382115049e-05	8.53371187593e-06
a	0.128441273016	0.673424902252	0.143462653673	0.0364035063591	0.00548126837036	0.0118432271918	0.000282669612021	0.000203583329132	0.000121695425577	9.15359539724e-05	4.91014378763e-05	2.6146664835e-05	0.000168437876425
f	0.0783493843387	0.600427734084	0.228272004558	0.0469852471197	0.00948903589012	0.0349491592639	0.00049167638734	0.000332066139711	0.000171721728526	0.000121619835657	6.80810992921e-05	8.54116322783e-05	0.000256876512142
è	0.0382797310129	0.559948744695	0.274167274853	0.0743942307066	0.00961561383004	0.0421501414213	0.000646942479113	0.000316879029904	0.000119604792842	7.39395895523e-05	4.82837310974e-05	9.21953564261e-05	0.000146420867381
t	0.016173500571	0.468557118232	0.334051991618	0.122576546902	0.0185918894767	0.0379540741404	0.000924703943038	0.000707758173301	0.000185630634281	7.43454965174e-05	5.53128470325e-05	7.1912791142e-05	7.5248106327e-05
i	0.00844412249033	0.243035430077	0.381997847206	0.300449378967	0.0245914624922	0.0377138858468	0.00172249724768	0.0009846198911	0.000402746978094	0.000199655658839	0.000142304871011	7.70326103807e-05	0.000239024995976
p	0.0166172071301	0.109653194026	0.464845865735	0.327699326322	0.0262116201641	0.0505775844156	0.00218740958256	0.000970392997033	0.000442351646031	0.000236556859613	0.00016968097867	6.39008001269e-05	0.000324881965325
ò	0.0194696728434	0.0579322066753	0.556217848578	0.262653398774	0.0410369677214	0.0582989104719	0.00263184039419	0.000862427755678	0.000310090558677	0.000264212716538	0.000117659881223	4.98188853756e-05	0.000154935622775
r	0.0074677214478	0.0355516728918	0.454609222859	0.397140856258	0.0472572499071	0.0457647144906	0.00904705566473	0.00213349407523	0.000386738086226	0.000309534162179	0.000133747890408	0.000129948573792	6.8050863925e-05
k	0.0152881708493	0.0463724009639	0.422286364286	0.309981535419	0.058335174969	0.134406653497	0.0100175006749	0.00252383967974	0.000337962725742	0.000162976711393	0.000103249705303	0.000158904377597	2.5306620075e-05
e	0.0178749603998	0.0461498716213	0.309595678762	0.374273678473	0.073077648323	0.154963134499	0.0191519226783	0.00184490444791	0.00121110909558	0.000910884461131	0.000484141980268	9.2347612199e-05	0.000369751936792
t	0.00640415363993	0.0161255779404	0.187207226921	0.492466799491	0.084343389441	0.169235104833	0.0323386808928	0.00712455838264	0.00194518876519	0.00124071837038	0.000741355033423	0.000305101554066	0.000522149518931
e	0.00272362373664	0.00618148133013	0.141663055974	0.41477077983	0.133629589814	0.216659831611	0.0650892169643	0.0102861601275	0.00365791482173	0.00271011567346	0.00147221231781	0.000406152604689	0.000749866679644
è	0.00192473237888	0.00264600102671	0.0652660373247	0.31391428661	0.172779759938	0.29134001387	0.120909395655	0.0111690360425	0.00753129710724	0.00719334189115	0.0038739850726	0.00037369008823	0.00107843897321
r	0.00146058492629	0.00143585527557	0.0389079321082	0.15861662887	0.138931443313	0.379192637957	0.225295091885	0.0324033353475	0.0100082430357	0.00756203946372	0.00469718309087	0.00083485542941	0.000654163032737
k	0.00635753010876	0.00167789602519	0.0288517040361	0.07569748579	0.085301703771	0.546345249319	0.206564990528	0.0346986881492	0.0071361553119	0.00362539418957	0.00269442736462	0.000826278969803	0.000222463272946
o	0.00798293484959	0.0015781973884	0.017052829312	0.03003623743	0.055663476257	0.544390093106	0.284248420076	0.0250606057497	0.015098011404	0.0109590815982	0.00567945695587	0.000499344833268	0.00175127769135
m	0.00289044883986	0.000631311720133	0.00677266163733	0.0242969011433	0.0377709550857	0.383061687702	0.441195966692	0.0541600652499	0.0223010821347	0.0142001807327	0.00841103088529	0.00198372169442	0.00232396023712
e	0.00117117224662	0.000323005917378	0.00330945702911	0.0200180735144	0.0272911880286	0.334942932567	0.489574115564	0.06718218175	0.0254700137116	0.0165816524442	0.0098070621951	0.00253661006481	0.00179250805237
m	0.000613754872207	0.000212362439793	0.00148780098304	0.0093156833048	0.0187302337762	0.216498384189	0.609430681855	0.07619810725	0.0309629522372	0.0189124986147	0.0134611107317	0.00233717295494	0.00183923841746
a	0.000489884270736	0.000195100113931	0.00086378981768	0.00522572623493	0.0100886886921	0.147363178063	0.653737110618	0.0915836390833	0.0405189770791	0.0261886726716	0.0188857855772	0.00276609305165	0.00209336943915
p	0.00111599690358	0.000230301044644	0.000992374939227	0.00618967754498	0.00715896119737	0.102647366021	0.534703480206	0.234833856361	0.0562620810264	0.0278175683905	0.0223775581924	0.00335180528388	0.00231895874638
à	0.00166098653453	0.000308241554881	0.000988631013076	0.00640355888166	0.00482499669912	0.065754583007	0.441942220069	0.319265308787	0.0722412390088	0.0505551216302	0.0271650087308	0.00689621922796	0.00199384318213
l	0.00107232428684	0.00028664420196	0.000560746334359	0.00387249059389	0.00382080473304	0.054725118669	0.387173313356	0.259547916262	0.124208283003	0.0750592472101	0.0602539802436	0.0279537937427	0.00146529987138
e	0.000684065820947	0.00027470547432	0.000541513374786	0.00296377721796	0.00196899902101	0.037764659223	0.271300301119	0.213704118754	0.193249537668	0.136733072403	0.101101183415	0.0334943385809	0.00621969633446
e	0.00744141472365	0.000830662148107	0.000775990281595	0.00130106349932	0.00106497820367	0.0165826220743	0.17817755704	0.152219564251	0.217647859223	0.258402804134	0.130885747805	0.0225623941936	0.0121073086115
t	0.00951423394122	0.000847832394036	0.000552629835532	0.00095166480644	0.000692955254557	0.00961284602477	0.16671410568	0.25912664275	0.178539119741	0.215398739378	0.125364622602	0.0236395813979	0.00904500923717
t	0.00344512238707	0.000359182949345	0.000443723863511	0.00253318290215	0.000640960704852	0.00530003577492	0.20563801856	0.34022511425	0.171460343247	0.126518474459	0.111645847534	0.0278673547993	0.00392262613239
ù	0.00253036416902	0.000681479389782	0.00122651522117	0.00309290130072	0.000730646601617	0.00326641535831	0.144824602853	0.241304289417	0.218363497749	0.178456728153	0.148729712511	0.0429655165998	0.0138273285641
c	0.00224934468301	0.000727468742927	0.00127149939706	0.00213954916691	0.00116035741387	0.00307397611944	0.0586079838843	0.157633867806	0.22291911925	0.175130351051	0.23013718417	0.126716895533	0.0182324097547
e	0.00258405128767	0.000665353260642	0.00141099085569	0.0023840389223	0.00143827320462	0.00265984975981	0.0217705138614	0.0970801372687	0.197477953083	0.23975813535	0.261097868057	0.147689269844	0.0239835784849
t	0.00367358502922	0.000721806320214	0.00156350648523	0.00337277594077	0.000970692468207	0.00129750627327	0.0267270875871	0.154945060423	0.176229364361	0.250778091783	0.241436162686	0.112195411281	0.026088988995
r	0.00264270549307	0.000519570806738	0.00133031406174	0.00375968581359	0.00305486502274	0.00507254105776	0.066185002529	0.241300363474	0.15820411812	0.141190740594	0.233271564229	0.13265837376	0.0108101460317
ò	0.00231812764769	0.000956838368913	0.00222580578725	0.0030125712712	0.00393753359425	0.00645350113925	0.062176050243	0.163232383491	0.14438692604	0.179639633531	0.248368844743	0.147965904587	0.0353258455439
o	0.0333291483826	0.00315454132297	0.00344067492908	0.0020608831904	0.00191112321808	0.00299154859975	0.0228942254143	0.0741718421637	0.122839502013	0.217469927844	0.247279694914	0.198430201529	0.070026681848
p	0.0428500750942	0.00332128027599	0.00277105477736	0.00180207943013	0.00121450884936	0.00170300056658	0.0100792552048	0.0490788213879	0.0860153550043	0.146548344281	0.205147681638	0.397201523843	0.0522670320827
o	0.0232654573314	0.00491990079366	0.00620403572679	0.00241239124338	0.00256059662645	0.00237063328886	0.00604786253493	0.0338316591293	0.0646928860014	0.19355156976	0.179514487213	0.443412387948	0.0372161504942
d	0.0165548296705	0.00544372731122	0.00733911022993	0.00211658478113	0.00280420108548	0.00245611886962	0.00391759627831	0.0191859810431	0.0467955656671	0.20589993092	0.141524052404	0.514034685983	0.0319276252981
d	0.00668421111683	0.00286195215041	0.00759695206431	0.00578083779371	0.00264396107183	0.00540007956321	0.0255873308594	0.0218763943477	0.0312771345557	0.0840064999733	0.160685347468	0.631820608661	0.0137787152327
