 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.227099494	0.77053323	0.0009656797	0.000600367695	0.00028758941	1.311931285e-05	1.6980412e-05	1.21823332e-05	2.63223138e-05	0.000420946235	1.399253915e-05	3.29233275e-06	3.17098983e-06	3.6089224e-06
p	0.0902915581333	0.902536243333	0.000720957733333	0.00366369798833	0.00125692292333	1.154546487e-05	7.5303482e-05	2.05989474e-05	3.01418136e-05	0.001368592245	1.46063042167e-05	2.99176900667e-06	3.45512047667e-06	3.39466711e-06
e	0.0405343031778	0.943312797778	0.00608202557778	0.00519719289611	0.00299802410778	3.79703135433e-05	0.000101923330667	4.21470718e-05	4.61338212e-05	0.001619036605	2.37554462389e-05	1.43219235889e-06	1.92825315889e-06	1.29697791e-06
t	0.0219389492926	0.952027432593	0.00787195845259	0.0108061591987	0.00352094446926	4.78883431811e-05	0.000179396173556	5.03079846e-05	5.09668250667e-05	0.00347373239167	2.85801427463e-05	1.0004535063e-06	1.41172195296e-06	1.2103547e-06
ì	0.0087183865642	0.954842884198	0.0156070440775	0.0139843903996	0.00254527792309	4.7290799727e-05	0.000202323351185	3.19618457e-05	2.31985430222e-05	0.00398091543722	1.33174695821e-05	5.65687875433e-07	9.91182907653e-07	1.41719781333e-06
a	0.00440656975473	0.799775001399	0.127149531359	0.0379655097999	0.0235059273077	0.00336356814324	0.000466142950395	0.000251232628733	0.00108934648434	0.00156819911907	0.000403312280194	3.99913032118e-05	2.72071145922e-06	1.29121654511e-05
e	0.00270413188491	0.515421040466	0.28530707712	0.0984883499333	0.0728498524359	0.0139279383811	0.0018284182168	0.00108627787624	0.00516569849478	0.00118706420636	0.00182341522673	0.000151084395737	1.13443718197e-05	4.83050654837e-05
s	0.00944895326164	0.336729003489	0.234954392373	0.258190159978	0.0900160274786	0.0142814964437	0.00483487323893	0.00139366554875	0.00560948339826	0.0423690639021	0.00192057902224	0.000150882008412	2.48697219399e-05	7.65533201612e-05
ò	0.0111447829805	0.200136414496	0.227176750791	0.389789653326	0.0977483158262	0.0085284182979	0.00524303864631	0.00092656280625	0.00211708159275	0.0563343335674	0.000703139297413	6.27229419707e-05	2.18268218133e-05	6.69716650537e-05
z	0.0189838868868	0.0983676514987	0.237414640264	0.418888451109	0.157436888609	0.0085689716993	0.0114072227821	0.00285206586875	0.00130425659092	0.0439918267891	0.000675798175804	3.28387665569e-05	3.92730904378e-05	3.62282255512e-05
u	0.0216250048156	0.0577121505329	0.268118470088	0.35739193037	0.211069249536	0.0210194203331	0.0153581292607	0.00422654888958	0.00147054446364	0.0408537306964	0.000919241375268	6.9697685419e-05	5.00936228126e-05	0.000115767577384
n	0.0112672441252	0.022115234311	0.261918591696	0.394553623457	0.193924146512	0.0239695221777	0.0217365240869	0.00326774246319	0.00152231698788	0.0647576153321	0.000642969245089	8.9075144473e-05	5.77864636042e-05	0.000177578840795
e	0.00777094558107	0.00987355947033	0.101964099565	0.447962474486	0.305783958837	0.0234107567926	0.025065625029	0.0031943565544	0.00161852912929	0.072587105444	0.000476185531696	0.000105543784158	5.69797343347e-05	0.000129827346598
f	0.00341414599969	0.00376139412344	0.0476245874217	0.446381824829	0.355666276279	0.0269049915975	0.048061980343	0.0048107820848	0.00289024967643	0.059510272148	0.000499862673899	0.000139415961386	6.32566245782e-05	0.000270926116866
