 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.993435	0.006116321	0.0004403335956	6.694542625e-06	7.6360285e-07	2.1578173e-07	1.9397912e-07	4.8208185e-07
à	0.971611533333	0.0275093643333	0.000853706098533	2.19524755417e-05	1.63328028333e-06	6.3738578e-07	2.21881586667e-07	9.77828196667e-07
o	0.814974077778	0.162672182778	0.0208163021995	0.00121606299651	7.25628892611e-05	0.00023109714716	3.21371736222e-06	1.45183958322e-05
c	0.553886459259	0.387893050926	0.0543888540665	0.0030027660655	0.000423127963087	0.000324581972387	3.09381804541e-05	5.02188992774e-05
e	0.331834159753	0.582332406975	0.0813301830222	0.00345679695517	0.000613239374362	0.000338316010796	3.8240574018e-05	5.66585477591e-05
r	0.156216338351	0.769318218992	0.0707908010074	0.00276137475172	0.000416782528121	0.000357884266932	2.07762998727e-05	0.000117808757253
k	0.0543541304503	0.898887156331	0.0445454486691	0.00169217661724	0.000220940176707	0.000154807933644	1.45516909909e-05	0.000130738115651
è	0.0196682948768	0.917404118777	0.0572422865564	0.00460760307241	0.000639918509569	0.000287927075881	2.99138283636e-05	0.000119873701784
o	0.00720419355227	0.639112209592	0.328204270852	0.0177727103575	0.00195394376986	0.00541514842529	9.02526027879e-05	0.000247200800595
n	0.00390877785076	0.534734606531	0.426319416951	0.0256146267858	0.00197531888329	0.00691042662943	0.000105818979263	0.000430964600198
t	0.00248559388359	0.79585798551	0.18190447315	0.0162093049619	0.00080286070343	0.00232343907471	5.5322530021e-05	0.000360999598133
a	0.00111349979453	0.63332061517	0.318432515217	0.038209893354	0.00431704201681	0.00393399190214	0.00015150334194	0.000520912297444
è	0.00049254635651	0.253696934057	0.681345018406	0.052157498118	0.00589042363894	0.00563491213405	0.000195197949647	0.000587444256815
n	0.00476916807717	0.167130683686	0.578428722802	0.239373453039	0.00647234284631	0.00339459677802	9.68656888823e-05	0.000334144529938
a	0.00627092579239	0.135940897895	0.313003444267	0.46973601768	0.0497140582821	0.0219471379927	0.00121897416629	0.00216855392998
f	0.00382783736413	0.0606534286317	0.208405699422	0.62330937256	0.066111644094	0.0295496906642	0.00197321505543	0.00616912974333
ù	0.00311573752138	0.0350338768772	0.222040397807	0.63125654752	0.066312222698	0.0341571382214	0.00208467295181	0.00599941858111
r	0.00137267910713	0.0167190372924	0.214292727769	0.63859340584	0.0893770642327	0.0354005545405	0.0017910660106	0.0024534991657
n	0.0417091039024	0.198783062764	0.103125679756	0.579909568613	0.0610142549442	0.0139049253468	0.000671990183533	0.0008814564589
o	0.0551399771541	0.256214270621	0.065628636252	0.394376306204	0.169851055181	0.0457691671489	0.00686734068118	0.00615324658463
k	0.0192004107714	0.0864672703403	0.0262216317507	0.558685785401	0.23126294006	0.0603561857163	0.00944910539373	0.00835666699488
a	0.00768022879047	0.0301334594801	0.0211637515836	0.541283545134	0.279070968353	0.102255838572	0.0117794936312	0.00663272879829
k	0.00607186059682	0.01159473786	0.0224533231945	0.475602198378	0.320232946118	0.136946991191	0.0168475365437	0.0102504159328
à	0.00576941863227	0.00574019108667	0.0343705030648	0.431251669459	0.292608305373	0.177232185397	0.0401944431812	0.0128332869776
n	0.00721685164409	0.00337542406222	0.0379754130216	0.321831593153	0.309428211791	0.255172581799	0.0522265730604	0.0127733424925
n	0.0276082572147	0.0218951790207	0.202778951341	0.351530287718	0.18548482193	0.175884164133	0.0265822047268	0.00823611873083
i	0.0320700544049	0.0276275991069	0.255621552447	0.222083111239	0.112086528643	0.131831064911	0.147758739949	0.0709213456436
r	0.0400994388016	0.013784293469	0.110239959482	0.197191495746	0.144258656214	0.15169187697	0.240995409983	0.101738904548
ù	0.0444275609339	0.00972159605633	0.0652780058273	0.188479279149	0.129401785405	0.122042987657	0.334281053328	0.106367750849
s	0.0235199883113	0.00459161521878	0.0303916799424	0.115242513616	0.190399241802	0.138845355886	0.395559874443	0.101449717283
t	0.0709772694371	0.0179711657063	0.112966291981	0.205410644539	0.213686397267	0.112501599629	0.222519211481	0.0439674140943
i	0.087373987479	0.0226683953688	0.140259411327	0.18663014888	0.0973817119223	0.0473472308763	0.21458389716	0.203755182698
k	0.0898671868263	0.0117583209229	0.051067601109	0.0958155703267	0.0513181214741	0.0253273246254	0.37459489572	0.300250944233
u	0.0939066122754	0.00922971144097	0.0462109403697	0.0670756504422	0.036055271658	0.0190145145418	0.46802997524	0.260477298078
</S>	0.0599931661377	0.00729367192049	0.0639398051848	0.0375127857211	0.021666120579	0.0198297702709	0.49348668762	0.296277949039
