 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.98966657	0.010140399	0.00017266895	1.266352e-05	2.77684025e-06	7.69406915e-07	1.4528639e-06	5.504927e-07	3.7277589e-07	5.57318865e-07	3.2745598e-07	1.5185845e-07	1.72549875e-07	1.45709815e-07	1.13350792e-07	1.88418555e-07	1.033665695e-07
ò	0.977935043333	0.021224361	0.000582119533333	0.000172078605667	6.98562319833e-05	2.231904515e-06	5.7617602e-06	2.64477576667e-06	1.77801001667e-06	1.66486808833e-06	7.24350656667e-07	5.9360507e-07	3.18021205e-07	2.22431611667e-07	1.29941652e-07	2.29639721667e-07	2.57975062833e-07
p	0.883693367778	0.099394619	0.0162032712778	0.000461035121889	0.000151273170661	6.75323637167e-06	4.47513880667e-05	8.18860575556e-06	4.70420480556e-06	1.85534049294e-05	5.87929591889e-06	1.90608509e-06	2.66521901833e-06	1.48897365056e-06	3.69070224e-07	8.95496490556e-07	3.08501338278e-07
o	0.658913932593	0.307732139667	0.0279414914259	0.0026066545273	0.00235647688355	3.48449474572e-05	0.000134369139356	7.51407865852e-05	6.92485802685e-05	5.81391159765e-05	1.80528313063e-05	3.185548303e-05	9.69525850611e-06	5.13012255019e-06	2.52336539133e-06	3.58393909685e-06	6.77043893009e-06
G	0.407757580864	0.545527646556	0.039748628142	0.0033525139091	0.00304248530118	5.26079331524e-05	0.000178596803119	9.47644975284e-05	8.89189357562e-05	6.13837696588e-05	2.06261187688e-05	4.10002313767e-05	1.09787278354e-05	5.43541635006e-06	3.07769148378e-06	4.51600069895e-06	9.27389751003e-06
i	0.209459836955	0.735159628852	0.0473070473807	0.00586994583637	0.00177896104039	5.65587383841e-05	0.000159422727706	7.19002178428e-05	4.75901832521e-05	3.59094842196e-05	1.38681989229e-05	1.77292259922e-05	6.51064147847e-06	3.03071828335e-06	1.53733071459e-06	2.80258193298e-06	7.69538503668e-06
o	0.0879956556517	0.744826422951	0.109523897127	0.0323185482788	0.0195215191801	0.000405707129461	0.00117621326924	0.00197483257928	0.00133851299675	0.000349969251407	7.98058173076e-05	0.000322111413831	7.73584566928e-05	3.14558424278e-05	1.97713749049e-05	9.42670934433e-06	2.87398913456e-05
v	0.0472769052172	0.67146000765	0.209875052376	0.0386583430929	0.02481516516	0.000639555793154	0.00167211344641	0.00258833412643	0.00175569924992	0.000470644570469	0.000120102225769	0.00042344256261	0.000112813360564	4.54006344759e-05	2.69501431016e-05	1.97428607814e-05	3.96886324485e-05
à	0.0278819292057	0.700246215883	0.228193767459	0.026449748031	0.0139022134867	0.000410684597718	0.00084065232547	0.000928285995477	0.000621084894307	0.000190485101823	6.36801590563e-05	0.000147739204537	5.26381608547e-05	2.1841179492e-05	1.13558411005e-05	1.55148752271e-05	2.21244021495e-05
n	0.0105073739352	0.668485785294	0.271209312486	0.035823552677	0.0112666361622	0.000345551092573	0.00120607106182	0.000445515101826	0.000263962742769	0.000253399758941	6.78511101521e-05	5.93170505123e-05	2.88591876182e-05	1.2457928164e-05	5.33544996683e-06	1.08108843757e-05	8.18544088317e-06
n	0.00512355584507	0.702167245098	0.257482417495	0.0279508199923	0.00499659167407	0.000270732985858	0.00125653181394	0.000236539729209	0.000113450329356	0.000266237248314	6.73646924507e-05	2.68574949861e-05	1.93453922827e-05	7.97192971933e-06	2.49378916494e-06	8.9915646519e-06	2.82634207572e-06
i	0.00252018248836	0.538761809033	0.284260762498	0.146563284431	0.0229190105114	0.00104318984029	0.00181170753131	0.00116536092167	0.000432700806885	0.000250486731438	8.37337198836e-05	6.17219298107e-05	3.32652668376e-05	1.83398619044e-05	7.71492623098e-06	9.55098841063e-06	5.71772733066e-05
j	0.00105370723612	0.294139823678	0.440189130833	0.223162368144	0.0296903606705	0.00252499264676	0.0058903391771	0.00159467589056	0.000575883748962	0.000640941930479	0.000251191749961	8.52112586036e-05	7.11526669459e-05	2.61740396348e-05	1.0291552177e-05	1.72192251369e-05	7.65727836689e-05
ù	0.000543381375373	0.206513010559	0.509863193611	0.240295322715	0.0297641633902	0.00291792881559	0.0071579558257	0.00134363041352	0.000448692152987	0.000682868286826	0.00026730405332	5.21972535345e-05	6.47479406486e-05	1.81730215449e-05	5.93907269233e-06	1.4288935279e-05	4.72238987896e-05
r	0.000315822498458	0.092478936853	0.536541461204	0.320311107572	0.0318152047967	0.00440836997186	0.0105354963752	0.00178903340451	0.000509792820996	0.000737010772275	0.000309455787773	4.91402798448e-05	0.00012146405855	2.1912536515e-05	5.08162009744e-06	1.4377949993e-05	3.63345903965e-05
i	0.000232798744153	0.0480062067077	0.408542660401	0.437457062524	0.0725853225989	0.00869765029062	0.0155023027917	0.00512260296817	0.001678536687	0.00111771522409	0.000463025162591	0.000143182969948	0.000206812166183	6.52809931717e-05	2.02129476991e-05	2.5135722331e-05	0.000133495085932
s	0.000388430162718	0.0181670084592	0.287363120134	0.535269020841	0.0928145671996	0.0189369412635	0.0326400755972	0.00745827738939	0.00234290989567	0.0024885079747	0.00111813942086	0.000265267283316	0.000371817328728	0.000100482257724	3.19439778997e-05	6.26217554437e-05	0.000180876076311
e	0.000461770596239	0.0080931030264	0.226137103378	0.535519773614	0.1408278554	0.0267709937545	0.0428827531991	0.0100941525298	0.00337151963189	0.0031759846249	0.00140238077362	0.000330906324439	0.000449653619576	0.000129757019241	4.04027426332e-05	7.44917604812e-05	0.00023741815977
