 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.4611927	0.4402729	0.086234942	0.007133208	0.001286402515	0.0019655653655	0.0006731061055	0.0005354007865	0.00025825133815	0.000447456449
n	0.27146952	0.446271233333	0.255027660667	0.00828246653333	0.013923065505	0.00254722235517	0.0008784768685	0.000550327232167	0.00053991736605	0.000510083426333
è	0.16253525	0.348334724444	0.460971536889	0.00588566871111	0.018632420735	0.00208869345172	0.000620303856167	0.000232626545389	0.000462968079183	0.000235810793644
g	0.0958934683333	0.261620241481	0.553610068963	0.00375965487037	0.080283059145	0.00395235065057	0.000501320152056	0.000111536157463	0.000179950995228	8.83428560813e-05
r	0.0629774944444	0.146878088494	0.678028546321	0.00238264575679	0.104327952048	0.00460654565019	0.000585079217352	8.9269606821e-05	8.55183235427e-05	3.88691503938e-05
a	0.0394748383815	0.086258763498	0.681351498774	0.138592882419	0.0469193713493	0.00383652381673	0.00287709357245	0.000386879395607	3.66656899809e-05	0.000265506431831
t	0.19056474636	0.0576463284993	0.418156226258	0.184000858106	0.11649133545	0.0217985512722	0.0103634776575	0.000556606565202	3.20367719936e-05	0.000389836083944
s	0.32478380212	0.0706877774998	0.232120282086	0.0678333516687	0.262180651817	0.0309321340907	0.0108542250858	0.000384681341734	3.44003306645e-05	0.000188690909648
a	0.192825573167	0.0638465996333	0.148344565262	0.306449975556	0.258310447272	0.0188934826969	0.0100238238953	0.000831860017245	2.95341358882e-05	0.000444149924883
m	0.0802002801823	0.0372201210111	0.063376344654	0.388100149519	0.354213262424	0.0470674355656	0.0270412712984	0.00198141163908	5.34991642961e-05	0.000746229374961
à	0.0426321450518	0.0278153817704	0.0330897396513	0.369747174173	0.428975747475	0.0601624838552	0.0340734654328	0.00257588401303	6.51344347654e-05	0.000862817524987
i	0.0143831796816	0.00961388811347	0.0117515492838	0.385385221391	0.339246509158	0.192357598618	0.0350880524776	0.011025866471	6.71602949218e-05	0.001080947675
è	0.0049875456672	0.00332339904782	0.00408512418793	0.225474350464	0.409732369719	0.285137999539	0.0460762708259	0.0198182524903	0.000149590568307	0.00121508715833
n	0.0243367679891	0.0142691516026	0.00464680752264	0.146319919155	0.44837342324	0.27981933318	0.0669641812753	0.0141462360301	0.000216931806102	0.000907246109443
a	0.0308483074297	0.0179933652942	0.00489375269088	0.119974672052	0.34198295108	0.32042183106	0.135176217092	0.0271969555434	0.000228161638701	0.00128378462648
g	0.0254156215766	0.0278419475247	0.00929859541363	0.108456907551	0.30387436036	0.31518361702	0.164035162364	0.0374222641811	0.00157371883957	0.00689781120883
r	0.0235814960255	0.0324509756749	0.0136826108045	0.046624749717	0.276132453453	0.234747115673	0.297625317455	0.061315523727	0.00355171557986	0.0102880525029
à	0.00816565657517	0.012391945225	0.0077483051915	0.029057124239	0.160879681818	0.324371535224	0.343382494485	0.102123144576	0.00477918579329	0.00710090560097
m	0.00338539019172	0.005728225575	0.00396028708717	0.0140529840597	0.157700717939	0.424272948408	0.287039210162	0.0959207748587	0.00413404676443	0.00380540073366
m	0.00370301923057	0.00458975819167	0.00591808612906	0.00701329933323	0.23705954598	0.254146989469	0.412873306721	0.0711877282862	0.00201249487148	0.00149578246455
a	0.00344152747352	0.00297002061722	0.00560475844302	0.00642757031108	0.18035460666	0.131128109823	0.47979633224	0.178531876095	0.00208113457383	0.00966404884152
s	0.00235269052117	0.00226537415907	0.00262146574767	0.00439329472036	0.0755450935533	0.0846065866077	0.553256660747	0.257934502032	0.00383391885794	0.0131904030805
o	0.00210288686372	0.00231091418636	0.00210655054922	0.00294448552345	0.0405844475178	0.0657118845359	0.471011566916	0.380597590677	0.013451397286	0.0191782968268
n	0.00555943877791	0.00443371112879	0.00322650894974	0.00311228080782	0.0392627188393	0.0590109958453	0.273856168972	0.502745430226	0.0702916640953	0.0385011046089
a	0.00780228089264	0.00521615124293	0.00372230718325	0.00247058720261	0.0389881789464	0.0708023239484	0.177097374657	0.516730463409	0.137477148032	0.0396931738696
d	0.00688315193088	0.00454405511431	0.00350093626108	0.00258042250087	0.0285802273155	0.0652398996495	0.0916294115523	0.436175227803	0.310175482677	0.0506911579565
e	0.00867946897696	0.00451595787144	0.00393267742036	0.00244558608029	0.0272671939385	0.0528048382165	0.0503779648508	0.384988595934	0.404812880892	0.0601748303188
r	0.00634308988232	0.00238532993048	0.00276028699679	0.00198030090676	0.0140296539462	0.0418675707722	0.0255482262836	0.367981578645	0.464334680297	0.0727692944396
f	0.00297739995077	0.00335516428349	0.00605190652226	0.00239539410225	0.0239905317821	0.0482874232907	0.0342890074279	0.336185939548	0.450298826766	0.0921684228132
ò	0.00204483005026	0.0041161146945	0.00800871004075	0.00240657046742	0.028259941594	0.0518735206302	0.0350909858093	0.307716109849	0.426514395589	0.133968828938
m	0.00132359731675	0.00258144196483	0.00392064414692	0.00167224010247	0.011534252198	0.0203247120767	0.0199585252698	0.192166486616	0.62588852853	0.120629598079
m	0.00951586577225	0.00468409578828	0.00873804831564	0.00318305478082	0.0406865143993	0.0420603413589	0.0492760717566	0.244579555539	0.54096306951	0.056313409793
u	0.0120708551707	0.00535651836276	0.0112833509719	0.00426531366027	0.0512171145998	0.0488495839196	0.0514926563755	0.215716255513	0.331658899837	0.268089451931
</S>	0.00633866295535	0.00365244733138	0.00754232478595	0.00321216193014	0.0277259589999	0.0252744421598	0.0259034318727	0.114803623256	0.297987339919	0.487559605965
