 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.088566505	0.7857985	0.121631163	0.00312902635	0.000141342695	0.0005495961165	0.000183879185
a	0.298286388333	0.565196686667	0.132788518667	0.00302080978333	7.28060333333e-05	0.0005554432855	7.93745903333e-05
n	0.321714874111	0.580457315556	0.093745673889	0.00378197659444	3.94545531111e-05	0.000222246380167	3.84752480111e-05
o	0.27881486937	0.612639191852	0.10448564463	0.00388353256481	3.1449969037e-05	0.000129470441722	1.58256402704e-05
n	0.260371437357	0.634953650617	0.100561151543	0.0039791430216	3.93480990123e-05	8.75357609073e-05	7.72860902347e-06
ò	0.136930946686	0.661526443539	0.194544593848	0.00672617614053	0.000190510548004	6.89613806358e-05	1.23538625745e-05
n	0.0954182168287	0.63187124118	0.262606261283	0.00976482038018	0.000223785289901	0.000103055903545	1.26033841748e-05
t	0.0328823531096	0.483783930393	0.473133343761	0.00970135346006	8.0535522867e-05	0.000414157687848	4.3206197916e-06
a	0.0205447879365	0.185900500131	0.70697234792	0.0828356031534	0.00194371304662	0.000691189182616	0.00111185477068
t	0.0158430009122	0.103564925377	0.56063158264	0.315019614384	0.00260352139887	0.000829556280872	0.00150783409356
a	0.0070946980374	0.0571821677257	0.402354517547	0.522685794795	0.00760787751629	0.000922280593624	0.00215269796785
s	0.0040832669658	0.0207415574419	0.269051372516	0.690559521598	0.0106513177054	0.00128371006454	0.00362929048928
ì	0.00184588107527	0.00809999577397	0.123112614172	0.829016753866	0.0289547917685	0.00230642025485	0.00666357866309
n	0.00113172619842	0.00667039628466	0.0651218140573	0.881310431289	0.0348628179228	0.00443920568495	0.00646361975436
n	0.0171479809728	0.0115578234282	0.198227000686	0.74780695043	0.0132401961743	0.00977639849498	0.00224365473879
e	0.0233037225576	0.0093203046594	0.232918926662	0.51076535681	0.172179738258	0.017197439165	0.0343145105336
f	0.00874406949587	0.00424737883647	0.0794692869873	0.621027918937	0.226680094419	0.014502150955	0.0453291045445
a	0.00338453847529	0.00254885700882	0.0276845258624	0.572733036312	0.31782871314	0.0363970655517	0.0394232675482
n	0.00221183325843	0.00395792496627	0.0106788648208	0.505530742104	0.374055881047	0.0487308098506	0.0548339258494
o	0.00168648051948	0.00450427369876	0.0051588236736	0.455143672701	0.296006607016	0.175802279284	0.0616978586165
ò	0.000857440339827	0.00172020012625	0.0028320892912	0.1640435479	0.257447057005	0.519844956428	0.0532547268722
k	0.00103997654661	0.00741323822542	0.0021214004304	0.112872380967	0.142705097002	0.700930895476	0.0329170076241
a	0.0012073684422	0.00931991902847	0.00177579524347	0.0948620176557	0.116089877001	0.569496898492	0.207248120541
v	0.0110087239074	0.0387996979628	0.00375148818116	0.0620033398852	0.0687182660003	0.483379916164	0.33233855018
r	0.0179520946358	0.0486447105609	0.00434756297372	0.0633112516284	0.0703805376668	0.356854157055	0.43850966006
è	0.00982511990393	0.0164068023236	0.00194830970457	0.0360889141428	0.0696907405556	0.318476754018	0.547563353353
c	0.00651365532664	0.0103957903379	0.00153280103486	0.0131554110143	0.0263361902852	0.505613631339	0.436452504451
h	0.0367594441089	0.016731288446	0.0314212880116	0.0161980393714	0.0249210805284	0.605580610446	0.268388234817
i	0.0436679020196	0.0140680697153	0.0410184110372	0.0175874340238	0.0242484564095	0.444336073482	0.415073658272
</S>	0.0218955469848	0.00716958820765	0.0209923980686	0.0102951513619	0.0135870300548	0.256802661741	0.669257629136
