 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.81173685	0.1819576105	0.00412113106	0.00051887497775	0.001576420483	3.632893825e-05	1.5978810985e-05	3.682647275e-05
m	0.58674854	0.3744603935	0.0289787913533	0.00234076289258	0.00737288992767	3.56051710833e-05	2.45427523283e-05	3.85009574167e-05
a	0.333763906667	0.616128647833	0.0387152084511	0.00292579693086	0.00840651652256	2.47449933611e-05	1.73984370761e-05	1.77735205056e-05
r	0.168965212222	0.766889705944	0.056646868817	0.00361636054362	0.00366897012085	8.81511291204e-05	5.84131526587e-05	6.63017617019e-05
ì	0.0810062260073	0.826057825315	0.085179442939	0.00517077981454	0.00216707450695	0.000181950306373	7.30769296862e-05	0.000163652147234
o	0.0273921801124	0.653836325105	0.272604924313	0.0424545567382	0.00161503756898	0.00167255543546	4.00766436954e-05	0.000384408882411
e	0.00938938112747	0.313167023702	0.552827074771	0.117688605579	0.00193551528966	0.00439548501182	4.83888728985e-05	0.000548575020804
t	0.00493538742249	0.142236539901	0.66480001159	0.14907563186	0.0342177171966	0.00393743747061	0.000135636207633	0.000661633150268
è	0.00336108911983	0.082316599967	0.722719423863	0.137298053953	0.0507649780655	0.00275626095687	0.000150975284211	0.000632605560089
l	0.00258281608561	0.051600130989	0.664295541288	0.184178247984	0.0942717116885	0.00246236876229	0.000283164459737	0.00032603632603
i	0.0023449037152	0.0242620793963	0.522190800429	0.320820832661	0.107864961896	0.0171463653641	0.000416811213246	0.00495326597134
f	0.0032072528584	0.0124661065321	0.41499712681	0.41059422422	0.128613171965	0.0226164871214	0.000675284414415	0.00683035685711
a	0.00348162147547	0.00776906624403	0.289570065603	0.531480821407	0.139159854988	0.0238116027071	0.000778995071472	0.00394796095237
m	0.00205847531449	0.00350978828134	0.183533871868	0.641157440469	0.134649955996	0.029344170569	0.00126986729049	0.00447643091746
è	0.0015738088505	0.00191743611711	0.113951019289	0.703113066823	0.142641001999	0.0300342601897	0.0014082961435	0.00536111843915
n	0.00917872359583	0.00340245892904	0.064556205763	0.573311402274	0.314090704	0.0274140007299	0.00345050142783	0.00459597291305
o	0.0117930266486	0.00410751790968	0.0315702675877	0.341173014091	0.375845718	0.21184720891	0.00631126264261	0.0173519504043
a	0.00476576959953	0.00199490162656	0.0131190398292	0.241540441364	0.160139407667	0.511823179637	0.0130885193809	0.0535287434681
p	0.0115706417998	0.00195256069885	0.0068587255764	0.123410578121	0.313402920889	0.416281452212	0.0604891517936	0.066033971156
p	0.0134325151333	0.00429207383295	0.0359398085255	0.089811573707	0.441233086963	0.277032586404	0.100576972598	0.0376813685853
è	0.0049730291511	0.00444018007765	0.0446675440085	0.085919000569	0.250061823321	0.446664682135	0.140865456199	0.0224082900618
n	0.0106553386237	0.00246069889255	0.0189726100028	0.0585505318563	0.129217012107	0.441106927378	0.313265292066	0.0257715893539
a	0.0125156034279	0.00192894016418	0.0103968274343	0.0376052641854	0.0839599287023	0.465111099126	0.323464434022	0.0650178767846
o	0.0063034540293	0.00249539668806	0.00515332034477	0.0151735779618	0.0458226475674	0.496976699709	0.291270534674	0.136804315595
m	0.0190395166764	0.00311962556269	0.00359067061492	0.0135504696539	0.0252195931891	0.41344086657	0.353578694891	0.168460495198
a	0.0213884804588	0.0024139318209	0.00352997277164	0.0135602398846	0.0147633023964	0.330631035523	0.483906448297	0.129806543066
r	0.00891605555293	0.0016146812403	0.00281314692388	0.00944579096153	0.00971311628547	0.184103381841	0.673606982766	0.109786815689
è	0.00468783379098	0.00100044151343	0.00146043432463	0.00637262134051	0.00414194894849	0.0964475784803	0.780567077589	0.105322020896
i	0.00737931037033	0.00251805760448	0.00132349032488	0.00275654906684	0.00283710958283	0.0356395776601	0.741676875863	0.205868992632
</S>	0.0123460926852	0.00441221180224	0.00168366446244	0.00201581993342	0.00264680664141	0.01975102428	0.628572737932	0.328571636316
