 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.461838025	0.53238027	0.0047125604	0.0003238354405	0.000471129076	0.000126405401	6.90670334e-05	2.237169175e-05	2.25924301e-05	3.37695055e-05
t	0.200890070667	0.778084846667	0.0154120208	0.000348467916833	0.004427220172	0.000658860067	9.24958411333e-05	2.44995019167e-05	2.76758513667e-05	3.38117659333e-05
e	0.0923123405557	0.875736505556	0.0252913042667	0.000325395908944	0.00547627363733	0.000761011696	5.85564453778e-05	1.09785126056e-05	1.47576521389e-05	1.28399798644e-05
l	0.0498101615186	0.912065255185	0.0350530660889	0.000329696589648	0.00235826202578	0.000327187922333	3.17808067926e-05	4.99800726853e-06	6.7970441963e-06	1.27743547415e-05
ì	0.0237682598729	0.892173205062	0.0820950710296	0.000407306829883	0.00132891405859	0.000183475533111	2.15717964642e-05	2.98006409951e-06	4.11619996543e-06	1.50686040138e-05
s	0.0308290673243	0.760835021687	0.193745070343	0.00207140722329	0.00986781116953	0.00238128902004	0.000251880109688	2.34307214317e-06	7.98789475514e-06	8.0615951046e-06
i	0.0326376556081	0.468868920562	0.472739586781	0.00803450940776	0.0136252449232	0.00341565367335	0.000392401416563	9.59414791439e-06	1.35177399184e-05	0.000262886467368
n	0.0248928137027	0.242752670187	0.70898849226	0.00881971363592	0.0113871955077	0.00251536815778	0.000247334552188	1.36079213048e-05	1.60884759728e-05	0.000366736345789
a	0.0220846380809	0.142290941729	0.805337290753	0.0153340903786	0.0121963776026	0.00227465305259	0.000238106377396	1.59848657683e-05	1.50285571909e-05	0.000212879775263
z	0.0111623365403	0.0596180049097	0.894981456918	0.0181705052262	0.0130793169675	0.0024211780842	0.000292521472465	1.89653719228e-05	1.60575332636e-05	0.000239632908421
ì	0.0074847721181	0.0271770729699	0.922160065639	0.0239899258421	0.0156040436558	0.00289933722807	0.000372044474155	2.65656043076e-05	1.71121164212e-05	0.00026903943614
s	0.0052251193107	0.0138127673233	0.86859884188	0.0431884722807	0.0458919195519	0.0194946096094	0.00350380286805	4.11356807692e-05	6.03792108071e-05	0.00018292716948
i	0.00449522950523	0.0083705443411	0.71824861396	0.159293253094	0.072005882184	0.0304664262031	0.00557486908935	0.000137103406923	9.65757769357e-05	0.00131147694726
n	0.00574164907008	0.00457954434703	0.682254617987	0.189858069031	0.0785063730613	0.0327169077344	0.00431396336312	0.000177548472308	0.000101602628979	0.00174971757242
a	0.00616187397669	0.00327580531568	0.542940465996	0.231021624344	0.163455244354	0.0449095952448	0.00645615832104	0.000430662117436	0.00013802341966	0.00121056618081
m	0.0029253691789	0.00181689647189	0.407139381999	0.253058943781	0.244600231451	0.0762803950816	0.0116210754403	0.000710208589145	0.000303511619887	0.00154399862694
i	0.00181845529863	0.0014079217573	0.329977379666	0.232676926927	0.30782837715	0.108809833694	0.0139823354801	0.000839294579715	0.000341841279962	0.00231762890898
n	0.00666843293854	0.00288415635243	0.198650912222	0.219808045642	0.368652035717	0.176346729898	0.0217930978267	0.00137769889324	0.000666743799987	0.00315213800299
ì	0.00830596801618	0.00320601678414	0.139924911241	0.136814245214	0.419879855239	0.246037559966	0.0390852992756	0.00301404496441	0.0010451853	0.002686944301
s	0.00293013419873	0.00141650803805	0.0521434669137	0.104059556738	0.44133510508	0.313717819989	0.0779618330919	0.00351444012147	0.0015372636	0.001383903745
e	0.00117118597291	0.00121120625602	0.0217922012379	0.083597987246	0.368509735027	0.371148826663	0.127616117697	0.0105335210405	0.00232626276667	0.0120929499597
l	0.00128521850764	0.00139740145201	0.0130650380126	0.0722099552487	0.313447225009	0.432307362221	0.132583265899	0.0145508233468	0.00301384958889	0.0161398350532
i	0.00129382821588	0.00130203841734	0.00956564613753	0.0362560045829	0.26422340167	0.50434242074	0.150319398633	0.0184942411156	0.00342830632963	0.0107746904177
p	0.00350801835196	0.00143935663911	0.00653750617918	0.0232840171943	0.18471588189	0.566343226913	0.178567389544	0.0206578683719	0.00514886190988	0.00979786997257
a	0.00429140727732	0.0013567001797	0.00495610142639	0.0188453357314	0.126401583297	0.532953662304	0.280000973181	0.0201518697906	0.00617463996996	0.00486774105752
r	0.00157286511244	0.00102543052657	0.00286436207546	0.0163039563438	0.0935822824323	0.480827987435	0.328673877727	0.0520811455969	0.0180315343233	0.00503653258584
ò	0.000637337014147	0.00119417734219	0.00260485772515	0.00817312688127	0.0592688354774	0.444771229145	0.342766395909	0.100373535199	0.0286150371078	0.0115954235286
n	0.000318768531382	0.0010685674424	0.00176534512172	0.00511748676042	0.0300541824925	0.399302286382	0.431112065303	0.0964777403997	0.0240140477026	0.0107695035595
g	0.000475745187127	0.000555971909133	0.00202815502057	0.00399901172014	0.0375917168308	0.565439738794	0.323150360101	0.0480044339999	0.0149422146009	0.00381263731317
h	0.00318877299571	0.00791764360304	0.00650159857352	0.00726835524005	0.0432508766103	0.640834962931	0.262688615034	0.0202239952	0.00666203513363	0.00146311148106
ì	0.00388673616524	0.0115749274343	0.00810488752451	0.00762151908002	0.0238886198701	0.41371596431	0.376357688345	0.0964222570667	0.0164431126112	0.041984257127
z	0.00148195425175	0.0053210221881	0.00424206574817	0.00427287706001	0.00963529319003	0.265802648103	0.480956976115	0.129363122356	0.0434440778704	0.0554799273757
i	0.00077986284725	0.00328684653937	0.00358150005606	0.00305735515334	0.00465485246334	0.200195578034	0.468418838705	0.159840717452	0.0710381276235	0.0851462941252
n	0.00227766234908	0.00385385231312	0.00373559935202	0.00394151458445	0.00246492265445	0.129469944678	0.384204939568	0.208730539151	0.163283872541	0.0980371255417
a	0.00275389956969	0.00393097023771	0.00390778621734	0.00440405856148	0.00156271363815	0.099672548226	0.342250533189	0.21779621305	0.266167807514	0.0575534343472
f	0.0022851487099	0.0032441923459	0.00377053087245	0.00360682532049	0.000914525189383	0.048456963742	0.252748024396	0.22147077435	0.416698412505	0.0468045787824
à	0.00203878201997	0.00244723904863	0.00289593495748	0.00279149010683	0.000571132513128	0.0269762472473	0.171529371465	0.192078008117	0.555140300835	0.0435314669275
i	0.00734281038999	0.00590597701621	0.00517001451916	0.00169492211894	0.000476665347709	0.0134281385158	0.121851214822	0.155140882706	0.599390896945	0.0895984406425
a	0.0117952474633	0.0108765335054	0.00824867650639	0.00114333702298	0.00050594873257	0.0073600129386	0.0709046376073	0.0940866892353	0.644694175648	0.150384696881
