 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.50349394	0.35752412	0.1322208625	0.003714383465	0.000718905098	0.001096285534	0.000357620345	0.00045645135015	0.000417452942
n	0.262163173667	0.52995333	0.199443990833	0.00524830982167	0.000788151406	0.00114770784467	0.000349647132567	0.00049041880005	0.000415322058
è	0.0968151472223	0.59630711	0.301231740278	0.00428541717389	0.000393943515333	0.00049520962489	0.000120348410422	0.000208850675017	0.000142306533173
n	0.0578279580741	0.5173051	0.409050993426	0.0109880512913	0.000578485378444	0.00329520848496	5.5348417474e-05	0.000833229916672	6.56536755643e-05
a	0.0438449870247	0.42178393	0.500303864475	0.0258339950971	0.00259122469281	0.00437931999499	0.000131092581158	0.00107859584889	5.29948865214e-05
m	0.0313144176749	0.310734103333	0.616214288158	0.0342862570324	0.00296849554094	0.003828200365	0.000147677343386	0.00047180189963	3.47252355071e-05
i	0.023319443925	0.183635261778	0.684859662719	0.0957783490108	0.00812712949031	0.00364449412167	0.000263046220795	0.000228970710877	0.000143601101836
l	0.0130716703417	0.072536889926	0.681770687573	0.21766624967	0.0108041484968	0.00308125517389	0.000392908906932	0.000269486754626	0.000406686167279
ì	0.00959310777057	0.0314352509753	0.542214439191	0.358002396557	0.0506058874989	0.00487876672463	0.00202477486898	0.000328245668209	0.000917082222426
s	0.00882053024686	0.0170731439918	0.343460586397	0.514987985519	0.0724673291663	0.0391961935749	0.00253127250966	0.00060294772607	0.000859953661809
i	0.00861224992895	0.0112891920639	0.175052939466	0.499646368506	0.232479319722	0.0574615138583	0.0107984653899	0.00084505940869	0.00381486410827
m	0.00353361568965	0.0057913350213	0.0784771394887	0.566842062835	0.285983329241	0.0396620989528	0.0141028020633	0.00067939375623	0.00492826979276
b	0.00332320852988	0.0301478066071	0.0650383741629	0.686310154278	0.12557918008	0.0764586163176	0.00665001895443	0.00470604097208	0.00178666722025
r	0.00465741494329	0.0460158265357	0.0934220133876	0.679087101426	0.0680707686933	0.0974851701059	0.00394646671814	0.00655746249069	0.000757801379417
ò	0.00355796737776	0.0248212660886	0.0786788481292	0.516730437142	0.245805863898	0.088672759702	0.032161569306	0.00319430876356	0.00637697639981
s	0.00182899715592	0.00982316017287	0.0288355513764	0.311802179047	0.345884871299	0.248495678234	0.042527789902	0.00269236492119	0.00810940601127
t	0.0195370696853	0.026364595291	0.0167663477921	0.250322933016	0.175223493766	0.467801926078	0.0190706787673	0.0220801232071	0.00283283335509
i	0.0249047997484	0.0308663201303	0.0136278569307	0.140211585005	0.153427351255	0.450054142026	0.138740611589	0.0299571767357	0.018210150925
n	0.00890207823613	0.0123045953101	0.0069822233769	0.0787562256683	0.153161730418	0.524253567342	0.178277462863	0.0138008594119	0.023561252575
A	0.00357277912204	0.00588084829337	0.00434232685897	0.0531246192228	0.111474410139	0.617315022447	0.158678063288	0.0339740706373	0.011637828125
n	0.00428474095068	0.00393176405446	0.00421455775299	0.0282663837409	0.081113957713	0.596162454149	0.167915164429	0.0476227168791	0.0664882320417
n	0.0144191286502	0.00955334801815	0.003211924151	0.0169084423136	0.034184259571	0.499343651383	0.0837289808097	0.0577774206264	0.280872820681
a	0.0149801129167	0.010287082606	0.005770424317	0.00856180040453	0.0167041610903	0.254430010461	0.241181792937	0.0657257228755	0.382358860227
à	0.00529093293223	0.004408078902	0.00925939927233	0.00674914883484	0.0102186785968	0.12932776482	0.500389764312	0.0811962152918	0.253160000076
t	0.00854345857074	0.00398401626733	0.00702142719078	0.00453654507828	0.00739274153227	0.374271356273	0.385855491437	0.0870286717639	0.121366267425
s	0.0222699791902	0.0130602462891	0.0142210588303	0.0122640626928	0.00811033351076	0.477869022091	0.177357360479	0.223564213921	0.0512836955417
e	0.0203361596634	0.0145875280964	0.0230091956101	0.0164997640643	0.00813907047025	0.21154043503	0.173811563493	0.301955671307	0.230120617514
t	0.0100118759878	0.0092397756988	0.0180846945367	0.0108146721881	0.0146369034568	0.192901312677	0.245468737831	0.185563360436	0.313278672505
ù	0.00652280129593	0.00701552833293	0.0144906321789	0.0087081450627	0.0166166964856	0.185402640226	0.23010616261	0.288810220145	0.242327164168
o	0.00356993016531	0.00431851241098	0.0204824220596	0.0106781336876	0.00676434092853	0.065062952742	0.111969479203	0.429395060048	0.347759161389
</S>	0.00369923098265	0.00467222250549	0.0256167720298	0.0133947433438	0.00381396261427	0.034786096371	0.0635151021015	0.432138330024	0.418363530694
