 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.99951793	0.000392431205	7.64155955e-05	1.206037165e-05	4.4040675e-07	1.82909185e-07	2.74439335e-07	4.2753335e-08	3.57704175e-08	5.527832e-08	2.54549345e-08	2.8585615e-08	2.9007082e-08	2.0771474e-08	2.35793087e-08	2.2862963e-08	1.890233225e-08	2.21681195e-08
ò	0.991558623333	0.00622228029167	0.0020144303555	0.00018828104355	1.11056783167e-05	2.01331420833e-06	1.38374280167e-06	4.84949173e-07	2.38221109833e-07	2.01137066667e-07	1.046789245e-07	1.21365591667e-07	1.94907216333e-07	9.2256776e-08	9.29852387e-08	7.19069806667e-08	8.627308225e-08	1.76543657833e-07
t	0.965475604444	0.0281536547639	0.00346853558517	0.00269877574785	0.000103689375439	3.63552934028e-05	4.34105753672e-05	1.47227445767e-06	2.81547013661e-06	6.54092723556e-06	5.81687834833e-07	2.93185300389e-06	4.23866555211e-06	3.55706452e-07	2.86352779567e-07	1.67802200222e-07	2.95032514083e-07	2.46685382611e-07
t	0.875309661481	0.119028239588	0.00198484227072	0.00342465587262	0.000124991143713	4.62573403343e-05	5.67975176557e-05	1.36980041256e-06	3.48381733554e-06	8.51554663352e-06	6.53917793611e-07	3.78859847796e-06	5.44424237937e-06	3.67468548333e-07	2.73877127189e-07	1.45066107407e-07	3.64257881361e-07	1.09200898704e-07
i	0.56019290716	0.303344263196	0.127989478699	0.00798768391421	0.000304482983138	6.06370426448e-05	4.23986084186e-05	1.26652105975e-05	7.57972440185e-06	7.99031976617e-06	4.4038672132e-06	4.92057230265e-06	5.91971532179e-06	3.28910593044e-06	3.91275290973e-06	3.00268030314e-06	3.13539478712e-06	2.13308972307e-05
i	0.22315345572	0.528959087732	0.224517899566	0.0189121183047	0.00345159389438	0.000467604124215	0.00014739528614	0.000149074693533	4.5085598134e-05	1.54737499221e-05	1.03854597377e-05	1.44496807675e-05	6.40665331073e-05	1.52619279768e-05	1.24018189699e-05	6.76230410105e-06	1.76427775957e-05	4.02446890769e-05
v	0.249979178573	0.530992629244	0.185220559855	0.0275827097682	0.00452779454813	0.000748137558072	0.00032227798538	0.000191663626178	7.77182147113e-05	5.11005666407e-05	1.68208462459e-05	4.94663855892e-05	0.000122207044369	2.01315693256e-05	1.528936099e-05	7.12003936702e-06	3.35884055319e-05	4.15776246923e-05
ò	0.247363199124	0.355677233081	0.328465906618	0.0639686542561	0.00324870553271	0.000529832292691	0.000296057863793	9.64501070593e-05	5.78617822371e-05	5.72276641136e-05	1.47632393486e-05	5.30409887297e-05	8.80497544563e-05	1.16566297752e-05	9.55636496333e-06	4.64200748901e-06	2.56225452773e-05	3.15727082308e-05
e	0.0841643871413	0.292847187694	0.410629095539	0.157054334752	0.0404749872776	0.00851612708756	0.0029110440566	0.00189859839902	0.000550964172746	0.000106630726605	3.17197570495e-05	0.000115429344443	0.000477785324485	8.10918275917e-05	4.72244212878e-05	1.08764495297e-05	3.71286731924e-05	4.54660530769e-05
g	0.0421905088804	0.221754639231	0.40942424518	0.255147328251	0.0520372377925	0.0112246590692	0.0038504441522	0.00247841276754	0.000713921187915	0.000126436481535	3.76389939165e-05	0.000138757874481	0.000608150393495	0.000103721092797	5.96053383293e-05	1.29336668766e-05	4.14747526641e-05	4.99519129923e-05
h	0.0356469002935	0.107003450744	0.533087248393	0.29586549275	0.0213867209642	0.0040575210764	0.00144917899407	0.000842551633713	0.000245417570638	4.91929461783e-05	1.36184302488e-05	5.04759140937e-05	0.000208725525165	3.52377655657e-05	2.04899177098e-05	4.5802932122e-06	1.50514147547e-05	1.81636655174e-05
è	0.0207866345492	0.042442076748	0.555835569464	0.36021626425	0.0173183686547	0.0020217302388	0.00069047657469	0.000400141434571	0.000108197104546	2.78536660594e-05	8.4216044596e-06	2.19040376312e-05	7.6129003055e-05	1.56025998886e-05	1.06144956033e-05	2.4904849574e-06	5.83815485157e-06	1.16592780591e-05
n	0.00710939536773	0.0170939257493	0.481032009821	0.470234611417	0.0211185352182	0.00216371761293	0.000716089491563	0.000278792381524	8.7565763182e-05	4.47835096865e-05	1.10780271532e-05	2.12430492104e-05	4.95730220183e-05	1.23260809629e-05	1.00265802011e-05	2.0234365858e-06	4.42757961719e-06	9.84856228637e-06
n	0.0120060865226	0.0233906385831	0.349622723274	0.586695070472	0.0249437547394	0.00211672717098	0.000886285030521	0.000148622685175	6.09741007273e-05	4.19852191622e-05	8.4698083644e-06	1.71182964035e-05	3.80858493394e-05	7.86257022097e-06	6.39039154703e-06	1.01873422193e-06	4.0452719724e-06	4.10990742879e-06
o	0.0134964908509	0.0237641595144	0.266132661091	0.652145466824	0.0392771402465	0.00336564469033	0.00129116587684	0.000307068129725	7.68902582424e-05	4.19464389874e-05	1.09058587681e-05	1.42648201345e-05	2.44479147798e-05	7.65143130699e-06	8.64248232901e-06	2.77582310064e-06	2.8131217908e-06	2.98498612096e-05
m	0.00461641393697	0.0082076585148	0.401436133697	0.532509342275	0.0407886134155	0.00797492323011	0.00362613129228	0.000407251749908	0.000137922102747	8.84449296625e-05	1.3931882456e-05	3.29979447115e-05	9.26668962599e-05	9.15534110233e-06	1.0582428443e-05	3.93349306688e-06	2.78225829693e-06	4.11242087365e-05
e	0.00168313218899	0.00299650236493	0.388720364566	0.528203290758	0.0607655098052	0.0115689950767	0.00500058656409	0.000533448556636	0.000168385814249	0.000108669013221	1.78761040187e-05	3.91598649038e-05	0.000112573981087	9.15570503411e-06	1.2839459481e-05	4.76664812229e-06	2.57749336564e-06	5.21671579122e-05
v	0.00353020762966	0.00290909462498	0.218264441522	0.644997430253	0.0917345232684	0.0263244196922	0.0100452288547	0.000801071952212	0.00038438425475	0.000279862941074	5.56003836729e-05	0.000133506861635	0.000310360109362	2.61856710114e-05	3.8450024827e-05	1.70911460408e-05	1.24050720552e-05	0.000135738585971
è	0.00412972569989	0.00288994057833	0.137360543841	0.683225210084	0.123177661089	0.0327406388974	0.0129591983849	0.00156060638407	0.00058287147825	0.000404412970358	0.000101531281224	0.000187624929212	0.000379748670787	4.57308543371e-05	7.2391063609e-05	2.47581240136e-05	1.60690656851e-05	0.00014136324199
