 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.98499426	0.0034342858	0.01151907415	2.6542334e-05	9.970328e-06	2.27831885e-06	1.9078856e-06	9.99623846e-06	1.6990823e-06
ò	0.822084983333	0.146849667933	0.03043272015	0.000489190929333	0.000117723182667	9.27518255e-06	2.38136876667e-06	1.07295022533e-05	3.31572383333e-06
z	0.730829354444	0.199320090978	0.0686455967167	0.000769566913111	0.000292961997556	1.43744045167e-05	2.51404735556e-06	0.000122075130184	3.45323858111e-06
i	0.541187424148	0.334434038659	0.121643072239	0.0018187717077	0.000662291645852	4.11305001722e-05	5.36448528519e-06	0.000162466649061	4.54696120637e-05
m	0.258300574049	0.376747817553	0.361883597413	0.0021391035259	0.000690050065284	4.83160882574e-05	7.0495364284e-06	0.000118117918687	6.53950306879e-05
i	0.160480988416	0.250993823851	0.573555965804	0.0122751275653	0.00218540043843	0.000170680854286	2.19942784761e-05	0.000101703016562	0.000214298630229
n	0.065883510872	0.209568520617	0.704224638601	0.0165987346218	0.00299927347948	0.000231775434762	3.4669817492e-05	0.000157879439187	0.000300949486743
o	0.0339734525307	0.0861750762057	0.7917172962	0.0765031869739	0.00971429072649	0.00136660614492	0.000107811705831	0.000189612169729	0.000252623312248
m	0.0126344244836	0.0426388641019	0.833009152067	0.0974042194246	0.0119768599755	0.00175544526831	0.000131457355277	0.000192596246576	0.000256961974083
i	0.0055247979512	0.022884517734	0.730753430689	0.194180586908	0.0417152060585	0.00371931330944	0.000271375065092	0.000187434569525	0.000763295368028
l	0.00469521670707	0.0180378173447	0.623564723563	0.278845352303	0.0654765656862	0.00623911096981	0.000661135988364	0.000984622200508	0.00149539495601
ì	0.00438511741569	0.0090175477149	0.480524563521	0.404923147434	0.0828803968954	0.0140282211899	0.00139802109612	0.00128992305017	0.001553013952
s	0.00219078541856	0.00550470520497	0.382294723507	0.474716975811	0.114317298965	0.01666556573	0.00142028445204	0.00194183950006	0.000947822214
i	0.00141046267285	0.00373111330166	0.334039300169	0.442784871937	0.176680969655	0.0348637275767	0.00249516737068	0.00219959362002	0.001794791868
a	0.00098255219095	0.00157335615722	0.113237329523	0.438770353979	0.302863346552	0.122192582526	0.0143261534569	0.00176927906001	0.004285022956
t	0.00303743879698	0.00216090690907	0.0731048003077	0.36090291466	0.367593868851	0.152445622842	0.0266382701523	0.00745848835334	0.006657693752
ù	0.00347593106566	0.00233815746636	0.0592005400226	0.29074224822	0.43188847295	0.166198162947	0.0312697857174	0.00904342978445	0.00584327605067
t	0.00190382452189	0.00208452988545	0.0266218569275	0.17023803274	0.564093114317	0.191927387649	0.0283762785725	0.0121934512615	0.00256148226956
t	0.00713209274063	0.00356244262848	0.0166524821425	0.0962145092467	0.708724201439	0.13587549255	0.0156203969575	0.0153343974205	0.000883957379187
o	0.00846844846021	0.00287108125949	0.0068697033975	0.0446692690822	0.59923997048	0.28004631085	0.0425743130858	0.00921247780683	0.0060484332964
p	0.0109340973667	0.0118991192698	0.0316014676492	0.0325744340274	0.45111001016	0.33710855695	0.0711502776953	0.0436829719356	0.00993905976547
r	0.0127657632222	0.0153272308566	0.0405576208164	0.0324088210091	0.41139723672	0.28200129565	0.141073645898	0.0553465349785	0.00912184258849
à	0.00675721494073	0.00569230252887	0.0148965863055	0.0175439835697	0.246884475573	0.362855531883	0.284461721966	0.0440043396595	0.0169038355295
m	0.00392595533024	0.00217295030296	0.00596764653517	0.0084081031899	0.155140231858	0.346734370628	0.382823047322	0.0789109605532	0.0159167480865
m	0.0101767573601	0.00328688461765	0.00576369784506	0.01325194283	0.192621807286	0.351476756876	0.287741452441	0.129487452184	0.0061932886055
a	0.0132519414534	0.00370735897255	0.00592532668169	0.01415346021	0.161443311762	0.297133925625	0.26924794748	0.138573537395	0.0965632148685
m	0.0138469268178	0.00190944109085	0.00993629062723	0.00674834940333	0.0601038549207	0.154883228542	0.42862150916	0.188524659132	0.135425708956
e	0.0150088261726	0.00131649155362	0.0115188077757	0.00452801973444	0.0243323767402	0.0762814248473	0.418589783053	0.320302516377	0.128121710319
t	0.0173337486242	0.000893398141207	0.0106496721586	0.00311286337815	0.00986966758007	0.0375594789491	0.460934441018	0.309180528792	0.150466204773
i	0.0185245098747	0.000737950680402	0.0103365957862	0.00253156639272	0.00401207759336	0.017630832783	0.396940857006	0.387654749597	0.161630889591
n	0.0216974796249	0.0012593822268	0.0151064109954	0.00412133469757	0.00221544459779	0.00774777599433	0.167461857002	0.620824749866	0.159565577864
A	0.021136516075	0.00138225770893	0.0163279051318	0.00420435273252	0.00176603036593	0.00490269226478	0.0845169650007	0.740913349955	0.124849937288
n	0.0559774348917	0.00246381286964	0.0278272938439	0.00262683957751	0.00135578264531	0.00328111991259	0.0418673291769	0.540389214652	0.324211179096
n	0.0951399282972	0.00317388412321	0.034365565948	0.00164164237917	0.000567672418103	0.00111265635486	0.0142651779123	0.265852902884	0.583880543032
a	0.0667589227657	0.00165689220774	0.0155448714493	0.000846570289723	0.000267482485701	0.000475661901287	0.00587246938077	0.162399750295	0.746177354344
</S>	0.0430298513829	0.00094551660387	0.00897973792465	0.000754978209862	0.000244310342851	0.000389455285643	0.00447448179038	0.0952098491475	0.845971812172
