 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.87667883	0.1165854895	0.00518220225	0.000426192838	0.00010311557415	0.0008404339376	7.17791925e-05	3.365818683e-05	1.861218437e-05	1.4151714455e-05	1.2298667885e-05	1.942514811e-05	1.38681818e-05
s	0.83158084	0.1521714765	0.0140639780833	0.000441927314333	0.000106504557383	0.00144988144587	7.17717505067e-05	3.43336904433e-05	1.856400699e-05	1.4798255985e-05	1.2346435685e-05	1.960739319e-05	1.39926280667e-05
t	0.80511559	0.153364662167	0.0384972040278	0.000890446283111	0.000208355728461	0.00184689908196	2.56560890089e-05	1.95304586478e-05	6.70328466333e-06	6.99440192833e-06	4.83643895167e-06	7.77445045e-06	5.3330139889e-06
è	0.527852338667	0.410961954056	0.0574149373426	0.00199610016104	0.000326976816154	0.00140235662399	1.2962994503e-05	1.59375247826e-05	3.10357848778e-06	3.96526944278e-06	2.53403988389e-06	3.69090765e-06	3.10608472963e-06
o	0.198316484889	0.637624818019	0.134771681781	0.020322010987	0.000902657898718	0.007093700738	0.000591476317168	0.000253477473161	2.38926636293e-05	2.98390345143e-05	3.0771467528e-05	1.899883615e-05	2.01826621432e-05
s	0.138776728296	0.648473526006	0.171907348594	0.0258447395623	0.00107490275624	0.0126132575793	0.000783580201489	0.00033637020772	3.16774390098e-05	4.41329368381e-05	4.08124260427e-05	3.214471305e-05	4.07916497144e-05
t	0.135912812765	0.667350295335	0.177762617531	0.00960891438743	0.000486744355413	0.00839861892643	0.00026421482883	0.00011936775524	1.20451849033e-05	2.08085812694e-05	1.47274594042e-05	1.93112842167e-05	2.95251361015e-05
o	0.068529747235	0.532959378445	0.361632519177	0.0294473710958	0.0032170007318	0.00382009084214	0.000155871168843	8.34595377467e-05	1.93629634011e-05	1.45907487465e-05	2.29592119914e-05	8.63332827223e-06	8.90037892305e-05
t	0.0257128680583	0.393085872815	0.535288186392	0.0382303016986	0.0042967316606	0.00298581808071	0.000126901638281	8.28478825822e-05	2.30530588004e-05	1.51423359155e-05	2.81996066638e-05	6.54663495741e-06	0.00011751480741
e	0.0113927910794	0.265339072605	0.639267348797	0.0722359752329	0.00852577830353	0.00275665339357	0.00017588695476	0.000123591670861	2.43483362668e-05	1.64945629718e-05	3.18684332213e-05	5.0557922858e-06	0.000105126740137
l	0.0048214894198	0.112429495868	0.775927502932	0.0914719107443	0.0109264101012	0.00382947293119	0.00020946909992	0.00016365975362	2.63474254223e-05	2.08672103239e-05	3.76650594071e-05	5.77485119527e-06	0.000129904220046
è	0.00260770514327	0.0529326454893	0.749985554311	0.158526559248	0.0294240967004	0.00500290894373	0.000669336728307	0.00047665820454	5.62776618074e-05	4.79863647746e-05	8.7567141469e-05	6.54700056509e-06	0.000176107323349
f	0.00146014111776	0.0234008763631	0.566906198104	0.339240636416	0.0434121115668	0.0231696215146	0.000934546262769	0.00101044726818	7.48998192691e-05	0.000109148416258	9.94038249897e-05	2.70373956884e-05	0.000154916755116
o	0.00108704288592	0.0125339890544	0.333535787701	0.508827675472	0.103469783189	0.0344420995049	0.00299865664092	0.00215612642273	0.000167885848423	0.000211526358753	0.000233443866163	3.90808385628e-05	0.000296912152372
n	0.00189473474197	0.0109430622848	0.269389324234	0.511303531824	0.133157280396	0.0658564221683	0.00370357213364	0.00242942420758	0.000214364549474	0.000285500202918	0.000317198792054	3.47188778543e-05	0.000470854907457
o	0.00217381389399	0.0102989210049	0.237304731745	0.464813563941	0.176019169465	0.0975797807228	0.00697134229788	0.00332104300253	0.000322968016491	0.000383413164306	0.000410232390685	3.42957439514e-05	0.000366727659152
e	0.001016709998	0.00350922285097	0.087143457915	0.39039304798	0.207439016488	0.220457210241	0.0598311154326	0.0207575994342	0.00248022043883	0.0032970917681	0.00308349853023	0.000217416144317	0.000374412919717
a	0.000780857569333	0.00121409024632	0.035307970305	0.21449402266	0.131992690496	0.475513976747	0.0930973951442	0.0323384401447	0.00414703317961	0.0056011229227	0.00478713301008	0.000382728018106	0.000342576933239
d	0.00559077703978	0.00635003810544	0.0378476141017	0.19381675422	0.143722428499	0.522948902249	0.0537091401814	0.0229794630482	0.0029726433932	0.00456567707423	0.00307602990336	0.000281460799369	0.00213908283775
r	0.00747502057993	0.0106428697018	0.0636344313672	0.20889907474	0.317438996166	0.319326512416	0.0337606878605	0.0267644966827	0.00350012933107	0.00361854749141	0.00175237642445	0.000203860946456	0.00298297207925
e	0.00301303842664	0.00617794222727	0.0490968680724	0.128371858247	0.366096978722	0.281480042472	0.0952335419535	0.0482654285609	0.0104205255437	0.00501091719714	0.00497854186482	0.000272650242152	0.00158165327308
f	0.00131901047555	0.00235432997909	0.0211274073075	0.0936331494157	0.316356016241	0.365498810824	0.107577044984	0.0587685425203	0.0117686357812	0.0127099617324	0.00697621808827	0.000344478314051	0.00156640890436
f	0.00367083915852	0.00190661283636	0.0193993061025	0.129035573139	0.378767828747	0.312168126941	0.0614044766613	0.0640245571734	0.00955392452707	0.0135656443108	0.00468891806276	0.000343283628017	0.00147092356812
ì	0.00435431273617	0.00152983286879	0.0145866984008	0.10113026238	0.311927822916	0.32019629898	0.10661788622	0.0957580043911	0.0205916408424	0.0122656138369	0.00934755725425	0.000387645126006	0.00130638088937
m	0.00204162009539	0.000677700879597	0.0067809237336	0.06735784546	0.268110587639	0.307387102993	0.127721887073	0.158610764797	0.0215285096141	0.027086589279	0.0100963338847	0.001538855442	0.00106122684812
m	0.00327217386513	0.00120507395987	0.00540685527787	0.0574521514867	0.214096994546	0.471921624331	0.0684839776577	0.137769066266	0.00895284079803	0.0255925771263	0.00368873622923	0.00178868706067	0.000369210588707
u	0.00338194735504	0.00134673148662	0.00379376565929	0.0242138262289	0.0840173415153	0.501977514777	0.142106002853	0.184533073422	0.0219580318593	0.0178481330754	0.00954625087741	0.00070073308689	0.00457663485057
e	0.00161718531835	0.000584297398873	0.00215874461976	0.0092410640863	0.0383664916718	0.338211411592	0.259057357618	0.243826771141	0.0417774686198	0.0319295433585	0.0247288279591	0.0012858976823	0.00721492421686
t	0.00189536713945	0.000490233192958	0.00239602950659	0.00561408910543	0.0393684103906	0.297779343864	0.197539591539	0.29546378038	0.0349897428733	0.0859247201195	0.031078050653	0.00267444226077	0.00478617067229
i	0.00186397952982	0.000517555654319	0.00285000163553	0.00455088120181	0.0396849397969	0.166302337955	0.143883472846	0.39015646346	0.0770103042911	0.118921423373	0.046008792551	0.00349206218692	0.0047577672241
n	0.00210175559327	0.00051875015144	0.00249207561184	0.0039982523006	0.026262234599	0.0849640026517	0.112935023949	0.475803391153	0.089215814097	0.147688404458	0.0454918998503	0.00316980089564	0.0053585980747
è	0.00210683257442	0.000513183067147	0.00219811017061	0.0037683157002	0.0214731034663	0.0704906742172	0.0817972996497	0.513134607051	0.0962011940323	0.157411903153	0.0375308372834	0.00798749379855	0.0053864360249
c	0.00299518700147	0.000393259505716	0.00269563975687	0.00603066030007	0.0124891804221	0.0717475067391	0.0775079135499	0.520350535684	0.0999683583441	0.135062912718	0.0320338444278	0.0270945365995	0.0116304883416
