 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.967385375	0.0286797295	0.0038788529	2.04557718e-05	2.88554215e-05	3.1800781e-06	5.34732925e-07	6.9312603e-07	5.54391685e-07	7.2885466e-07	5.49535145e-07	5.13767265e-07
ù	0.900751275	0.0930254015	0.0060534483	0.000101208008467	5.59264871667e-05	8.10451786667e-06	7.17529675e-07	7.94177363333e-07	8.11806228333e-07	6.45442193333e-07	6.00282281667e-07	1.10683153167e-06
s	0.789498575	0.1980525905	0.0118157831	0.000172085369489	0.000404033325722	5.15928382889e-05	8.55004398333e-07	1.02796505444e-06	1.16987930944e-06	5.87183187778e-07	5.15885750556e-07	1.20944509022e-06
o	0.518216458333	0.457556180167	0.0226099770333	0.000667971096496	0.000799739251907	0.00011079716943	4.56187410611e-06	3.98353995148e-06	9.05692493648e-06	3.49322335259e-06	1.94707710685e-06	1.57885774097e-05
t	0.278408666111	0.659768210056	0.0589986843444	0.0010174494555	0.0015997780273	0.000148000853143	6.48910270204e-06	6.25601568383e-06	1.29584825122e-05	4.90144115086e-06	4.43332083562e-06	2.41246421366e-05
r	0.185954664704	0.730833203352	0.0807820331148	0.000710433941833	0.00157662574577	0.000112544917614	3.07738583401e-06	3.74048194128e-06	6.2484027874e-06	2.14044640695e-06	3.70741968187e-06	1.15532639739e-05
a	0.0725386780047	0.723335067784	0.164175132705	0.0381957725473	0.00134277668526	0.000256804492438	2.5006438878e-05	2.10939531604e-05	1.10330090125e-05	1.74050861257e-05	3.42609416396e-06	7.77620415863e-05
v	0.0626997664382	0.583851232595	0.286733037568	0.0595226088491	0.00636783269509	0.000570401164146	3.84276122927e-05	3.49226953868e-05	1.79530613375e-05	2.74996127086e-05	9.08676072132e-06	0.000127180190529
ù	0.0593973981494	0.420127394198	0.469649605856	0.041849138283	0.00823248579836	0.000539473494715	4.26797400976e-05	3.76320421289e-05	2.14874961125e-05	1.98675392362e-05	9.57359244044e-06	7.32519596763e-05
d	0.0360497177198	0.316040981399	0.587556388619	0.0364119254277	0.0194085634995	0.00411766143824	9.73652066992e-05	9.28120933763e-05	0.000102215520704	4.05437580787e-05	4.31515460135e-05	3.86873727254e-05
i	0.0282533675433	0.225914729133	0.528179616206	0.184440077143	0.0262650868332	0.00604297441275	0.0002529749989	0.000195083264459	0.000193645470235	8.94799860262e-05	5.91752443378e-05	0.000113771660908
ì	0.00949535241443	0.082066656711	0.646922005402	0.233336322381	0.0233985466111	0.00350540367092	0.0004347298763	0.000294796238153	0.000260618723412	0.000120886838675	3.09976247793e-05	0.000133658940636
r	0.00374756323481	0.0391667345703	0.559512171801	0.347720290794	0.0390495498704	0.00940616049031	0.000465323515433	0.000420715662718	0.000331596531137	9.20320555583e-05	3.34514492598e-05	5.4399715212e-05
