 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.550948705	0.4415655805	0.0072180823565	0.0001945102525	4.02122095e-05	2.0224078e-05	4.9016569e-06	2.850522835e-06	4.9337516e-06
k	0.494707135	0.491651586833	0.0127480927855	0.000608976970833	0.0002493122765	1.853535412e-05	5.66264446667e-06	5.910586945e-06	4.80101136667e-06
à	0.440772123333	0.547277438944	0.0108496692618	0.000750567300278	0.0003259536755	1.28394804933e-05	3.77157918889e-06	5.23377732167e-06	2.43628282222e-06
j	0.357593036111	0.605701762981	0.0295845267539	0.00408485174343	0.00292599557517	2.00354121644e-05	2.88625595963e-05	5.91775234472e-05	1.77427164074e-06
o	0.32915487427	0.60531818766	0.0496903322513	0.0101061839145	0.00518836172506	0.000254563988388	7.20451465321e-05	8.28648964824e-05	0.000132581460714
t	0.37333468699	0.53131816422	0.0649498107504	0.0248441176382	0.00490145727502	0.000333494125463	7.15930555107e-05	5.20366241608e-05	0.000194658633571
r	0.43260204233	0.424547513073	0.0912793935835	0.0454296075461	0.00573154192501	0.000186002674488	7.41398085036e-05	6.47786760536e-05	8.50389296903e-05
a	0.18942634699	0.377674447024	0.184302521194	0.173862832515	0.0670258083083	0.00590955759483	0.000888895422835	7.98715800179e-05	0.000829718878397
ù	0.0632612299567	0.139376868008	0.407069190398	0.280157800838	0.0983246377694	0.00889242299828	0.00167859174094	9.1966615006e-05	0.00114728107613
d	0.145014571399	0.0548583714693	0.420363640133	0.280034940279	0.0861741175898	0.00839289213276	0.00311573604698	0.00138686600334	0.000658890962043
i	0.1723463816	0.0211340504898	0.246528226711	0.377002920093	0.11605851253	0.0544263220443	0.00933042134899	0.00202930184778	0.00114385717401
a	0.05777369672	0.0081178471966	0.178525422237	0.499216306698	0.09094753351	0.135072630681	0.0265177381163	0.00226197759593	0.00156683759134
a	0.01991413766	0.00341552531887	0.139520202412	0.578802602233	0.0411452948367	0.172262570227	0.0400018217054	0.00369367536531	0.00124416896378
s	0.0100464885867	0.00141503380296	0.081692058004	0.501860684078	0.233572822612	0.120093203409	0.0408733539018	0.00449684228844	0.00594952458793
ò	0.00658086856223	0.00264813054432	0.0370887815347	0.312646244693	0.367441924204	0.17180763447	0.0850868979673	0.00789705109615	0.00880249019598
z	0.00375845138741	0.00304698471811	0.0208280042782	0.175368762564	0.360086991401	0.19310059449	0.214512152656	0.0246685773654	0.00462952368533
i	0.00271103426247	0.00178241500937	0.00792401282607	0.0758563198547	0.300001301467	0.179370881163	0.386944610885	0.0310506151218	0.0143588361818
g	0.0928420900542	0.00204819900312	0.00387322644202	0.0509578546182	0.283875161489	0.166596424721	0.354622850295	0.0202272430406	0.0249569680606
r	0.123133643285	0.00160423187771	0.00226744794734	0.0489968405394	0.28466157383	0.0708299012403	0.409342496765	0.0228116930135	0.0363522380202
à	0.0418357590617	0.00295112390257	0.00177974974911	0.0272984853131	0.122590540277	0.0592917690801	0.593271132255	0.0990311410045	0.0519503353401
t	0.0146012246206	0.00318985754152	0.00138684050537	0.011845249271	0.057403687759	0.0423913080267	0.674766610752	0.157634787001	0.0367804168334
s	0.0748791417735	0.00828869258784	0.00360188892412	0.0425904811237	0.0342658253863	0.0182673890089	0.679019786917	0.125885169	0.0132016149978
i	0.0950875656912	0.0119544442959	0.00482908647471	0.0532038991079	0.0159259749288	0.018875727003	0.575017478972	0.126958416333	0.0981473993326
i	0.0376014743304	0.0190345788653	0.00539903665824	0.0209255117693	0.00887349454293	0.0208285796677	0.426755316324	0.259776242111	0.200805756444
n	0.0566785687768	0.0196890746218	0.00517190458608	0.0179714089231	0.0249318104143	0.0121750652559	0.348724062108	0.329691964037	0.184966155481
ì	0.0578507265723	0.0108979182073	0.00348585056203	0.0164897310744	0.0298021565714	0.00659307011863	0.266742658036	0.469080398012	0.139057478494
t	0.0207077023708	0.00771269491343	0.00284379956501	0.00714638595813	0.0111751523905	0.00474186437288	0.162644013345	0.701563242671	0.081465109798
t	0.0261195693236	0.0175126701488	0.00422693889934	0.0165002488194	0.00475037173017	0.00733545812429	0.129171226782	0.74180045089	0.0525830668993
a	0.0278871724412	0.0285647613829	0.00546288463311	0.0211997674731	0.00439274121006	0.0081353853081	0.057879591594	0.549622930297	0.2968547723
</S>	0.0155513172206	0.0259721156914	0.00389985281655	0.0132284390366	0.00539008830503	0.00504506155405	0.031945821297	0.368777365149	0.53018993615
