 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.97085787	0.02635182	0.00138813708	0.001219054905	0.0001294049475	1.512679815e-05	1.036609185e-05	9.8678863e-06	2.89725885e-06	1.54034665e-05
M	0.783765866667	0.213113315	0.00257693164667	0.000437878044333	4.86198061667e-05	9.45910281667e-06	5.56656318333e-06	1.07727756333e-05	1.488621065e-05	1.66440185e-05
a	0.668335832222	0.326158168333	0.00476604754889	0.000651551287444	3.23641023889e-05	7.12460427222e-06	3.59025905111e-06	1.05898240578e-05	1.83299490567e-05	1.63774905333e-05
r	0.499871765741	0.341605652778	0.152586184183	0.00514589102915	0.00028355813913	0.000102059775757	2.15282543404e-05	4.13471418659e-05	9.85746951922e-05	0.000243445950211
ì	0.190629606914	0.560896537593	0.232919084728	0.0141390716764	0.00066911053971	0.000161809163586	3.67311541135e-05	5.73412649553e-05	0.000126413243897	0.000364312433404
a	0.0816223223047	0.690416165864	0.207303571576	0.0186233228921	0.00111654619324	0.000424137876195	7.10291850378e-05	7.87322009851e-05	5.4107886799e-05	0.000290119327801
à	0.0316200282682	0.655920255288	0.290106363859	0.019705029964	0.00140989056441	0.000686905745398	0.000120197491679	0.000121481073662	3.39963232663e-05	0.000275902129267
r	0.0122256633227	0.421245349096	0.540274241286	0.023720263988	0.0011923294748	0.000941563435133	9.3835248893e-05	9.71021198873e-05	5.93926754221e-05	0.000150309479756
t	0.0238368741742	0.350279667032	0.606477863762	0.0177041316627	0.000672921094933	0.000825805776044	3.80197275143e-05	4.78913905958e-05	6.41219019074e-05	5.27583711853e-05
e	0.0273328203114	0.324286292044	0.406293484587	0.224629995888	0.0153316055483	0.00130811738968	0.000370351138721	0.000121759548832	3.15455267358e-05	0.000294036938328
n	0.0094220504138	0.110412235381	0.558284224862	0.298558483629	0.0204988989028	0.00170952905323	0.000495031104574	0.000161916252944	4.44737015786e-05	0.000413114286109
a	0.00372919566127	0.0392350624603	0.557031114954	0.366556699543	0.0279466703543	0.00381467544108	0.000918964159858	0.000334721440981	6.21070471929e-05	0.000370763598703
s	0.00179446707709	0.0145654825534	0.534015928318	0.408968481848	0.0316793517848	0.00585135158036	0.00121674969995	0.000618814346994	0.000162938575731	0.00112645614957
t	0.00103738587236	0.00636070758447	0.678908386106	0.278397565949	0.0257579002616	0.00664384229345	0.000788756513317	0.000560474755665	0.00030960783191	0.00123536795986
e	0.000758291747453	0.00324111765149	0.431490183035	0.463736631983	0.0799275667539	0.0142101790978	0.00390841847111	0.00110000029189	0.00028126227397	0.00134634006329
m	0.000523928522484	0.0013548320405	0.321394972012	0.553116370661	0.091849034918	0.0217200113659	0.0052285184237	0.00245366663063	0.000641625114657	0.0017170630211
b	0.00400528478083	0.0024437307135	0.425537110671	0.434008763554	0.0832674909727	0.040107853122	0.00402477807457	0.00372716087688	0.00164022493822	0.00123761054037
r	0.0347349545936	0.0232609712378	0.547399823557	0.261554333851	0.0786389829909	0.0451169650407	0.00340413704152	0.00296230416563	0.00150329064941	0.00142421858012
ò	0.0415727820312	0.0285467421459	0.441423198852	0.221746730617	0.165498356997	0.0651565223469	0.0242707683638	0.00547876479521	0.000733664253137	0.00557246246004
s	0.0143216787904	0.00983884358197	0.163086039617	0.325128003539	0.212277605666	0.216811154116	0.0326204077879	0.0121119669317	0.00755946278438	0.00624487718001
e	0.00513099452347	0.00368103702732	0.0689923386723	0.254647758513	0.193153968555	0.343408944705	0.0826938459293	0.0295650133106	0.0111798920615	0.00754624575334
m	0.00229401135449	0.00160491849577	0.0319447103574	0.182761203504	0.182834040852	0.395069541568	0.111718078643	0.0691455004369	0.0120588334872	0.0105691544178
è	0.0015055776515	0.000906205551923	0.0196699378191	0.146416231835	0.116417968284	0.412936730523	0.182367496214	0.0871287051456	0.0128608959957	0.0197902123059
n	0.00703807388383	0.00110114938397	0.0100743593064	0.0627168356117	0.078452282428	0.483990226841	0.207073748738	0.0851386200485	0.0368373228319	0.0275773504353
a	0.00922923376128	0.00166833006132	0.00794361210213	0.0308239954039	0.035286881476	0.425666883947	0.234366796246	0.148005315016	0.0621270516106	0.0448818978118
m	0.0370263887204	0.00208938102044	0.00986809303404	0.0235152643346	0.022658171492	0.218493842982	0.252860048749	0.314558945005	0.0557927158702	0.0631371856039
a	0.0465980305735	0.00192925804015	0.0102491250113	0.0205782848782	0.0160866004973	0.132820490994	0.23873527625	0.378370648335	0.0601220046234	0.094510326868
s	0.0183504738578	0.00124955764672	0.0051042250371	0.0101088303927	0.0097448106991	0.0781320776647	0.22917116875	0.483570916112	0.0690919795411	0.0954759562893
t	0.00924077828593	0.000556608658907	0.0025071524457	0.00742309069757	0.0125385640997	0.0589198498882	0.13523085625	0.668395858704	0.0569102841804	0.0482769464298
e	0.0137456900953	0.00188757172964	0.00360532494857	0.00470499769919	0.0128210560332	0.0423584952961	0.10860247075	0.538234606235	0.104291395727	0.16974841581
p	0.0178126580318	0.00271534520988	0.00431561224952	0.0158535241331	0.00624920861107	0.0264991770987	0.06462518225	0.323641398745	0.284316625242	0.253971281937
l	0.0242491460106	0.00172876146996	0.00470701538317	0.0223430763777	0.015487734137	0.0306080923662	0.03881505075	0.367544442915	0.311723958414	0.182792730646
ò	0.0435419683369	0.00539035492332	0.00828457956106	0.0115927335926	0.0177971202123	0.0226891281221	0.02893220425	0.327586092305	0.276961122805	0.257224730215
n	0.0357466198556	0.00626648091777	0.00698592961202	0.0048758879642	0.00658284753743	0.00975265937403	0.01273845195	0.157119674102	0.524657550935	0.235273904072
n	0.210359145695	0.0470114432493	0.018190458629	0.00326702218807	0.00333976981248	0.00932880679134	0.00495087138333	0.0883354977007	0.506833123645	0.108383865357
i	0.278200552565	0.0625326862831	0.0244604882097	0.00317669872936	0.00242984247083	0.00789898891045	0.00290152066111	0.0418338669002	0.230590337882	0.345975065119
</S>	0.153827482282	0.0342522359416	0.0160700021049	0.00275496851468	0.00178704103541	0.00440815292522	0.00276756933056	0.0271280734501	0.161922203941	0.59508233256
