 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.74647162	0.242273405	0.0101444024	0.00022871135	5.30419285e-05	0.000575463915	4.1436234e-05	6.0827185e-05	2.27926765e-05	2.00490466e-05	6.29320684e-05	1.47100105e-05	1.478760915e-05	6.70747585e-06	9.08452425e-06
v	0.614092766667	0.360562635	0.0233795718	0.00030633566	5.90346195e-05	0.001364836915	4.03985896667e-05	5.10617223333e-05	1.86792874333e-05	2.01579529667e-05	6.245017842e-05	1.32102079067e-05	1.366697866e-05	6.42098538333e-06	8.72834618333e-06
ò	0.330897852222	0.624658788333	0.0417598999333	0.000742680496667	0.000100695823167	0.001651974995	5.62964075556e-05	4.15380781111e-05	9.10525497777e-06	1.50650977556e-05	4.79566650933e-05	6.5333037089e-06	5.84191456333e-06	2.41898686111e-06	3.30446569444e-06
s	0.122228995841	0.823703676111	0.0507057046444	0.00105746094556	0.000169979177722	0.00193048202167	7.81938025185e-05	3.6377124037e-05	5.46608384926e-06	2.83487219185e-05	4.49547060311e-05	4.7468130363e-06	3.24584172778e-06	1.0214784337e-06	1.33296540815e-06
t	0.162260427047	0.656565718704	0.177172903548	0.000995186195187	0.000171769199241	0.00268063697389	6.66628375062e-05	2.83512053457e-05	2.14107308642e-06	3.06983506395e-05	1.84124720104e-05	2.93571164543e-06	1.77069401593e-06	1.8153186579e-06	5.8085288605e-07
o	0.173813971316	0.474800152901	0.340803831183	0.00652137393173	0.000329213506414	0.00296943225796	0.000224601422502	0.000376441281115	9.26883495421e-05	2.18362758798e-05	1.37907036701e-05	1.07142883818e-05	6.22405197198e-06	3.13711785263e-06	1.25805470687e-05
d	0.065173635072	0.5294282843	0.385132540394	0.00941298754391	0.000464345158805	0.00936944321932	0.000303144510834	0.000488412584372	0.000122944759547	3.63121609599e-05	1.70588295567e-05	1.71680914606e-05	8.52983599066e-06	4.34472905088e-06	2.08499806896e-05
e	0.029176375124	0.3638771051	0.567524706798	0.0225464384146	0.00128968517627	0.0132240714064	0.00107469437361	0.00103515661879	0.000100533926216	4.99369736533e-05	4.53343741856e-05	2.74723284869e-05	1.05784806636e-05	3.74394624363e-06	1.41636788965e-05
r	0.0115865544747	0.2139085587	0.657049518933	0.0618254848049	0.00337632202542	0.0453089271355	0.00420652565787	0.00202011137293	0.000176619978739	0.000122163824551	9.32494180619e-05	0.000151207760162	6.05181652212e-05	2.88887837454e-06	0.000111346563299
f	0.00598539059157	0.1814703349	0.607701372978	0.098963194935	0.00714754467514	0.0845118623785	0.00909298955262	0.00425160235764	0.000155338242913	0.000193815041517	0.000104509259354	0.000193506865387	7.74627840737e-05	6.19340965818e-06	0.0001449165731
ò	0.00260160327386	0.0820092394333	0.545084984326	0.220306141645	0.0174849105584	0.0988427007928	0.0193086045175	0.0120488887859	0.00146796628097	0.000225638457172	0.000141574073118	0.000262492247129	9.25385303579e-05	6.94884521939e-06	0.0001158305697
m	0.00099350930462	0.0423784756111	0.450092448109	0.281059320548	0.0291364601861	0.146636806931	0.0339452191725	0.0120671805953	0.00189495095346	0.000793281685724	0.000447849577706	0.00035385023571	9.35264641193e-05	4.37956920646e-06	0.000102804686067
u	0.000461559788207	0.028770734137	0.32556944937	0.360079713516	0.0481651613954	0.148343208977	0.0534682330575	0.0269643031984	0.00545764851095	0.00110222552857	0.000650584072569	0.000571972431903	0.00016702823204	6.81985853549e-06	0.000221403624856
e	0.00321164304607	0.00986557294567	0.152335143123	0.403879394505	0.129552581798	0.105465549659	0.0946483476858	0.0589991443995	0.0105309385037	0.00447822017619	0.0140650145375	0.0075509862773	0.00430308333735	3.06876911785e-05	0.00108373327495
n	0.00434531076536	0.00652695328189	0.0840890927077	0.281194231502	0.165374050599	0.26593181322	0.0942119965619	0.0478379718665	0.0074546477279	0.00732814049206	0.0189344254792	0.0097582944591	0.00560638326245	4.16135663928e-05	0.00136507154165
t	0.00176197442012	0.00555779199396	0.0426651290359	0.196285263834	0.108525791866	0.42749743774	0.153644139521	0.0432790756888	0.00265635831263	0.00494447203069	0.0070054893864	0.00357470211637	0.00193997707748	2.19072821309e-05	0.00064044643755
u	0.000791143521707	0.00210189403465	0.017464342612	0.119568426945	0.0969442989553	0.305165819247	0.298963386507	0.12858852323	0.0158969566142	0.00421346644356	0.0044574613888	0.00379084580212	0.00159824476583	1.41049100436e-05	0.000441072986183
t	0.000526997810569	0.00112195331488	0.007910279504	0.0835595079817	0.0961083596518	0.375989259749	0.264765880502	0.132947608743	0.0203573060847	0.00616652381452	0.0043076181296	0.00419123063404	0.00157508577861	1.39609716812e-05	0.000458438495394
ò	0.000314318173523	0.00078171694996	0.003977305758	0.0592729893272	0.0827421832173	0.388212429916	0.264810465167	0.147568727248	0.0344010739082	0.00776267327151	0.00352844407653	0.00457198441135	0.00150398154954	1.66390595604e-05	0.000535050765131
g	0.00116007412451	0.00114264179499	0.0216714923427	0.0294070301091	0.0954103410724	0.174051733305	0.416698461722	0.174320982416	0.0397793012361	0.0195841797572	0.0171230330588	0.00734969780378	0.00158270054985	0.00012271277252	0.000595583645044
r	0.0014284157815	0.00132029675833	0.0277870333142	0.017244018703	0.0749254560241	0.0952551807683	0.467742730574	0.246674944139	0.0148338566787	0.0234251439191	0.0212035528529	0.00663113393459	0.00104867624995	0.000153265812173	0.000326279167015
a	0.0005475000305	0.00052645708511	0.00983045935807	0.00988215393433	0.0319238381747	0.0369774606561	0.377997760191	0.41257349138	0.0767074652262	0.0171128606397	0.010594847451	0.0113672186449	0.00337728311665	7.34232130577e-05	0.000507794484338
z	0.0003147263735	0.00040041406737	0.00399163547269	0.0146336353448	0.0311392655582	0.0546555542854	0.308764010064	0.312091311793	0.0969083738321	0.115248602213	0.0323950171503	0.0234833738816	0.00521783413888	7.37829700192e-05	0.000682459578113
z	0.000296476541167	0.00040561476579	0.0022181574809	0.0183682250149	0.0305920895194	0.0617212157618	0.454394020021	0.188681785264	0.0331583270007	0.148038345404	0.0379298523834	0.0205097190605	0.00327936947296	5.72165534397e-05	0.000349565163371
a	0.000281331150389	0.00020515856793	0.00107692721697	0.00870507314497	0.0129106619065	0.0222055012439	0.417661376674	0.251172341755	0.1521698493	0.075754671468	0.0237981041278	0.0248769174535	0.00829569748432	7.61486565799e-05	0.000810201408457
m	0.000418641036796	0.000336506211977	0.00058367209899	0.012492106955	0.0141103330355	0.021638266738	0.235877618891	0.231112228918	0.1974339031	0.173335658823	0.0494269880426	0.0470792501512	0.0143810421614	0.00019290507886	0.00158082893615
à	0.000407566488932	0.000380350630659	0.000401741412997	0.0137495616517	0.0146512357785	0.0214904161927	0.17949145163	0.199780444639	0.211137074367	0.229043722941	0.0588492370142	0.0544209120504	0.0142195300538	0.00026595119962	0.00171079687872
i	0.00340973503964	0.00017346109222	0.000304660340999	0.00474013211723	0.00557332533283	0.0075228011309	0.0905310498767	0.16227234088	0.226445632789	0.191904104314	0.216851760005	0.0541143620168	0.0332601690179	0.00063269786654	0.00226374145957
è	0.00703429501321	0.00016619692274	0.000409483963666	0.00170514564908	0.00203153168428	0.0035440373303	0.0343805796256	0.08245710496	0.164595005596	0.230183741438	0.349430186668	0.0611583100056	0.0557522916726	0.00356661978885	0.00358543251986
n	0.00718304167107	0.000368283324247	0.00212320548789	0.00445605042636	0.00661939382809	0.00340202687677	0.0299072865419	0.0530674536533	0.131873140532	0.286721303813	0.343149952223	0.0782644883352	0.0419450981242	0.00679697976295	0.00412226293995
a	0.00477619192369	0.000428871941416	0.0028364764293	0.00553405552545	0.00811035954936	0.00276817449226	0.0265106290806	0.0259035078844	0.165187978844	0.240551674604	0.291947084074	0.141495261112	0.0711385049414	0.00581899275432	0.00699220397998
n	0.00305321014123	0.000759351947139	0.00145152506643	0.00698205639182	0.00554363478979	0.00203531019742	0.0102936328602	0.0123471315281	0.171968790848	0.294398374868	0.202933714691	0.170935290371	0.10346937498	0.00546990491811	0.00835867355999
g	0.0755636355137	0.00355900044905	0.0334180284788	0.0646349067973	0.0373854325966	0.0172445471658	0.00721671522007	0.0068294847427	0.064427502516	0.304374298956	0.135817336897	0.10009481619	0.0615270214267	0.00947114063937	0.0784361080867
r	0.0984966564062	0.00397045413635	0.0439902744929	0.0802161172324	0.0474357612989	0.0222804344553	0.0105756664067	0.0234471892476	0.104742361839	0.154748640319	0.0575236259657	0.159417134797	0.0719892235756	0.0156190968798	0.105547337029
à	0.0347790341371	0.00140541781212	0.015162355231	0.0282210298441	0.0180896423296	0.00855666429843	0.0089475986689	0.0277272777492	0.126832041613	0.111917456773	0.186455366989	0.211572914932	0.142237324525	0.0301883522933	0.0479075096763
m	0.013631708699	0.000645461160707	0.00559014191033	0.0102179628147	0.00696525470653	0.00357257601281	0.0103455900896	0.0138155015831	0.0590713523377	0.168792708924	0.280952288996	0.230833594977	0.133387099508	0.0384316730978	0.0237471185254
m	0.010548873453	0.00342353383024	0.0136467404034	0.0100408296716	0.0118730587022	0.0023021696376	0.0180970836965	0.0562389071944	0.0296431962459	0.266598916308	0.164823949665	0.293359378326	0.0846785491693	0.0260362690326	0.00868855867513
a	0.00992677188433	0.00437743549675	0.0168487633011	0.0103116433239	0.0128505972674	0.00229481224587	0.0138456416322	0.0670064976981	0.0336471387486	0.202028634103	0.083381236555	0.252539446109	0.193724101056	0.0272338580109	0.0699834097584
u	0.0315570160281	0.00187471545225	0.00695664066703	0.0046326109913	0.00451567938913	0.00235644291529	0.00502280694407	0.022978675466	0.0286155239162	0.0796229480343	0.127439452185	0.169648943036	0.336292367019	0.067463447337	0.111022729919
d	0.0401986762094	0.00218593325075	0.00353190622234	0.0057195404471	0.00404123106304	0.0059107829051	0.00266747411469	0.008423521522	0.0121021568387	0.0600409006781	0.139044337395	0.0943008763453	0.255329899006	0.276659089112	0.0898436733063
e	0.0209144276031	0.00220321557358	0.00373155400745	0.0070307758157	0.00467724235435	0.0075870270017	0.00228510083823	0.00428070070733	0.0067885110129	0.057165115226	0.155951879132	0.0725433151151	0.188716476335	0.388293739704	0.0778309051021
r	0.012675992141	0.00102741568786	0.00336400860582	0.0040008628719	0.00247231860145	0.00461469860057	0.00120942776174	0.00248551268244	0.00586312587097	0.033459492742	0.150196144711	0.0562782330384	0.186771842112	0.466206556568	0.0693743423674
f	0.00604146145367	0.00103784150262	0.00297710537194	0.0096211345573	0.00566957968382	0.0216947181002	0.0101717394029	0.0309292839075	0.00791937529032	0.0455501602473	0.0615864185703	0.0643708536795	0.201391280704	0.463423232189	0.0676157907891
ù	0.00953619495122	0.00117964123421	0.00351988689065	0.0122310531858	0.00680467731127	0.0290219380334	0.013321807801	0.0403307877358	0.00997427309677	0.0454411292158	0.0328474888568	0.0629212455598	0.219980826901	0.393205357396	0.119683670263
m	0.00921333410374	0.000850541611403	0.00205140047688	0.00557883526193	0.00258500840376	0.0127203913778	0.004992725167	0.0146888663119	0.00652701059892	0.0233935045386	0.0182119669523	0.0933758895199	0.153054345634	0.528549732465	0.124206433088
m	0.0142973988212	0.00625035123713	0.0373995608056	0.0384863586206	0.0232584463513	0.0117021264926	0.00666232295567	0.0286173680706	0.00863410409964	0.0589382538462	0.0190377039841	0.143053113173	0.138339011878	0.415591532488	0.0497323503627
u	0.0170831614404	0.00805449761238	0.0495379745685	0.0506031958735	0.0302548372171	0.0121985694975	0.00717370808522	0.0323941543069	0.00976296383321	0.0637956551487	0.0158044559614	0.0926086135577	0.120631135293	0.236141445829	0.253955653121
</S>	0.0104659259702	0.00434175610619	0.0255330787343	0.0275370004367	0.0155191392586	0.00823423174875	0.00407328219261	0.0164492395785	0.0062753221166	0.0324704533743	0.0091197774307	0.0477995705289	0.0888323146465	0.226479962915	0.47686897656
