 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.84680542	0.0773922381	0.0598265157	0.00770115255	0.0061460932	0.0002969079592	0.00016784235605	9.96938651e-05	5.116074775e-05	3.2971412275e-05	3.268099075e-05	2.836884478e-05	4.61688501e-05	4.1841858615e-05	6.472352483e-05	0.00031755224888	7.1798535265e-05	0.000121270048005	2.8675102225e-05	5.902887884e-05	0.00064524219361	2.2668454545e-05
m	0.782216316667	0.0773799056667	0.0656161382333	0.00845541031667	0.0641668977333	0.000297986218067	0.000168441081117	0.0001010219939	5.18247685167e-05	3.54328950917e-05	3.411566725e-05	2.913948516e-05	4.65604458667e-05	4.4368466205e-05	6.626211511e-05	0.000318428736827	8.92882784217e-05	0.000122078657535	2.91121160417e-05	5.94695994133e-05	0.000645651342437	2.6173317515e-05
à	0.572802252222	0.153991671522	0.169991965744	0.0210406889056	0.0812465108111	0.000200195027689	8.23370994723e-05	4.79559488333e-05	2.19988927722e-05	1.57024390306e-05	1.433504105e-05	1.13185852867e-05	1.82199112556e-05	1.83143770683e-05	2.478110077e-05	0.000113692147809	4.98016577072e-05	4.30249341783e-05	1.06862411806e-05	2.09147735044e-05	0.000220789104046	1.28243247717e-05
n	0.359419580741	0.182661457674	0.319209671915	0.0437286563019	0.0940058185037	0.000181141772563	7.75539231574e-05	3.59684616111e-05	1.72561132574e-05	3.23794426769e-05	1.207404665e-05	4.73736858557e-06	8.24563415187e-06	6.28967690228e-05	4.77290141567e-05	6.14054329363e-05	0.000298430784136	3.72953495261e-05	4.59517432687e-06	8.11445756813e-06	7.98986118487e-05	5.0351806739e-06
a	0.243341552314	0.143379139725	0.425671823972	0.0874359587673	0.0986628601679	0.000544234597521	0.000117992684386	7.96325438704e-05	2.20810877525e-05	3.92010872256e-05	1.37357598833e-05	2.68020288519e-06	5.46942831729e-06	8.01980516743e-05	5.92046127189e-05	6.50445096454e-05	0.000390791203712	4.1283087842e-05	2.79871944229e-06	5.38747325604e-06	3.54928597829e-05	3.39916770797e-06
c	0.128470436171	0.129972719575	0.463899874657	0.0934087595891	0.183035717389	0.000653488090507	0.000110792875795	8.79754595235e-05	1.85513142175e-05	1.69491037419e-05	8.95823332777e-06	1.7737369084e-06	4.52427127243e-06	3.25386744248e-05	2.62058789063e-05	4.99085387818e-05	0.000149160109571	2.17584192807e-05	1.8550858141e-06	4.11107152868e-06	1.96654333176e-05	4.28826123599e-06
e	0.089954915247	0.0555586168583	0.442098658219	0.19367968653	0.216603380796	0.0015025019215	0.000298218369598	0.000118387271408	2.70154913725e-05	1.00064005806e-05	7.86368830926e-06	9.81656449467e-07	3.29845172414e-06	1.46450573416e-05	1.25868312021e-05	2.24110431606e-05	6.1219962857e-05	1.13051210936e-05	1.17666997137e-06	2.38212595289e-06	7.51828239587e-06	3.22809697866e-06
o	0.0315191774057	0.0336872229528	0.398561909406	0.353841812177	0.149197621932	0.0171728365738	0.0061154629432	0.00465279499047	0.00193232285879	0.000409690761194	0.0012143304996	9.56858021649e-06	3.15211920414e-05	0.000135796513114	0.000169674720301	0.000162216339054	0.000644188581286	0.000278047471698	6.18926349571e-05	0.000163076571884	3.04185993653e-05	8.40578089289e-06
c	0.0145272819352	0.0190331213176	0.248227446469	0.278757087392	0.397505927311	0.0211419275826	0.00781825084573	0.00607995396282	0.00255076753393	0.000541647201065	0.00161345423237	1.23241079055e-05	4.02834551138e-05	0.000176135141138	0.0002205893335	0.000203984358385	0.000836302893295	0.000363973387633	8.21605839524e-05	0.000216079454028	3.73802287551e-05	1.3939119631e-05
i	0.00742194467173	0.0100432521059	0.154663492156	0.376533479131	0.428880689104	0.0134350632522	0.00407660394658	0.00243885328694	0.000954564548977	0.000198072946688	0.00055977959329	5.91292700183e-06	2.37995301379e-05	6.24224107127e-05	7.86696119e-05	7.4669363495e-05	0.000291002705298	0.000129522723278	2.92367262841e-05	7.58647127427e-05	1.43778787184e-05	8.74487016033e-06
ù	0.00286403145058	0.0063519854353	0.111482792052	0.49220975971	0.347228529701	0.0230378754174	0.00633381411553	0.00497142609565	0.00129935363966	0.000341282947896	0.000759377481097	1.99473438673e-05	5.29195293793e-05	0.000182108680471	0.000274667857967	0.000233333166498	0.0014173339431	0.000533114038093	6.3241481428e-05	0.000276313068914	5.83827064061e-05	8.39901333678e-06
r	0.00178584945019	0.00424296227843	0.080460288684	0.41394287657	0.459014043234	0.0210152144058	0.00676635417184	0.00558942499855	0.00142769835989	0.000510273049299	0.000829733640366	2.35872056224e-05	5.52092604598e-05	0.00032363806349	0.000397494349322	0.000298666436499	0.00214209678103	0.000680462172698	7.35935148427e-05	0.000339931742605	7.14104377187e-05	9.17346801226e-06
i	0.00111792941006	0.00379095975948	0.0594307688947	0.41925914219	0.347734134411	0.106694865069	0.0398711655239	0.0103426036328	0.0047773541333	0.00103377691643	0.00106310882679	0.000303855372207	0.00188024958082	0.000255178504497	0.000236113273107	0.000197957729833	0.00121982431034	0.000293993917566	0.000102886785981	0.000151226335835	7.83107914896e-05	0.000164564844237
e	0.00105193983002	0.00271936861983	0.0251021749982	0.306198327397	0.197093244804	0.29081672169	0.081995588508	0.0513697278776	0.0139953533778	0.00308860313881	0.00474183214226	0.000695727090736	0.00333651372694	0.000796844798166	0.00135261207437	0.00402226522661	0.00542117068678	0.00340969600586	0.000342037691994	0.00115184841395	0.00080698042383	0.000491395691412
n	0.00200039511001	0.00585178797328	0.0150097316994	0.161380752466	0.391546644935	0.257398429563	0.0614593096027	0.0575617123925	0.0132313088926	0.00328937201294	0.00531071850409	0.000544526586912	0.00202207165898	0.00127239326606	0.00185510249146	0.0052796854822	0.00713331179559	0.00445891344195	0.000354691075998	0.00145735036865	0.000997927545277	0.000583872117137
è	0.00172354154334	0.00688952525776	0.0114745569665	0.0996213334887	0.485007744978	0.207339142188	0.105253249968	0.0385336178975	0.0164093473975	0.00524906963765	0.0044252464247	0.0012296620523	0.00462826410299	0.000869047208687	0.000974134820487	0.0022396680674	0.0033846848652	0.00206942638732	0.000594009313999	0.000819490036883	0.000890433985759	0.000374833879046
e	0.00344369805445	0.00276036282592	0.00426662417217	0.0500194966629	0.282416288326	0.310778824063	0.149955396656	0.0863203199658	0.0304761447992	0.0102904978792	0.0110046252749	0.0020528736841	0.00679232053433	0.00223256645623	0.00369342129683	0.00997199452247	0.0171583453217	0.00939452759577	0.00114144540467	0.00269002022896	0.00250028632859	0.000639950213015
n	0.0105908416848	0.00941621241531	0.0108135651741	0.0319716350543	0.378953056109	0.245178928688	0.0999269588853	0.0896406883219	0.0286718059331	0.0124764919597	0.0118678987916	0.00135287263137	0.00387680779144	0.00461521861874	0.00575643333228	0.0129878865075	0.0222405588406	0.0122724277986	0.000943875018223	0.00303617120965	0.0025021029462	0.000907585271005
è	0.0101855611083	0.0116574113551	0.0129730920247	0.0248433742514	0.36960447437	0.228892636896	0.147102352962	0.0781636644406	0.0376840206444	0.0182066736532	0.0105437986305	0.00299309131379	0.0107701483771	0.00386977597291	0.00377346201076	0.00629488396917	0.0097504830802	0.0064573413662	0.00154525465607	0.00190615483655	0.00219938541873	0.000582942490335
n	0.00739495324943	0.012699519335	0.0153501399749	0.0434617519838	0.271641760457	0.250966445632	0.169122800987	0.0925202448135	0.0432032325481	0.0267072925511	0.0111651534102	0.00352133724793	0.012909521859	0.00515512675764	0.00375678233692	0.00414256152306	0.0163991334267	0.00430306828873	0.00169687515669	0.00149958310385	0.00209720422291	0.000285443263445
o	0.00646253750648	0.012963404505	0.0161214654903	0.0492025959479	0.233602671252	0.197808698544	0.147711616996	0.120546184938	0.0822179631827	0.0385907561837	0.0206118946701	0.00592833442598	0.028904208353	0.00577162828588	0.00382000784564	0.00316495674102	0.0187509601422	0.00307658042958	0.0020448125569	0.000990146026283	0.00112367339097	0.000584868087815
s	0.00429546545883	0.00652068006167	0.00591288842877	0.0182533055026	0.093356132184	0.164877332848	0.150950252332	0.174282498313	0.133232824394	0.0809758907279	0.04542357289	0.00740608890866	0.0369374787843	0.016452936462	0.00982292168188	0.00384901421367	0.0349166377141	0.00505893080986	0.00310185591897	0.00173305427543	0.000854013103657	0.00178620032927
c	0.0612935466863	0.181509330187	0.0311165339096	0.0390737397342	0.0593062663947	0.085668500216	0.0857178129773	0.126972330904	0.0905144533647	0.077069305876	0.03939611644	0.00379791900289	0.0180672372614	0.021850651154	0.013067468894	0.00433047233789	0.0393972162047	0.00581268636995	0.00218493847299	0.00175201132514	0.000390418991219	0.0117109971098
e	0.0782390874054	0.237759885242	0.0390238541409	0.0443045464381	0.0344892235316	0.0921478960053	0.0592730531924	0.192246948435	0.0659881146882	0.0504256059253	0.02116685829	0.00402121316763	0.0143174807538	0.0111018577847	0.008603183498	0.00311373814596	0.0206197467016	0.00438522022332	0.00240067492433	0.00193542637505	0.00053933931374	0.0138970305946
r	0.0262263177851	0.079371917854	0.0130392033546	0.0148778138194	0.0124903877772	0.0979212903351	0.0598586230641	0.232878111812	0.0983079332294	0.107378046975	0.0681719647633	0.0378839022892	0.0289381175846	0.0164368759949	0.0171969366993	0.00556203561532	0.0492878032339	0.0133056957411	0.00742923064144	0.00580912325835	0.00133311617125	0.00629557632287
r	0.00893083547837	0.0276612626113	0.0046107838882	0.00647644008647	0.0056221167924	0.057219304445	0.0541776330214	0.120233447604	0.108479617743	0.211408848992	0.125923768254	0.0520337727631	0.0719887831949	0.0188576188983	0.0195720854664	0.00617233197177	0.0557502444113	0.0159573373804	0.0159049045471	0.00763245391945	0.00138009992375	0.00400633237429
è	0.00312631481612	0.0104485127804	0.0018072507294	0.00367263509882	0.00285855654413	0.045733487815	0.0491286320071	0.0823195605347	0.0956559692477	0.227291889664	0.125099776085	0.0495635662544	0.151653764398	0.0125255391994	0.0146215627221	0.0145148007573	0.0301424918038	0.0197042865935	0.0285952345157	0.0124662679731	0.0169123183746	0.00215759362476
