 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.90595935	0.0894144141	0.00355443046	0.0002467710917	0.0002379380098	4.271452565e-05	2.9043777335e-05	5.315131672e-05	1.472630575e-05	0.000430529725705	1.690480525e-05
t	0.877436626667	0.0954073273667	0.0246589231533	0.00157836929723	0.000319546723267	4.427958205e-05	3.2112848445e-05	5.489425324e-05	1.684534615e-05	0.000430804627902	2.01985000833e-05
t	0.866980652222	0.0797225317889	0.0497038350511	0.00296917283241	0.000402504841089	2.04379471833e-05	1.5112249115e-05	2.18764144133e-05	9.05604228333e-06	0.000144018329701	1.07125609944e-05
ù	0.568064688407	0.36932972393	0.059367347017	0.0025466868108	0.000548295613696	3.76393353944e-05	1.47546313383e-05	1.31049174711e-05	5.87440466111e-06	6.08888396337e-05	1.09709306315e-05
a	0.203587973802	0.703684624643	0.0882516336723	0.00259070703693	0.0014999353379	0.000110614675131	7.49685137794e-05	9.59221728237e-05	1.15293524537e-05	6.87874305446e-05	2.33388758772e-05
n	0.159446577934	0.595452604881	0.225303364557	0.012480800179	0.0042922320793	0.00118131710504	0.00101369847793	0.000352397940941	6.94274411512e-05	9.31296255149e-05	0.000314477476626
k	0.160478432645	0.30628084696	0.505460178186	0.0197831400597	0.0043640446831	0.00147098196768	0.00126622721524	0.000350903113547	8.08682019071e-05	6.55715869183e-05	0.000398818081305
ò	0.0748841522717	0.24324905432	0.650687559395	0.0237518543532	0.0057418702177	0.000763885021893	0.000520987961013	0.000179777254416	3.3119263159e-05	4.30807707194e-05	0.000144674163865
r	0.0253745053272	0.225216573107	0.686993366465	0.0488110791177	0.0122114974059	0.000712619207298	0.000434397553671	0.000131073565805	1.8316503553e-05	3.57465948398e-05	6.08402304217e-05
a	0.00880303305573	0.117201272702	0.723032902155	0.105135659706	0.0394424614686	0.0041236471691	0.00123206961789	0.000368723156268	6.31929926843e-05	0.000196940766213	0.000400111214941
s	0.00324848696191	0.0558896305673	0.742594650718	0.141799186569	0.0483832281562	0.0052342213097	0.00151042455263	0.000450204256089	7.99476392281e-05	0.000250958760138	0.000559059008314
