 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.707169295	0.0085940051	0.28380292	0.000314477967	3.5912106e-05	5.6537615e-05	2.68675505e-05
o	0.455490601667	0.1401287867	0.40366394	0.000531931105667	3.93315106667e-05	7.5009187e-05	7.03716885e-05
n	0.201021227889	0.180767747633	0.617558663333	0.000464785351889	4.39044522222e-05	6.20292003333e-05	8.16073203333e-05
à	0.079407420963	0.150464591278	0.768538441111	0.00140698175063	6.25547840741e-05	7.26347394444e-05	4.73773856111e-05
b	0.0614992579877	0.139748523859	0.793441343704	0.00500739965021	0.000198459524691	7.16605027815e-05	3.34080874037e-05
b	0.0615385673292	0.054212666053	0.877327674568	0.00664770921674	0.000233939021564	2.76611398938e-05	1.18546570346e-05
e	0.0293374212631	0.143987600018	0.776259241523	0.0287529824056	0.000661500753855	0.00694156821263	0.014059727386
t	0.012289859141	0.167634482956	0.751528163841	0.0393559574685	0.00114517131795	0.00927899362921	0.018767418462
o	0.00651494061367	0.083362460602	0.625477534614	0.230610355823	0.00495425797265	0.0221990901014	0.0268814304873
a	0.00250774113789	0.055805400734	0.263946581871	0.591680118608	0.0248574766576	0.0286561499005	0.0325466048291
t	0.0018927137793	0.0200547735113	0.221867100957	0.670135039536	0.0551187832192	0.0134547155002	0.0174768961097
s	0.00204517815977	0.0123691269038	0.217663258986	0.590847846512	0.12474620774	0.0426659311667	0.00966243812323
è	0.00131481877659	0.0100933119679	0.088696560362	0.686317882171	0.14128471258	0.0626429813889	0.00964971629441
k	0.0014595364822	0.00499670375597	0.039215682154	0.790413060724	0.120958804193	0.0332440760296	0.00971210633147
o	0.00157113790407	0.00258893257199	0.0224962351847	0.745657896908	0.193140068064	0.0188001089099	0.0157455906772
r	0.00139295791136	0.00204536647733	0.0117593878616	0.594425342303	0.343637962688	0.0248367983033	0.0219021958924
à	0.00127422853879	0.00180840957244	0.00804159518053	0.417629220768	0.516910987563	0.0338788324344	0.0204567619641
s	0.00063044494793	0.00092293793748	0.00295493202018	0.257895988923	0.695717595854	0.0261673902448	0.015710689338
i	0.000554954762643	0.000702464912493	0.00136233974006	0.130346314974	0.748698465285	0.0251085761816	0.0932268474627
t	0.00172612750088	0.0010204767375	0.00190141281335	0.0668880283247	0.770126868428	0.0357205300605	0.122616575488
è	0.00207707632029	0.000999598949167	0.00202514177112	0.0368327027749	0.796793716143	0.0365830376868	0.124688764829
l	0.00158036302676	0.000561360556389	0.00122479445704	0.0205115037583	0.825671062048	0.0264811172956	0.12396979471
i	0.00210035397559	0.00061353121213	0.00148923808568	0.0142918404194	0.659486947349	0.0276711604985	0.29434690467
à	0.0033996399252	0.000596069284043	0.00196698272856	0.00864546957313	0.31352377745	0.0357768748328	0.636091181557
s	0.0736307368417	0.0184950493847	0.0388390906095	0.0904615729577	0.226740020817	0.0348448929443	0.516988646186
p	0.0958525783472	0.0251675178282	0.0504346620965	0.126475858986	0.164783753206	0.0271889075148	0.510096734395
r	0.0377133861824	0.0114122706427	0.0237484859255	0.0926575829953	0.110927007335	0.0432479027049	0.680293378132
o	0.0200792135608	0.00679297644757	0.0162250513085	0.0757369326651	0.100667465112	0.0549822735683	0.725516092711
</S>	0.0136931780304	0.00457421257378	0.0103879546542	0.0441342658326	0.062378836556	0.0392705987841	0.825560946356
