 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.56808991	0.39540994	0.0332861911	0.00180581542	0.0002533565525	0.000138161062	0.0001283444331	0.00049771011865	6.257246035e-05	3.479861755e-05	3.8738717e-05	0.000184631802	3.4466252e-05	3.548520775e-05
n	0.249526776	0.682303433333	0.0594601837	0.00717107860667	0.0003175357775	0.000200178634	0.000127648137487	0.000504007471217	6.169529542e-05	3.455324315e-05	3.84660281333e-05	0.000184063949502	3.53408944333e-05	3.512398615e-05
ì	0.0935022718333	0.811640511111	0.0841635862333	0.00969044640222	0.000396282109167	0.000178026951333	6.6059928949e-05	0.000219845825406	2.62598504433e-05	1.24463299167e-05	1.37796971778e-05	6.51368043357e-05	1.34269954444e-05	1.19444011967e-05
c	0.0398259931111	0.802031583704	0.130789833744	0.0263037640007	0.000524571736389	0.000291451293778	4.5585710203e-05	0.000127631248469	1.44547180978e-05	4.86120718223e-06	5.43426384427e-06	2.54918185882e-05	5.34795104813e-06	4.0185467359e-06
h	0.018497293437	0.766097784568	0.168799737915	0.0454419256669	0.000642504895463	0.000402905741259	1.64445229877e-05	7.96561761563e-05	5.10305621593e-06	1.93863390408e-06	2.16729476642e-06	8.59649678907e-06	2.65488498271e-06	1.35017423197e-06
e	0.008735623879	0.653938211523	0.294692092638	0.039430323889	0.00194083568182	0.000517889013753	0.000113512756696	0.000534454948719	3.61397496386e-05	7.13898516803e-06	6.39349262214e-06	3.9479484713e-05	4.40361559424e-06	3.52397530699e-06
t	0.054294660293	0.437666227174	0.418339420879	0.0842317222963	0.00292084436061	0.00144538383792	0.000145723009399	0.00082943331624	4.65784494462e-05	1.01297267227e-05	8.55135900738e-06	4.9847497971e-05	6.49937953141e-06	4.92641560233e-06
o	0.067806321851	0.247069372391	0.53030189696	0.140221177432	0.0116781884535	0.00209934864597	0.000190100693633	0.00051379476208	6.71992373821e-05	1.01882092409e-05	6.05429466913e-06	2.40396323903e-05	4.6348479438e-06	7.60593903411e-06
r	0.0265091207037	0.116375620797	0.616609315653	0.213599052477	0.0234522654845	0.00255446774866	0.000281805217878	0.000308982910693	0.000163384675794	2.84139550803e-05	1.4779220423e-05	4.66592074634e-05	8.0580094146e-06	4.80238640114e-05
ì	0.0126901188522	0.0506280762657	0.495237008551	0.365278107492	0.0688952268282	0.00511911074955	0.000939320202626	0.000324544280231	0.000563143405265	6.71506423601e-05	2.9735790141e-05	0.000107066512488	1.03478051382e-05	0.000111006891337
s	0.00646927440173	0.0185187621552	0.38229422285	0.449462069164	0.127952595609	0.0117432034165	0.00120999454088	0.00139720033674	0.000635652281755	8.65460307867e-05	3.2313605047e-05	9.88773991627e-05	6.85394894607e-06	9.2387534779e-05
o	0.00441724633724	0.00718658808507	0.27530444095	0.423197193055	0.260607885203	0.0207486851388	0.00329056925363	0.00250502434558	0.00178492344059	0.000203241833596	7.9666778349e-05	0.000310517861388	1.3036254882e-05	0.000350907822593
n	0.00402308781575	0.00289703109502	0.14612525365	0.476079691018	0.321718725068	0.0377154103796	0.00394100700454	0.00415160428186	0.00217219624353	0.000235635489865	9.36828151163e-05	0.000385672195796	1.5922935294e-05	0.000445041923864
t	0.00445021580525	0.00327375773167	0.104145267883	0.582502663673	0.253226571689	0.0452163061265	0.00159916485485	0.00434750452729	0.000788340231177	0.000102929093288	3.95319370388e-05	0.000137613094499	1.26302364313e-05	0.000157532801655
a	0.00208419984442	0.00310819236389	0.066683420161	0.445883194558	0.411311580563	0.0519020167088	0.00978717588495	0.00364825927576	0.00422575363039	0.000358482235763	0.00011813499868	0.0005829361854	1.64756038104e-05	0.000290175961252
c	0.00339937865747	0.00184822567463	0.0333585909203	0.343221211519	0.498824043521	0.0910870689029	0.0126404240417	0.00832165209192	0.00543169670346	0.000517383215254	0.00016202532456	0.000749433931133	2.18012206035e-05	0.000417037947084
e	0.00387110160582	0.00145095644154	0.0220313035734	0.278281064173	0.537374551174	0.115241277968	0.0190404377606	0.014950046364	0.00505742472782	0.000507744741751	0.000189576563187	0.00174556841304	2.41090438678e-05	0.000234832275695
r	0.00138043739194	0.00056981708718	0.00866624362447	0.193557775058	0.565313060391	0.174608694323	0.0273852382535	0.0144851254547	0.00806013424261	0.00183220578058	0.000743526937729	0.00288088490435	0.000147047057623	0.000369819361898
ò	0.000524231711647	0.000258277262393	0.00381111578149	0.161802251019	0.489075676797	0.230409411441	0.0581312627512	0.0154581388182	0.0247258137475	0.00491703639353	0.00188317011258	0.00805349646812	0.000231295095874	0.000718869487299
o	0.000341431614882	0.000278499984131	0.00156424204716	0.068998189673	0.417943842266	0.235014987147	0.112889260917	0.0573376756061	0.0489281569158	0.00774204379784	0.00376860213753	0.0441083454894	0.000219646245291	0.000865141342433
c	0.00226856070496	0.00104056931471	0.00452768439572	0.0561904665577	0.331989174089	0.322330972382	0.092101049639	0.0900668735354	0.0387443051719	0.00642009096595	0.00346700590251	0.0499163543631	0.000231137665097	0.000705819707478
e	0.00280475148165	0.00117606235324	0.00540570839857	0.0431956635526	0.275134541363	0.336347454127	0.145387302546	0.121885106178	0.034727257924	0.00526788078865	0.0024455295575	0.025615331321	0.000215182268366	0.000392255665826
r	0.00101257117722	0.00044124339208	0.00190807124286	0.0174210225509	0.180221923788	0.438570848042	0.172968169515	0.116173102059	0.0390063686413	0.00857910036288	0.00363687011917	0.0189915774403	0.000471479966122	0.000597634058609
ò	0.00039367166574	0.000186160136693	0.00070919828762	0.00874894408363	0.108238408929	0.461290492681	0.173975055172	0.10703447402	0.0740563155471	0.0202878904543	0.00836438923972	0.0347359954801	0.000766482908707	0.00121251381954
e	0.000371175371913	0.000189605482231	0.000304803589207	0.00372456769454	0.0527345843097	0.24955851756	0.228935068391	0.211466008007	0.110043875182	0.0282954981514	0.0135389610799	0.09872233516	0.000769288022902	0.00134572680651
n	0.00109556320397	0.000251216470744	0.000455127243069	0.00337396499818	0.0494033037699	0.318820739187	0.164308549464	0.258258912669	0.0740357987273	0.0233478137171	0.0111754796933	0.09348160382	0.000918790440967	0.00107315296884
ì	0.00113691759032	0.000191612878581	0.000489676882356	0.00287134736273	0.0438196442233	0.320090172062	0.157003486488	0.32181898089	0.0675207299091	0.0229308225724	0.00967849156443	0.0503703087067	0.00123006114699	0.000847758932947
c	0.00159957115244	0.00032588272786	0.000755467278785	0.00255375881758	0.0324205623744	0.236916893021	0.149571072163	0.388491520297	0.0769916799697	0.0245016311908	0.0123696418548	0.0368587757022	0.033456905549	0.00318662938765
h	0.00361290335081	0.00468751190929	0.0030853678596	0.00698240093919	0.0672801541248	0.360611991007	0.074437675721	0.330955786766	0.0576326686566	0.0181025270636	0.0098364970516	0.0138554877007	0.0451547439497	0.00376425613222
e	0.00308930216827	0.00592150659443	0.00330494214553	0.00706178287306	0.0623177202083	0.287376671736	0.0656051502403	0.207891176589	0.227920304886	0.0561676736879	0.0204601924505	0.0322468342336	0.0170202589499	0.00361648014707
