 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
e	0.517387431	0.480274285	0.00063961069	0.000319467125	0.0010600861952	0.000140013545	6.395629105e-05	1.57018225e-05	7.3529349075e-05	2.58257344e-05
d	0.202880192333	0.794754271667	0.000626885313333	0.000332781601667	0.0011028204184	0.000117678850333	7.112965435e-05	1.50390858367e-05	7.4165069325e-05	2.50059262667e-05
e	0.0799254299777	0.917677623889	0.00138735322111	0.000270939960556	0.000600419359467	4.4957401111e-05	5.01105807833e-05	5.14829075223e-06	2.9278869075e-05	8.7754202189e-06
r	0.289902624526	0.705843177963	0.00274326410704	0.000834795820185	0.000487634283156	9.6355266037e-05	5.35033355944e-05	6.85329455408e-06	2.09090766917e-05	1.09417060696e-05
f	0.368419262509	0.608642239321	0.00989493063568	0.0116610591734	0.00106082229105	0.000178323578679	9.05638018648e-05	9.85708648469e-06	3.08396895639e-05	1.21432740232e-05
ì	0.133353180603	0.702973469774	0.108787818212	0.0471627220578	0.00255399579702	0.00477973005623	0.000196362633955	2.41589942949e-05	3.19715905213e-05	0.000136583987341
m	0.237106975634	0.479159576591	0.197254712737	0.0556188070193	0.0204737821323	0.00626491680208	0.00385236393798	2.7062956565e-05	5.82371775071e-05	0.000183522187114
m	0.277835161878	0.534003698864	0.129192193922	0.0259668674398	0.0257681611441	0.00211122434913	0.00497827251833	9.70100564833e-06	6.74900485024e-05	6.72107511313e-05
u	0.100090651006	0.506816543955	0.265442434317	0.0810198679133	0.0140960554814	0.0300288190815	0.00196608127844	0.000119559786876	3.67093311675e-05	0.00038328331447
e	0.0337296658153	0.195882923652	0.418399354772	0.131907645971	0.16241132916	0.0471532443605	0.00817023965948	0.000722306178959	0.000300171979389	0.00132308130482
n	0.176950843705	0.0964603485507	0.283619374924	0.0992640219903	0.291565156387	0.0246000209868	0.0220825152198	0.00088093100632	0.000563279259796	0.00401344820161
