 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.4644234	0.508620895	0.0141476191	0.00958674865	0.0001476928925	0.0001582571565	0.0001508232485	0.0002427551319	0.00215327203	0.00015458012135	3.03292214e-05	3.4186798e-05	5.717395575e-05	2.96114088e-05	3.094783655e-05	3.162213623e-05
k	0.210890859	0.549275265	0.0145197658333	0.192543758883	0.000142946072833	0.00157779807883	0.000557374082833	0.000279184373967	0.0298138628433	0.00017702682045	3.15431721333e-05	3.75922233333e-05	5.93715664167e-05	2.93981062667e-05	3.17266449833e-05	3.25111454767e-05
è	0.0798271953333	0.565307841667	0.0583095080778	0.255472658961	0.000232245586278	0.00198274211294	0.000621703907611	0.000148523273656	0.0379200049544	8.95992924833e-05	1.32081651111e-05	1.72242457778e-05	2.34625593722e-05	1.02608620556e-05	1.17818706844e-05	1.20824261022e-05
c	0.0589095771111	0.653120553889	0.0807098630259	0.183878108987	0.000266730762093	0.00174467022431	0.00163542241587	0.000242304060219	0.0192640343248	0.000138435816494	1.61263827704e-05	3.12173372593e-05	2.20393091907e-05	3.9641093852e-06	1.29104001181e-05	4.10642935073e-06
c	0.0486223883704	0.42535303363	0.047509581342	0.454819536329	0.000114945024031	0.0021676313081	0.00266236623862	0.000298739753406	0.0181775304416	0.000183719592165	1.64853973068e-05	3.57141176864e-05	2.13611795302e-05	1.81520798173e-06	1.3767727306e-05	1.42496377024e-06
i	0.0197538792235	0.265467796877	0.217807550447	0.481303573443	0.00066547967801	0.00135426537937	0.00168102540954	0.000224257957802	0.0115612501639	0.000135325827388	9.60226081893e-06	1.54294456621e-05	1.25600699767e-05	1.32246081391e-06	5.48347683533e-06	1.20560363675e-06
a	0.00766781790783	0.242190075626	0.501342506816	0.238689252481	0.00205876639267	0.00094537096979	0.00109064269985	0.0012370245926	0.00426558940463	0.000406899685796	2.27229046063e-05	2.1180918054e-05	4.56570236589e-05	7.78654630464e-06	4.66515187844e-06	4.06523304558e-06
a	0.00336757972594	0.123513117375	0.560635835605	0.295205210827	0.00458510473089	0.00225999938993	0.00180954279995	0.00569457939753	0.00202368903488	0.000711414278599	5.14273738688e-05	3.2580223018e-05	8.3437704553e-05	1.44769591015e-05	4.69015299281e-06	7.34231884853e-06
r	0.00202930103198	0.044734800625	0.349778913202	0.578567746942	0.00628035604363	0.00578844029664	0.00233761543332	0.00637179163251	0.00334401824496	0.000541131992866	8.12093446229e-05	3.53055653393e-05	6.5483064851e-05	1.54884100338e-05	7.22396456427e-06	2.11984767828e-05
è	0.00131073189399	0.0168280913417	0.186385362401	0.743400138981	0.0319237268145	0.00950260409888	0.00268882077777	0.0028851946775	0.00444225098165	0.000345841457622	0.000140855561541	4.23566587798e-05	4.2246912617e-05	1.96104790113e-05	7.87464162142e-06	3.43320789276e-05
t	0.001648516748	0.0073576838139	0.1334829268	0.769325886327	0.0401402516048	0.0205837586996	0.00715836155926	0.0026978345925	0.0166271728939	0.000587616262541	0.00021771145718	8.29238509266e-05	4.50153698723e-05	1.59626265704e-05	5.16029414047e-06	2.32472260259e-05
i	0.00182409281933	0.00414286190463	0.124458298267	0.641900912109	0.150928208202	0.0352887468999	0.0120308513531	0.00403913136417	0.0231108226313	0.00142507082085	0.000390684612393	0.000159671876976	8.95287479574e-05	5.34155140901e-05	9.50508121349e-06	0.000148228689725
e	0.00107824407644	0.00204523333488	0.134660779422	0.379367380703	0.301747386067	0.0522940609666	0.027093437451	0.0708374905547	0.0132786962104	0.0118479820403	0.00264245133746	0.000703454072325	0.00131630908599	0.00052199513803	2.52273657378e-05	0.000539908196575
