 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.30006465	0.69630643	0.003464476315	3.50668132e-05	2.68379835e-05	1.82458937e-05	5.05783395e-05	1.538966575e-05	1.8368598e-05
a	0.132030547333	0.857283596667	0.0101653961483	0.000265149917867	0.000158613666833	3.64200182333e-05	2.95405781667e-05	1.572315065e-05	1.50366971667e-05
p	0.0646225888443	0.921518365556	0.0132156298161	0.000350089244289	0.000204979931611	4.29873360778e-05	2.39885070556e-05	8.14490248333e-06	1.32182592222e-05
e	0.0261724673481	0.958884655185	0.0136102750387	0.000777245853096	0.000467073546537	5.73584520259e-05	1.57702980185e-05	7.03574852778e-06	8.1127133074e-06
d	0.0166062254494	0.959105098395	0.0225185863462	0.000967448224365	0.000600678785512	0.000113258494009	3.13142693395e-05	1.19165363426e-05	4.54802363358e-05
ì	0.0118683593831	0.942639912798	0.0412372851154	0.00246084491479	0.00146466526517	0.000147337208003	0.000108667443113	1.32035506142e-05	5.97379026453e-05
a	0.00503605024437	0.709648277599	0.187987338372	0.0415139696383	0.0330975579551	0.021097028776	0.00119524180437	0.000267409886371	0.000157112371415
m	0.0269373359648	0.494489032533	0.351360052791	0.0530361264128	0.0434361317184	0.0285374201253	0.00154432944812	0.00042871485879	0.000230808083805
i	0.0339360606526	0.334308838178	0.521716917597	0.0588522736709	0.0379616346395	0.0106074492751	0.00199912346271	0.000234087735263	0.000383551527935
n	0.0293875952152	0.148844935059	0.702371425866	0.065956784557	0.0412695925465	0.00813187945837	0.0026389281209	0.000291309490754	0.00110750166598
c	0.0466560200717	0.38439904002	0.500062822622	0.0310438681857	0.0262541931822	0.00759643325279	0.0023175535403	0.000439670926918	0.00123035958866
i	0.0343842551672	0.427385806827	0.201027221541	0.131835852729	0.187240302394	0.0134938411843	0.00325313071343	0.000791560525639	0.00058799506622
à	0.0115670912857	0.144531864962	0.143469060514	0.249774327576	0.358281790798	0.0792523180614	0.00470317157114	0.00810106647521	0.00031929325874
e	0.0042670942819	0.050461565254	0.0964456095047	0.212596452525	0.346524416933	0.27044615602	0.00668685952371	0.0117732086917	0.00079862801958
n	0.0947838075273	0.036541292818	0.0695289125016	0.120883385508	0.257741454311	0.358505418673	0.0243663861746	0.0188311050972	0.0188182530065
i	0.124662557332	0.0315137077693	0.0582676163672	0.0774890831693	0.373254103437	0.247481099558	0.0408179087249	0.0221416936991	0.0243722688788
n	0.042251433234	0.0112379239864	0.126745084322	0.0765406427231	0.499719694479	0.160206256519	0.0525264029083	0.0175474275664	0.0132251605029
d	0.0156725120447	0.0082251792288	0.158119763774	0.051524762241	0.323599544826	0.0984847598397	0.279836587636	0.0536626825221	0.0108742048343
ì	0.00625538022823	0.00672366947627	0.062018298658	0.0319983224137	0.226296351609	0.178485240947	0.384882505879	0.093773064174	0.00956715061143
n	0.00434592572274	0.00274072387876	0.0410169346193	0.0249348944712	0.230048147203	0.360872376982	0.192505997293	0.133065214725	0.0104697715371
n	0.0986137963409	0.0434693222796	0.0815198248731	0.0147490308237	0.189117945734	0.289324168994	0.093609390431	0.182564944908	0.00703154877903
u	0.127885554619	0.0567637746832	0.075281177791	0.0127670999412	0.119810566245	0.119782454331	0.317420389477	0.153581017636	0.0167078988597
t	0.044995139278	0.0198987126511	0.0747345887637	0.0198142399804	0.0889798130817	0.10902406611	0.438829649826	0.173547645212	0.0301760936199
t	0.0182983502593	0.010161109217	0.0770427240879	0.0263078573268	0.0872541326939	0.0922180870367	0.373575053275	0.290903671737	0.0242390138733
e	0.00710879852643	0.00647179870567	0.029022364996	0.0232635894423	0.052303396898	0.0473874620122	0.427535621092	0.291475283912	0.115431718291
m	0.00419588608214	0.00408275136856	0.016192974132	0.0179534611474	0.0275115536327	0.0414875793374	0.461666343697	0.203394317971	0.22351515943
a	0.00322892870405	0.00353954088952	0.0120410766773	0.0134378067158	0.0175215907442	0.0341537641125	0.383433397899	0.308022359324	0.224621536477
n	0.00932144017802	0.00760799972984	0.0191172461924	0.0347833149053	0.0165994561147	0.0211110527042	0.1845544913	0.382241696441	0.324663302159
i	0.0120971144927	0.00995348157661	0.0222599363975	0.0431476386351	0.0169539223716	0.0273075019014	0.0682079347667	0.43247309548	0.367599374053
c	0.00721861909757	0.00862503252554	0.0138656204658	0.037323134545	0.0137031007905	0.0281969764338	0.0278853990889	0.479615611827	0.383566501351
h	0.00506589246586	0.00875582834185	0.0112209758219	0.0454665801817	0.0173107232635	0.0112839426113	0.0366761265296	0.429490283942	0.434729647117
ò	0.00283765108862	0.00776763948062	0.0068429106073	0.0311059080606	0.0146886444212	0.0111181078704	0.0376936945765	0.407342331314	0.480603109039
t	0.00207621513954	0.00524578239354	0.00537811453577	0.0136539824535	0.00811592257373	0.0106101247901	0.0137477493922	0.566895927105	0.374276191346
t	0.00824420882318	0.00609263516451	0.00824616117859	0.00993415391783	0.0101226672912	0.00701277353003	0.00608753213073	0.669951265702	0.274308612115
o	0.0102037188744	0.00845775748817	0.00807714059286	0.00833502403928	0.00921830426373	0.00509194353001	0.00330190701024	0.384319062901	0.562995140705
</S>	0.0053533778372	0.00753927089409	0.00480838909643	0.00550084011964	0.00507717688186	0.002971417145	0.00216180015512	0.197586407951	0.769001335353
