 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.67946015	0.26960372	0.0223840525	0.022735132855	0.00357966012	0.0005776748235	0.00011169945075	0.0003738667125	0.0003898389991	8.3311137265e-05	2.481851392e-05	3.342403519e-05	2.1514912665e-05	0.0004724180605	6.868200639e-05	2.14449139e-05	3.334854793e-05	2.526948517e-05
m	0.4779634	0.45796434	0.0206854704767	0.0362990986183	0.00390360144	0.0006054685225	0.00011546845225	0.0009522611375	0.000591720033033	0.000209021692422	2.55035496733e-05	3.44166770633e-05	2.19976618883e-05	0.000473477953667	6.95948554967e-05	2.26079158667e-05	3.403965771e-05	2.853084039e-05
e	0.305867568	0.629486653333	0.0127147884689	0.0440055962061	0.00515683121333	0.000699716422167	9.262712275e-05	0.00100826655917	0.000483840377678	0.000206776117474	9.7355250911e-06	1.32716413211e-05	8.3318423061e-06	0.000182911004722	2.78965181989e-05	9.34087275557e-06	1.246069697e-05	1.34043455967e-05
s	0.159296100667	0.782625287778	0.010046109023	0.0399300717354	0.00582024597111	0.000767019667389	0.000101260790917	0.000695412999723	0.000381950982559	0.000186040875825	4.9626249637e-06	6.82174074037e-06	3.1870571587e-06	8.75266614073e-05	1.51460520663e-05	5.06074081852e-06	5.86381282333e-06	2.19528006656e-05
s	0.082305903889	0.856202312593	0.00383888250767	0.0498660785785	0.0042156937237	0.000522234062463	8.0078843639e-05	0.00240878009991	0.00030932719752	0.000172083606275	3.0495218579e-06	4.01144502346e-06	1.17487448623e-06	3.18838100191e-05	7.3195928021e-06	3.24983066951e-06	3.45706674111e-06	2.44838302485e-05
è	0.029024128703	0.728324564198	0.0421048848026	0.154604961193	0.0378629287412	0.00456625946749	0.000272482191213	0.00291988561664	0.000189315529173	7.73875430917e-05	2.71792272263e-06	2.03182828449e-06	3.05956188208e-06	1.53790890564e-05	4.83352371403e-06	3.21822211984e-06	1.6371679137e-06	2.02773381095e-05
r	0.0122376177743	0.603143814733	0.0548011302009	0.240366253731	0.0769531562471	0.00753769648916	0.000520508740404	0.00243437845555	0.00102884975972	0.000921925834364	3.13796160754e-06	2.9933294615e-06	3.70000582236e-06	1.35477806855e-05	7.14155557134e-06	3.99686187328e-06	1.13084248123e-06	1.89537594698e-05
e	0.0066263655431	0.423370616578	0.133649644	0.241285491244	0.164099378749	0.0234420794964	0.0016014749468	0.00293681175185	0.00153586208657	0.00126165520145	8.25752290251e-06	6.36295968717e-06	1.11033281358e-05	7.46987185618e-05	2.20253111904e-05	1.10570899578e-05	2.48128877041e-06	5.45778585899e-05
m	0.00474821699937	0.412193817193	0.160070682933	0.198779981748	0.183656728583	0.0290434240321	0.00207800482893	0.00427977218395	0.00213412852886	0.00273103972382	1.50391269675e-05	1.36223172291e-05	1.37057515353e-05	9.66438195206e-05	2.97243923968e-05	1.74546979859e-05	5.6156180568e-06	9.23553981966e-05
u	0.00410465677246	0.403084757864	0.114114239244	0.205289718583	0.207932625194	0.050890895544	0.00325945552298	0.00555139562798	0.00225068254295	0.00322490751794	2.46234653225e-05	1.57461870764e-05	2.82633133351e-05	4.54079658402e-05	2.58224821323e-05	2.33913789953e-05	6.36204301893e-06	0.000126964741399
p	0.0200182490302	0.223177031421	0.098694025448	0.206170444528	0.340493551731	0.0830781385147	0.00505624707433	0.00939134510933	0.00359859864765	0.00963731831598	8.57434594408e-05	8.24520246921e-05	3.4207254145e-05	3.07772096134e-05	4.25778187108e-05	6.37145513318e-05	1.53098653396e-05	0.000330211747133
e	0.0253484283384	0.16191895276	0.045689053516	0.128031199843	0.412907437244	0.167841789505	0.0108175093581	0.0245542360364	0.00991405488255	0.0120250385053	0.00010026496648	0.000107687587564	2.30016877483e-05	0.000169763544871	0.000116748936237	8.02939971106e-05	1.79515314132e-05	0.000336588773044
n	0.00941579384113	0.0715371832067	0.0280230593387	0.0799408466143	0.516636822415	0.213490296502	0.0146056784527	0.0348876470121	0.0145493156275	0.0159281879018	6.125158016e-05	6.37398218547e-05	1.88291969161e-05	0.000220887274957	0.000143194465412	6.57885003702e-05	1.04261787711e-05	0.000401055325015
a	0.00412141517038	0.0413648828089	0.0140494879462	0.0454618768714	0.467365634138	0.288915812167	0.0287333864842	0.063670704004	0.0258159362092	0.0178677683339	0.000129926181387	8.93931306182e-05	0.000135008836639	0.000983711231652	0.000602046201804	0.000217539558123	1.5786805257e-05	0.000459683931672
m	0.00177597011346	0.0173479780096	0.00951282268207	0.0262343262905	0.401861324713	0.345723560722	0.0338558711614	0.0967432213347	0.0389571520697	0.0246129331446	0.000189929950462	0.000159914126873	0.000176906365213	0.00127906102722	0.000824133240601	0.000293655086041	1.7244338419e-05	0.000433970207224
i	0.000957356254487	0.00932588086987	0.00538818412736	0.0162760100968	0.337487094904	0.396764743574	0.0636607920538	0.107077880445	0.0326832893566	0.0276090968482	0.000265277620154	0.000167690328958	0.000300678778071	0.00067576740574	0.0005717930402	0.00028057467868	1.27836353063e-05	0.000495049759075
n	0.00141744166816	0.0123967908233	0.00360435431579	0.0100641136989	0.226043974968	0.440744427858	0.0833864273513	0.113463126815	0.0322393077855	0.0737629557494	0.000370145373385	0.000216503649653	0.000340581739857	0.00044576696858	0.000481571646733	0.000336193826227	1.42867412688e-05	0.000671986459692
f	0.00168757912272	0.0140003690078	0.00177075484526	0.00860275689963	0.177472416656	0.403820862619	0.0787529157838	0.183969072272	0.0372709972618	0.0905348312498	0.000353841851128	0.000229897809884	0.000119776472452	0.000192649655193	0.000294700495578	0.000263030082076	1.40605930896e-05	0.000649474867897
à	0.00072676457424	0.00549273872927	0.00155310738175	0.00485848907988	0.0792844442187	0.350642674206	0.111035565261	0.309890357424	0.0835330524206	0.0405926097499	0.00135363571704	0.000457538209961	0.00163785972282	0.00424185933073	0.00259469919853	0.00158319670069	6.84567070299e-05	0.000452962050632
o	0.00078436505808	0.00221186158976	0.00107950614392	0.00223163258996	0.0306377754062	0.185720408402	0.108875071754	0.312873235808	0.24593876414	0.0736080865833	0.00229267690568	0.00150805690332	0.00264158210761	0.0135548774436	0.0118380240662	0.00339430773356	0.00018941662901	0.000620373563544
g	0.00502988831936	0.00727357221659	0.00246967456464	0.00922690364665	0.0533839821354	0.133759876467	0.0654137615847	0.295893488603	0.26385736138	0.129471538861	0.00212866630189	0.00214486976777	0.00138582888287	0.0125382439712	0.0125930326321	0.00260674150452	0.000176315892003	0.000646220054515
l	0.00621212158979	0.00938606333886	0.00366058122155	0.0118036077822	0.0646191903785	0.145796842156	0.0648598315282	0.420183142868	0.14696024246	0.11249470962	0.00182340950063	0.00148391350926	0.000484281908623	0.00426869117373	0.00445160174403	0.00103926593484	7.22130836677e-05	0.000400265275838
i	0.00239234313993	0.00397371262629	0.00210932777385	0.00467466836073	0.0266502316762	0.0867294407187	0.0856313771761	0.407465600956	0.26921306282	0.0763585032067	0.00467170756688	0.00174905035642	0.00461317013687	0.0105852910846	0.00869915950468	0.00378489231828	0.000190199658556	0.000508284382946
c	0.00299632457331	0.00414273578876	0.00263012265795	0.00412100575358	0.0492625024421	0.0811851469062	0.058359256392	0.302620906985	0.30691651094	0.143633221069	0.00644270352229	0.00268877411881	0.00597936847462	0.0126800899482	0.0101458135682	0.00472887942943	0.000228108610519	0.00123854672765
è	0.0031619506671	0.00403780194959	0.00271826973265	0.00378054564119	0.056612169664	0.0781489443021	0.035870401464	0.271236178995	0.345302810313	0.169299918356	0.0053291733741	0.0025133187396	0.00339815692054	0.0092725525694	0.0055628953894	0.00232898396648	0.00026330246784	0.00116263386922
a	0.00157406746503	0.00164175131653	0.00093678046855	0.00138602286373	0.018985835318	0.0270464649707	0.0272376441547	0.173537672998	0.526686620104	0.149427727452	0.0065584883247	0.00535571727987	0.00423894764018	0.0268450851898	0.0217159325965	0.00524410282216	0.000941564522613	0.00063956664974
t	0.00158798338834	0.00184496658551	0.000735733500517	0.00070611566791	0.0117040613527	0.0153199358602	0.0138385921516	0.113806620999	0.439614160035	0.321567999151	0.00637674210823	0.00781718642662	0.00313014911073	0.0281539651633	0.0263721272988	0.00592580034072	0.000995515314204	0.000502302749913
a	0.00113731115278	0.0021634009285	0.000848635533506	0.000676564909303	0.00951596608423	0.0118852921867	0.0142918731505	0.0900893116663	0.310869753345	0.383988219717	0.0354204817027	0.0124064591422	0.0438417416009	0.0255660688211	0.0308353525329	0.0226044398469	0.000868370978068	0.0029906885833
p	0.00116526250759	0.00156315927617	0.000841371544502	0.000755230803101	0.00960869466141	0.0088894406289	0.0129300314835	0.0407256225554	0.225739774448	0.474626859906	0.0512498579009	0.0238915863807	0.057433070477	0.024590474907	0.0322358657443	0.0286440106823	0.000834695049356	0.00427493879443
e	0.00116923592253	0.00097862072539	0.000669551521501	0.0005946174677	0.00939903381047	0.00740980159297	0.0064832675945	0.0186826587851	0.299742001483	0.513767629969	0.0340066166336	0.0229533607936	0.0259836581023	0.0232777746023	0.0197883731481	0.0124105259608	0.000647131039785	0.00203609597481
r	0.00048263630751	0.000864787608463	0.000315851983834	0.000322840242567	0.00363443426016	0.00285248869766	0.0042652324315	0.0098828588617	0.319254748494	0.517614706656	0.0392023155445	0.0249135162645	0.0159261624341	0.0242715232008	0.0208862390494	0.0119976973203	0.0019734848466	0.0013384308016
ò	0.000282141912503	0.00127800880282	0.000336053884611	0.000346800534189	0.00192439297339	0.00150084622922	0.00276317114383	0.0053795729539	0.152518474165	0.504355252219	0.0835034918482	0.0406429354215	0.068331755878	0.0455875770669	0.0423394600165	0.0411689051068	0.00436161964887	0.0033795129672
e	0.000922171034168	0.00159558673427	0.000291842318204	0.00053554814473	0.00102257904446	0.00075863588974	0.00199892293461	0.00297362091797	0.142063064722	0.33901387074	0.0953330049494	0.0646142518072	0.0929639492927	0.106996165689	0.0804533000055	0.0580470783689	0.00594282601629	0.00447356725573
m	0.00123985271139	0.00147406797809	0.000229721422735	0.000409308248243	0.000911039448153	0.000508324329913	0.00093119867487	0.00221961950599	0.119685129241	0.451739780247	0.0728200559831	0.0925922272691	0.0387544751209	0.0950031858963	0.0770038100018	0.037245981123	0.0044471978221	0.00278502228524
è	0.00064096920713	0.00129227545936	0.000372278687578	0.000306607766081	0.00106209358272	0.000665296556638	0.00096727346829	0.001780526002	0.0543309914137	0.434341550082	0.113146465328	0.10656312909	0.0930103630636	0.0512585572988	0.0676351866673	0.061348872041	0.00530008175737	0.00597748269508
a	0.00201497120571	0.00203820955312	0.000524731762526	0.000440501282027	0.00099463589424	0.000564848688879	0.000826387066097	0.000903949007333	0.0252314691379	0.245245506694	0.122447581776	0.141216319697	0.128391351021	0.101358143766	0.100719178889	0.102888202014	0.0125888065858	0.011605203565
m	0.00286277116857	0.00243545158437	0.000523105940842	0.000374229604009	0.00119021139808	0.000386736666293	0.000423512508699	0.000455329662444	0.012532147046	0.249307412231	0.101077947259	0.231236729899	0.0606366781737	0.108190951922	0.109484886296	0.0956765820047	0.0128686417286	0.0103366881883
u	0.00154336034952	0.00230781886146	0.000947160766947	0.000444032701336	0.00173320396603	0.000893498868764	0.0005128120629	0.000427479884148	0.00559082641533	0.213562378077	0.100902835753	0.233732826633	0.0651835405579	0.0963710113073	0.108960648765	0.130726687335	0.0195181504429	0.0166417373961
p	0.00161448550984	0.00208439032049	0.00107547490898	0.000603337200445	0.00323354292201	0.00146800958959	0.0007130719043	0.000766602304716	0.00329003167178	0.124544018692	0.0736216485843	0.365388592211	0.0663375376006	0.0934660114358	0.091848126255	0.124608028112	0.021947282681	0.0233897964654
i	0.00178718213661	0.00197728020683	0.00067974120966	0.000913607566815	0.003359547374	0.0012401531632	0.000728240934767	0.000935248434905	0.00333778315726	0.102669348231	0.0453067295281	0.405201797404	0.0281574652815	0.179755054812	0.111248968752	0.065474625704	0.030956065427	0.0162711505885
a	0.00305359887887	0.00212627583561	0.00062269102322	0.00136123012227	0.002131343158	0.000729213421067	0.000463757720589	0.000601657428302	0.00272970945242	0.075870177077	0.029404525176	0.290698339135	0.0168574871938	0.252616824937	0.156708182917	0.0606584672347	0.089892783809	0.0134737689628
c	0.00544275029296	0.00281833391187	0.00110950197441	0.00200732104076	0.0106830544193	0.00225108467369	0.00104960751586	0.0020265613261	0.00306655675081	0.080372243359	0.0262002160587	0.438673869712	0.0071130944446	0.143527300646	0.111902108306	0.0456244357449	0.090328747603	0.0258032739876
è	0.00424336993099	0.00269427655729	0.00122502741814	0.00196408530359	0.0131536381398	0.00280307988456	0.00133118414529	0.0025481556187	0.0030438810636	0.065592912453	0.0224626740196	0.399207276571	0.00336159216153	0.177141012549	0.113465833435	0.034409847915	0.118450195534	0.0329019833292
