 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.314707915	0.63617563	0.04157709915	0.003158303035	0.003231254665	0.0002416666805	0.000908195447
c	0.245845267	0.73633211	0.01498202705	0.00109002472083	0.00110103558833	0.000325554337167	0.000324037346333
h	0.127559224333	0.865818136667	0.005416984655	0.000367267969477	0.000371736262533	0.000353048115722	0.000113659933188
a	0.356919894778	0.639704188889	0.00278937275667	0.000170061329859	0.000152705020601	0.000131159531907	0.000132653496139
n	0.412430696259	0.55824923963	0.0259431310522	0.000305717039953	0.000298310713534	0.00260764220064	0.000165313618713
a	0.18331264842	0.775075246543	0.0374092886841	0.000319716717651	0.000367596891178	0.00342984624638	8.56628512377e-05
a	0.13339058114	0.771898098848	0.081729831228	0.00100854787688	0.00955507203373	0.00202446469496	0.000393397642079
g	0.0818095138467	0.798557182949	0.103224389076	0.00135841575896	0.0126130355346	0.00189815623165	0.000539347674026
o	0.0358508690822	0.88827722765	0.0694596450253	0.000654672669653	0.00453959571487	0.000989979206217	0.000228004316542
r	0.0222942077941	0.68140283255	0.229353901675	0.0316726207399	0.0129790119183	0.00613808953107	0.0161593195374
à	0.0112249568314	0.336541792517	0.493935047225	0.0798224802466	0.0465327006394	0.00876278081036	0.0231802458458
s	0.0064385884438	0.158724642506	0.704418102408	0.0651067471822	0.0492314045465	0.00577450413679	0.0103059925153
o	0.00327487702793	0.074491650552	0.830266754136	0.0508672794941	0.0309721745155	0.0039881548056	0.00613912883843
o	0.00135626728931	0.0263994477673	0.642603134712	0.141435679831	0.161679766839	0.0121647204619	0.0143610267128
s	0.00151489499644	0.0141071094558	0.397207268237	0.200908043277	0.245884468946	0.114357372821	0.0260208655709
s	0.00646384513215	0.0174086654853	0.511138029412	0.135859007759	0.165822494982	0.143673379274	0.0196345672903
o	0.00725100503072	0.0145323824851	0.445911167804	0.25310539592	0.207871570327	0.0586150034247	0.0127134648634
m	0.00283076593024	0.0058607469517	0.188228050601	0.36069449864	0.269306123442	0.146451269808	0.0266285376211
ì	0.00133224640975	0.0029582014139	0.1008252932	0.381724376213	0.297264671147	0.184247182603	0.0316480025404
k	0.00053124413625	0.00132102196797	0.0382986580667	0.311471850238	0.250793660382	0.372237983534	0.0253456045135
a	0.000316428432083	0.000868612222657	0.0150236112222	0.189170384913	0.257266433461	0.470337134511	0.0670174251712
m	0.000190260410694	0.000534156130886	0.0060846571074	0.155310863304	0.281342304487	0.448586561504	0.107951186724
è	9.1159063898e-05	0.000335990426962	0.00268030446913	0.089853554768	0.203950704829	0.599368087168	0.103720143908
r	3.5850128766e-05	0.000152311134987	0.00108806817071	0.0589177582127	0.13586419611	0.736369342389	0.0675724169693
i	5.39559100553e-05	0.000269441927662	0.000867916271237	0.0268975240276	0.06346315987	0.67908365413	0.229364344656
</S>	8.76099150276e-05	0.000439676838831	0.00116430333562	0.0241858870138	0.055079234935	0.495238367065	0.423804942328
