 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.98907125	0.0072514507	0.001450629325	0.0001646447455	0.0002203659685	0.001805829309	2.39834859e-06	2.4932417e-06	3.049720385e-05	4.36989625e-08	4.2512085e-07
ù	0.942264383333	0.0517789599	0.003434111875	0.0003904613085	0.000267120742833	0.00182504243167	4.94386109667e-06	3.2029511e-06	3.104277755e-05	1.08020684167e-07	6.2985857e-07
r	0.886799127778	0.0972822099667	0.0122454377583	0.000746838812833	0.00119353828094	0.00165277710589	5.54716626556e-06	3.475963e-06	7.04182977833e-05	1.12108382309e-07	5.37236382333e-07
u	0.588703198259	0.371308589989	0.0330951212528	0.00296011737094	0.00189226396031	0.0017962357253	6.99080153219e-05	2.63435302333e-05	9.95442125944e-05	3.51507963169e-06	4.51798179664e-05
k	0.26881213842	0.483537809996	0.123692601751	0.00601776502365	0.0242377364201	0.0904930262984	0.000118629303441	5.16492787444e-05	0.0029722588142	4.71397914723e-06	6.16479288555e-05
a	0.156770897473	0.428952703332	0.23899294725	0.0171222913412	0.03326242514	0.120596079933	0.000166031136147	8.19708029148e-05	0.00392763463673	6.63072065241e-06	0.000120342102485
s	0.057690187491	0.451140734444	0.368451982417	0.0348505217804	0.03250061138	0.052061836811	0.000249986095382	0.000124950494305	0.00273031024424	7.6141984508e-06	0.000191216524162
e	0.024163976047	0.282258360148	0.527038827472	0.0913478829268	0.0413322147933	0.030592735037	0.000408205855127	0.000283516351435	0.00234149412475	8.95087071693e-06	0.000223809978054
t	0.0101054810657	0.163419730716	0.583055642491	0.147752367642	0.0661912059311	0.0242868864457	0.000724667718376	0.000533387313812	0.00352640275158	9.86963137231e-06	0.000394339619351
o	0.00535966623857	0.0955417469053	0.546537697497	0.223840979214	0.0972554673104	0.0250152931486	0.00109577427279	0.000904113487937	0.00393947817386	1.59960125908e-05	0.00049377829645
r	0.00353837646286	0.0565710559684	0.428323849166	0.346738636405	0.13155328777	0.0210646720495	0.0031606681576	0.00331176536265	0.00473167131462	1.86741285969e-05	0.00098733944215
ò	0.00281487646095	0.0377280597895	0.264901927722	0.431086808802	0.215875965923	0.0298375900165	0.00527865685253	0.00597796215422	0.00509996752821	5.35628229323e-05	0.00134462861405
m	0.00113391022032	0.0154202719298	0.159585833907	0.356186296267	0.365741811974	0.0767961850055	0.00672089328418	0.00870667561807	0.00885253626607	6.36838090291e-05	0.000791925772117
ì	0.000717083100107	0.00733297670993	0.0921122413023	0.239846252089	0.498514937325	0.118583595002	0.0141135120947	0.014155676206	0.0103314217554	0.000568406887728	0.00372391529147
a	0.00223907840004	0.00362219578998	0.0401546914008	0.15748473203	0.446276579108	0.243135581667	0.0642483773649	0.0281589630687	0.0077278387518	0.000952177262576	0.00599977516382
