 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.62181385	0.345517809	0.02889218665	0.00150304397	0.001662813325	0.000153448095	7.21957145e-05	0.0002655531498	0.0001190869615
n	0.304548373333	0.635940269667	0.0537868802167	0.00280712845667	0.00228781394167	0.000148059630333	6.99643919333e-05	0.0002954424466	0.000116041611
ì	0.114505536444	0.794042156556	0.0841666647389	0.00496864941889	0.00200104301389	8.69591154443e-05	2.50859659444e-05	0.0001620511022	4.18592761667e-05
c	0.0490644608147	0.810215018852	0.127403898246	0.00888448797296	0.0041818220713	6.53377013814e-05	9.42583814813e-06	0.0001614154774	1.41571469556e-05
h	0.0237673679382	0.802393452951	0.155647782749	0.0107421221577	0.00720732702377	4.55812033605e-05	4.24952754938e-06	0.000187224222467	4.86953809187e-06
e	0.0108957229794	0.66332493765	0.29114787425	0.0275731503859	0.00639321874126	0.000384647697787	1.60586280498e-05	0.000249986977489	1.43689472373e-05
t	0.0840195636598	0.415135309217	0.417432301417	0.0446210461286	0.0376229209804	0.000524754779262	2.64595953499e-05	0.000593409152496	2.42507897458e-05
o	0.106553773443	0.222066812406	0.467314500472	0.14767808471	0.0529625676601	0.00271143690642	6.36015191166e-05	0.000589935180832	5.93319422486e-05
r	0.0397547627043	0.0943704671353	0.490080343491	0.28961320157	0.0779125515534	0.00613312996881	0.000708867499706	0.000623490256944	0.00080322597075
ì	0.0174498180714	0.0388144373784	0.361480331164	0.45773358719	0.102721447184	0.0183954473229	0.0014099797999	0.000662325528981	0.00133261325692
s	0.0066795212938	0.0137148460595	0.233568203721	0.51835761573	0.201650832395	0.0235733357743	0.0010822815033	0.00059778971966	0.00077550506464
o	0.00309981789227	0.00498809266317	0.143825363907	0.552413205243	0.238095884132	0.0531413239248	0.00200921890443	0.000677860256553	0.00174917490055
n	0.00477492299176	0.00222053333106	0.0786156573023	0.543004645081	0.303117558044	0.0625817989749	0.00250082914814	0.000983320002184	0.00220073722352
t	0.00556630088059	0.00213782547702	0.0564701254341	0.35161142836	0.546862199348	0.0335437219916	0.00134151879605	0.00159765900073	0.00086924945684
a	0.00213344965686	0.00167896525901	0.0289046327114	0.23816095612	0.492993393116	0.216985533997	0.0130895061654	0.00218108966691	0.00387246411128
e	0.00109942276562	0.000942035686337	0.0115145487038	0.15574335004	0.348323371039	0.406418684666	0.0467264597218	0.0218157320223	0.00741638770376
m	0.00099497416854	0.000680434528779	0.00534826996793	0.08748498468	0.512989037013	0.304834654889	0.0536787155739	0.0279057751741	0.00608315583459
a	0.00061093299418	0.00033026630626	0.00231712986931	0.0492195532267	0.532563302338	0.348942318296	0.0494170255246	0.0113989842247	0.0052004889782
n	0.00312002608939	0.00103114993209	0.00267785676977	0.0336039660756	0.530702890779	0.348828576099	0.0617573598415	0.00736936720823	0.0109088430927
t	0.0039778829178	0.00122936523736	0.00274904517326	0.0285472470252	0.546200356926	0.284379905366	0.114871476614	0.00597786386941	0.0120668671309
e	0.00162026594393	0.000749483122453	0.00122681066109	0.0155008806751	0.301986920975	0.379667711789	0.235019162205	0.0448558642898	0.0193728911436
ì	0.00167236396464	0.00131293932415	0.00089245139703	0.00751959995837	0.164790975658	0.299597448596	0.259306784068	0.235176388097	0.0297310360479
t	0.00211095138821	0.00125343858805	0.00093937888901	0.0155216097195	0.275871851886	0.234589750865	0.182393563023	0.267973711366	0.019345704436
s	0.0119022319627	0.00397580770935	0.002182558463	0.0271570275732	0.300963251962	0.197076683622	0.106167203341	0.341855419122	0.008719789132
e	0.0147724387876	0.00532171323645	0.00257649755433	0.0200626792911	0.136582278087	0.103953509874	0.135151145114	0.420488549707	0.161091183277
r	0.00653178386253	0.00269209514548	0.00168783431811	0.0184510398637	0.0728089187957	0.0705282986247	0.375718365038	0.225767997902	0.225813646426
e	0.00372656787751	0.00173609388183	0.00129224401604	0.0176742657879	0.0504385371652	0.0484942032082	0.416831998346	0.237389487301	0.222416560809
k	0.0097729750825	0.00172333689394	0.00146459478201	0.0149097454293	0.0220421392884	0.0256656714027	0.292486612782	0.2988807291	0.333054173603
a	0.0119290283942	0.00195746759798	0.001506593814	0.0139748833431	0.0129684172628	0.0151836664009	0.208006400261	0.447108436367	0.287365117868
v	0.0157511818314	0.00342494499933	0.00257926292467	0.014101498981	0.00739104992093	0.00737446326697	0.0861930584203	0.548909422122	0.314275145956
r	0.0166792629471	0.00330832163644	0.00270454541156	0.0140370740603	0.00532312517364	0.00698892395566	0.0417504334734	0.318451607374	0.590756728652
è	0.00587097965237	0.00146210681548	0.00103317514719	0.00551007285343	0.00274032364455	0.00567809388522	0.0223315190245	0.360293335791	0.595080402884
c	0.00273694855079	0.00120277480516	0.00110120608906	0.0119174133845	0.00133079406818	0.00624072519507	0.0147045175415	0.65946141193	0.301304207628
h	0.00584132651693	0.0154205138351	0.00594348666302	0.0270586347948	0.0196545561561	0.0317841307317	0.0244777788472	0.737578260643	0.132241322543
i	0.00654225195564	0.020351314545	0.00710955522101	0.0226470996983	0.0255749684187	0.0362603695206	0.0219568781824	0.498830773548	0.360726814181
</S>	0.00350715865282	0.0110811371725	0.0038618751105	0.0119775169992	0.0130377367593	0.0184930036753	0.0122465599412	0.286945781774	0.638849257091
