 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a	0.60203342	0.389806019	0.005723693	0.00130272805	0.000431893315	0.0002763415295	0.000149005962	8.79420801e-05	0.00018889525585
n	0.286725573667	0.700744926333	0.00947040033333	0.00182057548333	0.000514713188333	0.000297909493167	0.0001443256659	9.16493570333e-05	0.000189916501617
è	0.104935241556	0.882086262111	0.0108603331111	0.00150577976111	0.000317949059444	0.000143752724389	4.92810005667e-05	3.47878405844e-05	6.66368408523e-05
r	0.127937223852	0.700005094037	0.12224987337	0.0418095571537	0.00631479373315	0.00161036423146	3.68406378889e-05	1.21717353348e-05	2.41004645974e-05
k	0.135310799617	0.619115188012	0.17648586179	0.0584226360512	0.00852125651105	0.00209751499382	3.22082292296e-05	4.63158664293e-06	9.90664107113e-06
e	0.0504530538057	0.559108916004	0.33673851793	0.0473343943504	0.00465751250368	0.00143244878127	6.77199386765e-05	1.73925698456e-05	0.000190037306229
s	0.0485716768686	0.358403425335	0.482755945977	0.102988638117	0.00522897723456	0.00164921282709	0.000102245592892	2.40172302819e-05	0.000275842432076
e	0.0470847387729	0.252599017112	0.526081468659	0.161520979372	0.00916349507819	0.00303872240903	0.000192243027631	2.64100704273e-05	0.000292925640692
k	0.0267062214076	0.102561119037	0.55130985622	0.300080509791	0.0145686360261	0.00396279840301	0.000276630532544	3.79786401424e-05	0.000496243413564
u	0.0198659229139	0.046416943679	0.460962132073	0.42888627993	0.0336743936754	0.00895090096767	0.000688146934181	4.56958033808e-05	0.000509573004521
à	0.00668130099797	0.0225488532263	0.397190100691	0.473807159977	0.0739690845585	0.0225727696559	0.00252127864473	0.000150453017794	0.000558993381507
i	0.00263568108132	0.0130435501088	0.22974601723	0.455342773326	0.215970048186	0.074337077552	0.00700548538158	0.000429649789265	0.00148968697384
s	0.00161345312711	0.00595979513627	0.101103252743	0.529820827775	0.265457049395	0.0863857275173	0.00758920759386	0.000412261107422	0.00165839884461
à	0.000911863039037	0.00286244784542	0.0545293269143	0.517954342592	0.302917289798	0.103219620839	0.0161782836646	0.000356508296807	0.00107030450154
m	0.000432081263012	0.00152283052847	0.0251090226381	0.375670164197	0.376845723266	0.198186423613	0.0211395315549	0.000333566542636	0.000760673508513
b	0.00837767960767	0.0188222956895	0.0192651202127	0.342383968066	0.352094867755	0.248399427871	0.0102586016516	0.000125151732912	0.000272895594171
a	0.0109341133246	0.0246430631465	0.0145908508042	0.208729316689	0.357823602585	0.34402227929	0.0327273080172	0.0026345199193	0.00389492711472
s	0.0040559282302	0.00889831069883	0.0101400086681	0.124913379563	0.353980240862	0.422068709763	0.0670425306724	0.0035037805731	0.00539709717157
u	0.00179144917673	0.00373846906628	0.00861234085603	0.094840453521	0.293279526954	0.419172596588	0.167075251557	0.00530931772437	0.00618053085719
v	0.00669053015891	0.00365994278876	0.0117127615853	0.0446828381737	0.176770125651	0.536561625529	0.195547393852	0.00740432024146	0.0169703636191
o	0.00847531920964	0.00410283772959	0.0125991508951	0.0270241772579	0.121412461884	0.62013180851	0.184237744617	0.00487235394715	0.0171440726064
r	0.00305516277155	0.0023223216532	0.00470344709837	0.010434695486	0.0899406862947	0.48741401617	0.360996441539	0.0134856161824	0.0276475679355
à	0.00116605647552	0.00148331202773	0.00221048099946	0.004845144262	0.0420516042649	0.301069768723	0.573653080513	0.0312426287275	0.0422778709785
z	0.00054522618184	0.00112493923258	0.00120204871982	0.00285164118733	0.021709814255	0.367441072908	0.552246786838	0.0263077590425	0.0265706594928
o	0.000295542760613	0.00193675403419	0.000956562893273	0.00228745166244	0.0115344323517	0.357838947636	0.533869172279	0.0578185058142	0.0334626289976
o	0.00361825760354	0.0113929266114	0.00123908026442	0.00208206442081	0.00557034911723	0.143844473879	0.572418917426	0.158950658605	0.100883276333
t	0.00493972956785	0.0131341131038	0.00116952494481	0.00177596504027	0.00495943630574	0.0783842646263	0.624982332475	0.156292725535	0.114361888778
s	0.00194176510262	0.0053638839346	0.000724674031603	0.00131739974676	0.00460292460191	0.0516826056754	0.808124360825	0.0705587865117	0.055683612926
o	0.00087342494754	0.00501684531153	0.000845509870534	0.00170180681559	0.00239892350064	0.0199458641585	0.608148061275	0.273994347504	0.0870752409753
m	0.000900504882513	0.00454331610384	0.000971510823511	0.0016576995052	0.00140458326688	0.00803291788617	0.377956921425	0.421385092501	0.183147443658
ì	0.000717928755504	0.00275530960128	0.000675683864504	0.0011256230684	0.00091563923896	0.00364309752872	0.289744732808	0.511958960834	0.188462991219
</S>	0.000393534769752	0.00247640065064	0.000601535267252	0.0010873364342	0.00063357219448	0.00215926656436	0.154701664904	0.684971960417	0.15297468061
