 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
e	0.76188135	0.17622017	0.018951418	0.000833486115	0.00020034994	4.09966015e-05	2.0237216e-05	1.35545672e-05	1.983473505e-05	9.184475e-06	9.28831855e-06	1.05322159e-05	1.306688425e-05	7.8299781e-06	1.46989472e-05	1.40354294e-05	1.5850539e-05	6.54026087e-05	0.00097075846115	0.00430309926	0.00206274099	0.003314531455	0.00584387265	0.0019319452	0.000459623454	0.022772189
v	0.56455719	0.322648473333	0.0729293783333	0.00129269153833	0.000181011193333	3.53097147e-05	1.77718999333e-05	1.29998968e-05	1.90276315933e-05	8.41110400333e-06	8.58570131667e-06	1.00782299e-05	1.27264362067e-05	7.30148625933e-06	1.430651025e-05	1.38422483e-05	1.534073817e-05	6.60781407333e-05	0.00098857179705	0.00430065356667	0.00199311649667	0.003655094485	0.00683215888333	0.0025807656	0.00259361328467	0.0152055662
ò	0.268670865333	0.511456214444	0.104208462778	0.00633379844611	0.00113101182778	0.000115106556433	2.07431975778e-05	1.20927176667e-05	1.85774157744e-05	4.50403300444e-06	4.18549620556e-06	5.75899836667e-06	8.59711052557e-06	3.13978584578e-06	7.93853393333e-06	9.7743476e-06	7.46056872667e-06	7.44639180778e-05	0.00231625537568	0.0163453790022	0.00426125066556	0.0189931469617	0.0232172149611	0.0279782266	0.00334636716156	0.0114495049333
o	0.112815377111	0.604083571481	0.106737434259	0.011128746482	0.00165637256593	0.000248977975478	3.55894161926e-05	2.72476208889e-05	5.09820432581e-05	8.01010233481e-06	5.82855403519e-06	1.37174515889e-05	2.38123925085e-05	5.02659148193e-06	2.06082353111e-05	3.66272622e-05	1.40538020756e-05	0.000132018826026	0.00317178892523	0.0214502406007	0.00614983162185	0.0272174883206	0.0381233516537	0.0519295372	0.00280960648719	0.0121042102111
s	0.0528673523703	0.53920365716	0.208568728086	0.017090554494	0.00114671047864	0.000217797901826	2.96090430642e-05	5.70975096296e-05	5.04748568527e-05	9.01067344494e-06	5.7516025784e-06	1.71699025296e-05	4.38005375028e-05	5.59165116064e-06	3.0705990437e-05	6.90175307333e-05	1.60870534919e-05	0.000186660962009	0.00182857717508	0.0083963285269	0.00382329107395	0.0141058571069	0.0405368635512	0.0499381907333	0.0222500023957	0.0395051553037
p	0.0366719607901	0.376979052387	0.359938316029	0.019474370498	0.000820967859547	0.000115987438275	1.70325093547e-05	5.83908608765e-05	1.79954260176e-05	4.76961351498e-06	2.9204661928e-06	9.04933919653e-06	3.50304558343e-05	2.54001055688e-06	1.97272477123e-05	5.29929481111e-05	7.9470604973e-06	0.000312543034003	0.00207961289169	0.0036137987023	0.00490861749132	0.0226002737023	0.0459886471837	0.0450431642444	0.0341665531319	0.0470577528012
ì	0.020536378695	0.230277044129	0.376141158676	0.0829792058327	0.0141298683198	0.000801437053758	0.000119235552118	3.66187659588e-05	1.38944783059e-05	6.15007187166e-06	5.29611616427e-06	4.18529198551e-06	1.41709914448e-05	2.06518532229e-06	7.91373437077e-06	2.03173221037e-05	4.5907112991e-06	0.000281877192668	0.00200548879723	0.00465729036743	0.0117609664971	0.0291525509008	0.0852547343946	0.0513066054148	0.021028113044	0.0694528719671
t	0.00705126513	0.14994104471	0.417114159559	0.135219218611	0.0188113416733	0.00104838513459	0.000152259555706	3.18939836529e-05	1.25636864686e-05	6.87030692389e-06	5.92744478809e-06	3.2210391285e-06	8.46509131493e-06	2.10886285076e-06	4.89426235692e-06	1.08195237346e-05	3.54405213303e-06	0.000122770906889	0.000892102015743	0.00434997448914	0.011217080149	0.0153240992669	0.0932250724649	0.0488770961383	0.016955586348	0.079608261989
i	0.00253414113533	0.11365164987	0.351580877853	0.180445916204	0.0397106011244	0.00252257726153	0.000331048656902	4.4126706551e-05	2.45455901895e-05	1.2015051608e-05	9.85588232936e-06	3.80993027617e-06	7.64227067164e-06	3.06546572692e-06	4.54050135231e-06	8.52958454487e-06	4.40989914434e-06	8.35950802963e-05	0.000677451121914	0.00748345619638	0.0170002896997	0.017539405389	0.109437418488	0.0529827247128	0.017178292116	0.0867180219963
o	0.00101402740378	0.0381690361267	0.130760033618	0.223594255401	0.0641154203748	0.00868696162051	0.0010637513023	0.000231220932184	0.00052276846473	6.7954132536e-05	3.47858837765e-05	2.63403407587e-05	3.33257991239e-05	1.4655525909e-05	2.64047550174e-05	3.1866723315e-05	3.42382157148e-05	0.000409803843432	0.00117008037397	0.0563564880655	0.0720617532332	0.11138903613	0.129722506163	0.0561214485709	0.0135722910387	0.0907695566654
s	0.000633904377927	0.0147372757789	0.150547354206	0.2415745318	0.0548347841249	0.0121088638735	0.00129885446743	0.000476320627395	0.000720846831577	9.64490608453e-05	4.22444562588e-05	4.32923039196e-05	6.5639347708e-05	2.05779756363e-05	4.78195150058e-05	9.36895344383e-05	4.66045019049e-05	0.000537155534477	0.00101117979032	0.0667971630552	0.0785360689444	0.131963452377	0.0849623043877	0.0318517501903	0.0698504630129	0.0571013782218
ò	0.000357316317976	0.0068682398463	0.153649150435	0.257910703933	0.098844285375	0.0169785146245	0.00208054905581	0.000502891129132	0.000400438837192	8.10401402818e-05	3.82470814196e-05	2.96501576399e-05	5.22144165693e-05	1.41230202121e-05	3.38564720019e-05	8.99048068128e-05	2.55471023016e-05	0.000374239814826	0.00158801576244	0.0556049247184	0.0599712041815	0.0928543677923	0.0791221404626	0.0267492020634	0.089909715171	0.0558694284073
z	0.000154374916325	0.00285223303543	0.0666928691783	0.361503384644	0.109811885125	0.0201956035415	0.0023152724286	0.000555517683044	0.000267961951064	7.42945020939e-05	3.45070194732e-05	2.61326035466e-05	4.50376535231e-05	1.21968187374e-05	2.7350535334e-05	5.80328576043e-05	2.04644637672e-05	0.000336278091609	0.00182969290748	0.0521957115395	0.0544541447272	0.0807639149308	0.126128630154	0.0248355633545	0.059256980557	0.0355519318024
o	8.91625494417e-05	0.00150800698681	0.0370049226061	0.339787572881	0.112727245042	0.0365998791805	0.0042679116862	0.000708824147681	0.000344184959021	0.000107256942698	5.95194861577e-05	3.00403861822e-05	4.92683855077e-05	1.62930229125e-05	2.85995494447e-05	5.23437815348e-05	2.56988625891e-05	0.00044165882387	0.00262926208916	0.0615966771465	0.0690616682424	0.0869220739769	0.120686060051	0.0221105524515	0.0479483701857	0.0551969292675
p	0.00177899179881	0.00420600293727	0.0217801917487	0.263802735627	0.153918601681	0.0571564977268	0.00635097276207	0.00286895841589	0.00047396224634	0.000298444697566	0.000127158318719	0.000140511503727	0.000316317100836	7.37709053042e-05	0.000228434356482	0.000399239906178	8.8791490863e-05	0.000531216697957	0.00288719111639	0.0646092769822	0.0768780910808	0.0891662597256	0.107517000017	0.0194887311505	0.0598473620619	0.0650652440892
u	0.00234664906094	0.00509929333409	0.0166368440462	0.224186503542	0.113612679894	0.0593458072423	0.00813984412069	0.00372798677196	0.00058667558878	0.000373130789189	0.00015677403624	0.000174606011242	0.000402094460279	9.03547744347e-05	0.000293702625827	0.000510886673059	0.000114716544288	0.00125466736599	0.00541075812546	0.145432156927	0.0877497586936	0.116668348309	0.090021303339	0.0100161545835	0.0633673466873	0.0442809610297
l	0.000940101148313	0.00185903396636	0.0064300625454	0.111902086181	0.143217152631	0.0811182344141	0.0107260253736	0.00608265569065	0.00094318839626	0.000396531733063	0.000156277898747	0.000147774820414	0.00037447943676	6.37116824782e-05	0.000231977055609	0.000616341295353	8.88981954293e-05	0.001734954022	0.00626698932182	0.172763566976	0.0934193688979	0.12922046777	0.0473751254463	0.00575748122783	0.134990734896	0.0431768096766
i	0.000483558006104	0.00078114965812	0.00302995671513	0.072016323527	0.157445308877	0.114224303471	0.0222963144579	0.00825001523022	0.00194862743209	0.000727064757688	0.000358605872916	0.000169554896805	0.000396432245587	8.28724171594e-05	0.000228726265203	0.000667035769784	0.000131298325143	0.00318301634067	0.00988953972061	0.169615436992	0.108978858966	0.10006562759	0.0322637831154	0.00258424507594	0.156601803065	0.0335805732255
z	0.000487051245368	0.000497784365373	0.00170165390504	0.0443477759757	0.175303104292	0.16087890449	0.0298905568193	0.0191604157434	0.0028206355107	0.00118044115256	0.000512492550972	0.000331182902268	0.000892873591862	0.000142083610386	0.000487022141734	0.00139934092793	0.000200115391714	0.00390449601356	0.0112064476535	0.169110880997	0.115460252322	0.0907985058633	0.0214462353385	0.00129813637865	0.123383639122	0.0231579980752
z	0.000495576846456	0.000451336735124	0.00150790650168	0.0384478609919	0.204947178097	0.222637298163	0.0352889592731	0.0238592929145	0.0023666499369	0.00113519085085	0.000446479096991	0.000359658434089	0.00104576027729	0.000137600546795	0.000558834052245	0.00163729795931	0.000181588743905	0.00348140390452	0.00510818829783	0.0818467856657	0.0779386034407	0.0476320276211	0.0382136377795	0.00639201831288	0.167720083041	0.0361627750251
è	0.000239755575485	0.000215127565041	0.00080771662556	0.0169865969806	0.111679381699	0.238288612721	0.0695505154244	0.0179176446382	0.00563995007897	0.00235415518362	0.001486804719	0.000334941344696	0.000568779105763	0.000246861992265	0.000307375569082	0.000646128723103	0.000435228461302	0.00912465763484	0.0162397847659	0.154762261889	0.11482955448	0.0454587348737	0.0337069833165	0.00799228953096	0.112370645114	0.037809488875
t	0.000145462207162	0.00016786227168	0.000527498116853	0.0163245319769	0.128646099566	0.248978377574	0.0745088518081	0.0262273365461	0.00701785795966	0.00300791956121	0.001753388403	0.000562118294899	0.000948585835254	0.000313340774088	0.000453139493027	0.000792666661034	0.000562076847101	0.0117294869783	0.0201940102553	0.169269067296	0.12829397816	0.0522832116246	0.0422783864955	0.00295736487032	0.0473675584713	0.0146898181917
s	0.00409832343572	0.00136332709056	0.00116154932228	0.0180814509923	0.133219590189	0.220591177191	0.0408340562694	0.0286242405154	0.00337076923322	0.00150957289374	0.000675907876	0.0004511171983	0.00107990147842	0.000146638997696	0.000422891437676	0.00100619548701	0.0002890327657	0.0185730667594	0.0444244664184	0.093353582432	0.09255538472	0.0588949505415	0.0468905466318	0.00398669322344	0.176722288824	0.00767328323057
i	0.00540918186191	0.00169252558352	0.00117839252243	0.0083577512641	0.049723442663	0.216460390397	0.144875497756	0.0377144045051	0.0177294913911	0.00584617560458	0.00459557960367	0.000499147099433	0.000969317059473	0.000428560428899	0.000331192229225	0.000766080962337	0.000766219145233	0.0281635959198	0.0589388661395	0.0813054874773	0.0546865235733	0.0433725407472	0.0174641757726	0.00406722090048	0.21007670127	0.00458152782019
k	0.0020378083373	0.00080791404784	0.00095901105581	0.00668697552137	0.0576496931543	0.306796730132	0.206830509252	0.104841589835	0.0247745741304	0.00884591666819	0.00611109969122	0.00135313193314	0.00364230118649	0.000662352642966	0.00144614140974	0.00384191108745	0.00107032159174	0.0213144091733	0.0297442028798	0.0637768324924	0.0349568875244	0.0208572358157	0.0137451583529	0.00138283400449	0.0739637797517	0.0019006556834
u	0.0009379988691	0.00050896789028	0.000888805798603	0.00609769184379	0.0593077687181	0.260882978044	0.220066346417	0.136743369945	0.0355672100435	0.0154956410227	0.0115504980537	0.00212245611105	0.00499101512883	0.00128392784766	0.00209229373658	0.00499963760915	0.00259609537391	0.0390775139244	0.0468716164599	0.0678553874975	0.0249123618415	0.0127873934186	0.0124969987588	0.00048426011373	0.0285814685779	0.000800287784467
à	0.00103116571303	0.000225041094427	0.000448542036201	0.00215884435793	0.0201797115394	0.126507959348	0.228406892139	0.107736687982	0.0541460933478	0.0258275153409	0.0213380046846	0.00573867337035	0.00916251177628	0.00445590181589	0.00659845117886	0.00838166178305	0.00907419545797	0.0928135946415	0.111771867487	0.118837145833	0.0237007342805	0.00727756695287	0.00417132197047	0.000162558573877	0.00954002468563	0.000307329499156
i	0.00763779490434	0.000269800138142	0.0005159019854	0.00086228430931	0.00711147909313	0.070972620116	0.146940794046	0.115401983994	0.0805553644493	0.0299003581136	0.0206791652282	0.0112781374568	0.0171459155921	0.0070866078053	0.013361496393	0.0168301689277	0.0139188768193	0.105859821547	0.130387220829	0.164009425278	0.0272003497602	0.00730806731762	0.00139940357982	5.4767673339e-05	0.00320136044854	0.000110852407519
s	0.00928602262811	0.000375112102714	0.000797064878467	0.000617823886437	0.00373875811104	0.065193023372	0.133826331349	0.275638007998	0.0787246051498	0.0295632633712	0.0140679929427	0.0117603256523	0.0209188531974	0.0057817851351	0.014221982131	0.0204272396426	0.0104527106064	0.071504601849	0.0781702822763	0.126956743093	0.0205679675867	0.00532191877254	0.000665389506607	1.96834391597e-05	0.00126118637051	0.000141352629306
à	0.00327188337937	0.000268314438238	0.000675895177489	0.000500596435479	0.00247195161235	0.0482800330573	0.12891968045	0.318324401333	0.0799119187166	0.0521719184571	0.0554514625142	0.0121587743841	0.0206548973991	0.0103342353784	0.0122595507103	0.0163117622142	0.0187159885355	0.0914548586163	0.0614867844254	0.051241238131	0.0114231652656	0.00253293302751	0.000415959738336	7.83879292657e-06	0.00060347331937	0.000150491702035
m	0.00116217863112	0.000114940610079	0.000286130900496	0.000277199668493	0.00102566832278	0.0243288522858	0.123192156817	0.266610065778	0.105996476239	0.083163177819	0.0738256255047	0.0205977404614	0.0255383367997	0.0146763831261	0.0145394152368	0.0139931624047	0.0249620441785	0.116278792872	0.0568375391418	0.026461058477	0.0046685138252	0.0010305827125	0.000166822478912	4.16063844886e-06	0.000208797618657	5.41652826117e-05
b	0.00207392687171	0.000787054270026	0.00133829135683	0.000882240806164	0.000668360590927	0.0196355390953	0.0965669956057	0.267657261926	0.082556487413	0.0618094659397	0.0321558028349	0.0186415098871	0.0285377105999	0.00871735451537	0.0129495397456	0.0187055324682	0.0137051028928	0.251951690957	0.0563811627139	0.017971062959	0.00253639967507	0.00103843057083	0.000137512969637	3.29442601496e-05	0.00251501215589	4.75756425372e-05
a	0.00240572565724	0.00101872497668	0.00170577072228	0.00109378960205	0.000423468120309	0.0113281106318	0.0488295718686	0.159444160642	0.145065051138	0.0831908836466	0.0889257006116	0.014462027029	0.0255561935333	0.0112710113118	0.00879368058187	0.0170890364894	0.0206479384643	0.291023910319	0.0541171836713	0.00823413819967	0.00104339226402	0.000867999021743	0.000100875969312	4.16071152832e-05	0.00327737326233	4.26514168791e-05
e	0.00343588581908	0.00042278604556	0.000765156297427	0.000486308994017	0.000200980505103	0.00414619647727	0.0257817282895	0.075764539214	0.203424833713	0.120775911216	0.147807763537	0.0351591220097	0.0438344105111	0.0300844647706	0.032053800194	0.0314358561631	0.0568511114881	0.15180940344	0.0302600739904	0.00365462547989	0.00037805915034	0.000308786842048	3.5221408404e-05	1.44286118944e-05	0.00109386740594	1.4681933413e-05
m	0.00388759293969	0.00030304904852	0.000623590042476	0.000243128248006	0.000134094690034	0.00214909039242	0.0178663590965	0.109532552071	0.149919864571	0.111266357072	0.104143697846	0.0537644233366	0.080635674837	0.0359098479235	0.063122963398	0.0761487320544	0.0604149338294	0.10435126448	0.0222270229968	0.00246699712663	0.000251242953447	0.000202023450683	5.39468520013e-05	5.1654208148e-06	0.00036918764278	7.19923802433e-06
à	0.00148661383656	0.000215953219507	0.000471921140825	0.000154425682669	0.000114870614678	0.00147646952081	0.0140851209322	0.118261990024	0.12225754819	0.124956619024	0.156872522615	0.0522257104455	0.0846130596123	0.0384805216412	0.0572641877993	0.0767814000181	0.0610565079431	0.0772582914933	0.0101884080989	0.00124814820888	0.000185318249149	0.000149912428894	5.97671702471e-05	2.09578465493e-06	0.000127766483927	4.82867658811e-06
n	0.000653537918853	0.000140329553169	0.000304195406942	0.00019624156089	9.63787428927e-05	0.0013818146636	0.0101698238774	0.0748927726747	0.134835716063	0.127412429675	0.177436844205	0.0738366321485	0.0937332132041	0.0445656508804	0.0532117559331	0.0595953073394	0.067737339981	0.0688750504978	0.00737395629963	0.00289429313629	0.000226772034383	0.000290869854965	6.9679426329e-05	2.91664288498e-06	6.4408908309e-05	2.06105760937e-06
a	0.000421399046284	0.00013189581439	0.000267538788981	0.000307559610297	0.000136256934298	0.00137865504787	0.00772566479247	0.0558628477916	0.119585092021	0.115200836558	0.195884628068	0.0880806060495	0.0930548317347	0.0641405292935	0.054008456311	0.0513617831131	0.092205707327	0.0505595908326	0.00554457133321	0.00343904823143	0.000240891239294	0.000338920791155	7.3753798443e-05	3.59802289499e-06	4.39714367697e-05	1.36633093646e-06
m	0.00139185770543	0.000877149791463	0.00183897009299	0.000356231796766	0.000188400104766	0.000759536542623	0.00403566283082	0.0324873061639	0.083625354007	0.100659065519	0.199957877023	0.0802092020165	0.106644291245	0.0689354244312	0.069673654437	0.106121490371	0.0954210467757	0.0416937156109	0.0030840399444	0.00133199604314	0.000140053907598	0.000238539509885	0.000297009159148	2.78624079833e-06	2.78184712566e-05	1.49829294549e-06
u	0.00171971230181	0.00112066472049	0.002363461531	0.000316854658922	0.000188944411589	0.000527427820874	0.00271266317694	0.0245609367213	0.0642308513357	0.0877938505063	0.189622983341	0.0845250740055	0.119899377082	0.0737799581437	0.081007921479	0.13052815879	0.0943324065919	0.0372195368703	0.00221566464147	0.000625177270713	0.000105488109199	0.000204351088295	0.000371156045316	2.28702536611e-06	2.37653454189e-05	1.3224947585e-06
t	0.000880981233937	0.000480839023497	0.000967934523667	0.000199878176641	0.000121992645863	0.000291735375291	0.00153184437231	0.0124314150738	0.0480779561119	0.0808738755021	0.196561734447	0.0952053713352	0.119593045694	0.0919217393812	0.0937207858263	0.134180861597	0.100288120531	0.0211620332901	0.00100481436049	0.000227206861571	4.42746490663e-05	8.0271619765e-05	0.000136491470039	1.18133887537e-06	1.27563407396e-05	8.50157862833e-07
