 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.5698805	0.408166565	0.00774361435	0.011466902	0.001879678965	0.000355442977	0.000172494304	0.000334752238
n	0.266009038667	0.706495131667	0.0128699301167	0.0112343578333	0.002284595455	0.000323673984667	0.000453106594667	0.000330146053667
è	0.101139940889	0.868094520556	0.0153775730389	0.0130797411111	0.00159904685167	0.000147058770556	0.000443951390222	0.000118161588536
r	0.10926821963	0.704685206852	0.132086695346	0.034416449037	0.0143786551839	0.000489888106852	0.00462834683874	4.65396881587e-05
t	0.10657269121	0.659289418951	0.174421604782	0.0340523699923	0.0190242392613	0.000572062139284	0.00604508489625	2.25178663296e-05
i	0.03925499167	0.555974207984	0.188099314594	0.204193720311	0.0087858050871	0.00115775835009	0.00206030317675	0.000473883330053
s	0.0638593071567	0.262163160995	0.379808704865	0.270575346104	0.0167413081624	0.0030837732167	0.00293680385358	0.000831603743351
t	0.0762776700522	0.309003693665	0.353049199955	0.107296912035	0.143539716054	0.00539222230557	0.00495524865119	0.00048536962125
e	0.0301838675307	0.265003914555	0.196155911652	0.306111094678	0.184386764351	0.0119198631019	0.00346033514373	0.00277830658055
s	0.0159662476902	0.098757311185	0.374091093884	0.392656604893	0.0784974087837	0.0327527537006	0.00263337880791	0.00464526252685
e	0.0112249145301	0.043136263595	0.400194867295	0.390655074964	0.0727273045946	0.0731581379002	0.00257683583597	0.00632662484228
t	0.00679395014337	0.0204422387317	0.262839525098	0.393221311655	0.0811109975315	0.2159468693	0.00700151617866	0.0126435819474
t	0.00562860611446	0.0134043434106	0.207495640033	0.171146555218	0.133052121844	0.4386482731	0.0194622003929	0.0111622271825
à	0.00228722051815	0.0118038376369	0.0772622536777	0.109566199739	0.250217820615	0.5092301577	0.019795978131	0.0198365105942
e	0.00160515038605	0.011964037879	0.0295056474926	0.0803813844463	0.400200263538	0.379287842567	0.072715137377	0.0243405160647
v	0.012637168262	0.014711999293	0.0476672567642	0.0288693960154	0.357702427846	0.335166470856	0.173327962459	0.0299173028882
ò	0.016585622454	0.015390111431	0.0542532648547	0.0112668679385	0.171139632615	0.409988540285	0.28395516082	0.0374208049627
s	0.00661938456467	0.007659378327	0.0192520516849	0.00448094301283	0.0951342765383	0.543787150095	0.30309391694	0.0199729133376
t	0.00820134923489	0.0232974526257	0.0094861110283	0.00260593750428	0.0567566045128	0.478384496698	0.41338658898	0.00788146479587
e	0.0089155364283	0.0316090128752	0.0075718154761	0.00186049816809	0.0353555085043	0.239096595566	0.618060862993	0.0575301492653
m	0.0039617127261	0.0145075590251	0.00588619679203	0.00210524875603	0.0145905446014	0.256511801855	0.621258454331	0.0811784820884
a	0.00216182726537	0.0084212347417	0.00460193989734	0.00195599756534	0.0065281005338	0.231015232285	0.679908331444	0.0654073710295
r	0.00135104714512	0.0077427069139	0.00816770409911	0.00129994580178	0.0027252792446	0.102115177762	0.709651113815	0.166947058343
è	0.00105389251504	0.0060399735713	0.0090243088997	0.00101401425893	0.00114767359153	0.0535630057207	0.731897794605	0.196259376114
o	0.00451345903835	0.0206119437904	0.0084424774999	0.000394022022977	0.00051774084051	0.0187428962736	0.764833698202	0.181943808705
</S>	0.00843221701918	0.0362904468952	0.01157110325	0.000234940028989	0.000355411370255	0.0097558229868	0.706070249101	0.227289844352
