 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.557685375	0.44222953	2.2595288e-05	7.5651226e-06	8.07012165e-06	6.08087685e-06	3.0420384e-05	1.03117535e-05
i	0.290752075	0.708307313333	0.000619217942333	0.000119015782933	6.374023965e-05	7.14046792833e-05	3.52397053333e-05	3.19335905e-05
n	0.286849245	0.711758284444	0.000949217890778	0.000175799314978	8.68972988833e-05	9.83240757611e-05	3.58628111111e-05	4.63465365e-05
a	0.2273934529	0.767601694815	0.00339678927359	0.000877404532326	0.000369961441961	0.000274276424587	3.8544513037e-05	4.78744435e-05
d	0.321194268867	0.668977231605	0.0074137585912	0.00124645066078	0.000486361123987	0.000361188963196	0.000164627081012	0.0001561149045
r	0.380372859622	0.606906210535	0.00885935269707	0.00118768917026	0.00204550205133	0.000185460009399	0.000265718290337	0.0001772152025
e	0.156886847674	0.767524320178	0.0438126422324	0.0160862630901	0.0104985951171	0.00380575555647	0.000272868060112	0.00111269574517
f	0.177825393691	0.576773323393	0.184333592744	0.02939496803	0.0132061088057	0.00624688551882	0.0062021604467	0.00601757618172
f	0.201837915564	0.512289441131	0.217548878915	0.0277899486767	0.0217726573686	0.00374855707294	0.00838060218223	0.00663202398557
ì	0.085170284788	0.54126461371	0.201039217638	0.0796544868922	0.0708799324562	0.0138105762576	0.00363446366074	0.00454642612019
m	0.0641200755293	0.291074306237	0.412074702546	0.113228365631	0.0741031624854	0.0233773810859	0.0181271437869	0.00389486202006
m	0.123073047176	0.350960947079	0.391988772849	0.0635853607437	0.0274144462285	0.0161266254953	0.0254792555956	0.00137156605535
u	0.107481456215	0.36550880246	0.27293114295	0.142958895781	0.0759294858095	0.0169330092984	0.0119198097652	0.00633744295378
a	0.036134973895	0.124481187453	0.28709604765	0.230388618594	0.10676032627	0.198948560433	0.00656586215507	0.00962442641793
n	0.0800233092983	0.0460289740177	0.228269689217	0.176404876198	0.06125770109	0.292574436811	0.0754846427184	0.0399563532393
k	0.121419809766	0.0641953063392	0.157343927739	0.132600932066	0.177468798363	0.163960175604	0.133224538906	0.0497865202798
ò	0.0676946121353	0.0689247219464	0.0857731652463	0.095680564022	0.246559506121	0.323400915201	0.0930623809687	0.0189041823933
r	0.0246996068251	0.0245664953255	0.0565724264154	0.0920614580073	0.170638015374	0.437844325067	0.185618080323	0.00799965469777
a	0.010473433375	0.0115336787852	0.0372104608051	0.104440769336	0.226491391791	0.354136215022	0.226262734774	0.0294513576993
e	0.00457221565833	0.00871464619507	0.021520926835	0.0671789714453	0.201991533597	0.519917525007	0.136534166258	0.0395700355664
n	0.0139779305528	0.00468317367836	0.019884156845	0.0307344668151	0.0725107755323	0.483847428336	0.314920382086	0.0594416761888
ì	0.0169349545843	0.00963915273945	0.0234433279483	0.0201999192717	0.0334503525108	0.387791849445	0.441596784029	0.0669436320629
r	0.00644921599477	0.0110932560372	0.0147358029828	0.0121300290239	0.0204854523703	0.329079600815	0.577084734676	0.0289418838543
t	0.0550812500649	0.0301002644697	0.0295078573276	0.0071465939413	0.0089720891901	0.117515672938	0.739059761559	0.0126165102514
e	0.0718267021216	0.0438064711566	0.0372536647759	0.0110271359804	0.0186103315967	0.0473258899793	0.55627713052	0.21387270255
e	0.0338665661405	0.0565101317189	0.018169353592	0.0109185148601	0.0217790938656	0.0461692106598	0.460905740173	0.35168144085
t	0.0272407627135	0.0535636131263	0.0143810851973	0.00644866465337	0.00961859832187	0.0414130537533	0.638298056724	0.20903621695
t	0.0282399802378	0.0264223955954	0.0151502673991	0.0132097857178	0.0181453121406	0.0178528231178	0.730466452241	0.15051301565
ù	0.0284037924126	0.0399797925318	0.0117088867997	0.0143511571393	0.0211413393802	0.00973307243927	0.520782910747	0.35389903855
</S>	0.0241695567063	0.0541910192659	0.00983237539985	0.00836406641965	0.0127388776901	0.00624734581964	0.342939380374	0.541517334275
