 	il	muro	vuole	uno	specchio	</S>
o	0.66160531	0.33469753685	0.0032789659	5.48797267e-05	0.00025116234	0.000112158013
t	0.360444333333	0.35415341095	0.00546195863333	0.000114622942233	0.279712014413	0.000113652437667
ì	0.164035361111	0.454823968983	0.00820325521111	0.000110665079744	0.372754924388	7.17989135557e-05
c	0.177315713704	0.659875936328	0.0157412100704	0.000628985512248	0.146393517713	4.46137188186e-05
h	0.202300151235	0.703055482109	0.0192388856901	0.000891627237416	0.0744981012377	1.57626623929e-05
o	0.101395627612	0.766092234036	0.09328510523	0.000906600745805	0.0344959384126	0.00382450708695
t	0.0426428580707	0.506400004679	0.26010442841	0.00108464061527	0.184589995471	0.00517806002898
è	0.0227358901902	0.220900454893	0.521364452803	0.00243575127176	0.229894948924	0.00266847594299
l	0.0080214911634	0.116453572631	0.779572000934	0.00309705325725	0.0910940467413	0.00176180022633
i	0.00314981142447	0.040851894577	0.843369333645	0.0108128057191	0.0602696775804	0.0415464840541
è	0.00194297131149	0.0170724292257	0.707172861215	0.032776535573	0.173279991193	0.067755234018
n	0.0143057075038	0.0100212332086	0.449801957072	0.131242438524	0.357206063731	0.0374226111727
a	0.0177803648679	0.00517660422953	0.233353689024	0.289568692841	0.337622214577	0.116498408891
n	0.013526147656	0.00270600086984	0.145306569675	0.266546510947	0.414334381526	0.157580355297
j	0.0308747248853	0.00765483638995	0.215007759892	0.158253003649	0.512420353842	0.075789325099
a	0.0293499048284	0.00848504581998	0.203230375964	0.39881933455	0.315066045947	0.0450492806997
l	0.0140881018095	0.00303444103999	0.0743379646547	0.470259068183	0.340248299982	0.0980320982332
ì	0.0090193987265	0.00120843959333	0.0296191728516	0.466794336061	0.371090289994	0.122268348411
</S>	0.00470890604825	0.000661553551665	0.0159685683758	0.644439353031	0.243539329997	0.0906822677055
