 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.696715565	0.29624692	0.004675327	0.001001348885	0.00040851404	0.000287188605	0.000288110145	9.805473555e-05	0.00027893685
g	0.389786708367	0.604043126667	0.00404884981	0.000863039595	0.0003642926715	0.000261293681	0.000266225757843	9.695136855e-05	0.000269448616267
e	0.209904212822	0.657654125556	0.126015713847	0.005313212565	0.000770541082	0.000116632839667	9.76154641243e-05	3.376233155e-05	9.4105781189e-05
n	0.149997339274	0.674928325185	0.167101884616	0.006852144755	0.000948675987333	8.1066179889e-05	4.22420969081e-05	1.25948852767e-05	3.56863998297e-05
i	0.064966065758	0.706893728395	0.204338498205	0.0215407241517	0.00204477088911	0.00013633988663	5.11486625027e-05	5.74436918557e-06	2.29819298766e-05
t	0.0366897015193	0.717811339465	0.216355776068	0.0264253649406	0.00244566176304	0.00018689205221	5.52494639676e-05	3.50981268186e-06	2.65336449589e-05
ò	0.0134135121064	0.824337856488	0.125313678689	0.0335272222035	0.00296278122101	0.00029495719407	9.22326444559e-05	4.83622218062e-06	5.29510479863e-05
r	0.00742075120213	0.856110995496	0.0951959330297	0.0365035244012	0.00430322074034	0.000302883781357	0.000102719800699	5.19783265621e-06	5.48049976621e-05
u	0.00503337313404	0.632259495165	0.243807334477	0.1025539538	0.0134268252468	0.00129601244379	0.00097202816278	4.95913564814e-05	0.000601432016221
e	0.00286604287801	0.244366647055	0.464183454826	0.1852320646	0.0734032284156	0.0144982114813	0.00797080805426	0.00072051449216	0.00675903937207
n	0.020421442226	0.373770811018	0.326642275209	0.127187402533	0.104675186139	0.0189570726938	0.0103163501848	0.000956366497387	0.017073099124
è	0.0253654196253	0.438868787006	0.149705950336	0.204993878511	0.147290512046	0.0138938404313	0.00477749369493	0.000442552865796	0.014661610328
n	0.0572302874251	0.267642545669	0.101548469445	0.231941581504	0.322779760682	0.0114478253438	0.00206429743831	0.000212155172465	0.00513313628933
u	0.067925315425	0.17415873819	0.061404320815	0.197876782501	0.435811420227	0.0508638616479	0.00636795055277	0.000849373808022	0.00474230498978
s	0.026468906425	0.0888106156967	0.0381682924383	0.190391325167	0.474226463409	0.138288990549	0.00910836851759	0.00113066322601	0.0334064369966
a	0.012488553545	0.0602787225656	0.0217687379794	0.118995119389	0.516582777803	0.21271604685	0.0117102245059	0.002518272932	0.0429416033322
l	0.00521650825167	0.0225956294219	0.0156483219598	0.0901340481297	0.414992879268	0.38326658895	0.0122496916353	0.00303137402733	0.0528649621107
l	0.00284471185056	0.0138042407073	0.0189390636199	0.0601436610432	0.313104746423	0.52970442965	0.0059152817451	0.00116586793911	0.0543779699369
i	0.00114842905019	0.0091279516691	0.0215177486733	0.0586865703477	0.244307095474	0.599273993217	0.0259348649817	0.0117527546597	0.028250565879
m	0.000701475273397	0.00344184991303	0.00991205245777	0.0331501533826	0.131085737158	0.751033431072	0.0321033949939	0.0152959777232	0.0232759196263
o	0.000494404887799	0.00172253286101	0.00520696358592	0.0181182567275	0.075808728386	0.779451493691	0.051516544998	0.0442873704111	0.0233937422088
n	0.00459410616927	0.004196229587	0.00709791836197	0.0184556052425	0.0574037167953	0.665941564564	0.0606680563327	0.057099982137	0.12454284207
ì	0.00621658768976	0.00484280916233	0.00702645772066	0.0189577400808	0.0409052702651	0.662933801521	0.0477341501109	0.0508193127123	0.160563853357
s	0.00456797919659	0.00253918935411	0.0105231373402	0.0330950693603	0.187033071422	0.594785900507	0.0412630138036	0.0458230406908	0.0803695624523
o	0.00381746345553	0.00187502009804	0.0113288355467	0.0334860964534	0.231261877841	0.357911360169	0.0844717717012	0.176843736684	0.0990038261508
m	0.00269265154184	0.00155590401268	0.00510408381557	0.0171018388178	0.093468506647	0.34769611339	0.101023764234	0.223515151228	0.207841988717
e	0.00228242728728	0.00128016834756	0.00276664283852	0.0103941082393	0.046975924249	0.312212721797	0.061576315078	0.329104216076	0.233407482906
m	0.00111958554576	0.00083365319252	0.00115764990951	0.00483145357977	0.0169757329497	0.168883064599	0.046964891926	0.370742304025	0.388491694302
a	0.000723964035253	0.000643529607507	0.000537896679837	0.00265560292659	0.0066859931499	0.116107991866	0.0263054348753	0.408890233342	0.437449364767
i	0.00381637652175	0.000837201112502	0.000325485789946	0.00153198047553	0.00260293136663	0.0439642749553	0.0268787406251	0.585943131114	0.334099864922
</S>	0.00722515426088	0.00121212070625	0.000259970069973	0.00113840768777	0.00145963715831	0.0258431884777	0.0268393178126	0.554079395557	0.381942797461
