 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.66897684	0.2773688435	0.04392212365	0.00309181448	0.0009840536275	0.0025122903892	0.00042228662725	0.0001851436711	0.00037197163165	0.00017153188565	0.00031312671595	0.0010490305572	0.00028811461855	0.0001345123189	9.45556105e-05	0.00011376660005
n	0.351086825	0.465812347833	0.167330841217	0.00657632572667	0.00345531887583	0.0025194467584	0.00045113875375	0.000191276895367	0.000412670677217	0.00017153442145	0.000312768015623	0.00104879323724	0.000287751440527	0.000134274876633	9.437458612e-05	0.000114313074017
ì	0.13922237	0.579390382611	0.261714050406	0.0126221805756	0.00451701562528	0.00110634548147	0.000326176815917	8.4818476789e-05	0.000240159972406	6.74333197167e-05	0.000112518265514	0.000366246740587	0.000112076572519	4.7124260811e-05	3.20121079267e-05	3.91046340723e-05
c	0.0649758393333	0.521737784204	0.380994720135	0.0187471208585	0.0121083855418	0.00064880944049	0.000275147156639	4.3390421663e-05	0.000156609360135	3.23651967856e-05	4.57205924647e-05	0.000138675753106	5.34832847597e-05	1.77057459737e-05	1.10837557889e-05	1.31380435474e-05
h	0.0333201284444	0.323174551401	0.590992116712	0.0303815286195	0.0213513508473	0.000313923860163	0.000228122043546	2.19076292877e-05	0.000107902529378	1.22177572085e-05	1.56567331482e-05	4.69177227453e-05	1.85460538399e-05	6.82452229457e-06	3.85561905297e-06	4.40734452747e-06
a	0.0153459263481	0.298992207134	0.595265582237	0.0713731605398	0.0166382422824	0.00148468218672	0.000504836327849	4.77469257626e-05	0.000164060043126	2.40155978028e-05	2.09536327494e-05	8.27806263818e-05	3.799358428e-05	8.71751863152e-06	3.43276426099e-06	5.63729806416e-06
t	0.0577286796494	0.246379552045	0.586631650746	0.0882167868466	0.0179756990941	0.00183704440224	0.000596402269283	5.92038409209e-05	0.000365109747709	2.79407125343e-05	2.27018843831e-05	9.46722848606e-05	4.461878246e-05	9.09738491051e-06	3.40495292033e-06	7.41746855472e-06
o	0.0703521199331	0.107948298682	0.611263806915	0.185355715616	0.0228941250314	0.00101787667408	0.000628993039761	6.99430059736e-05	0.000364549556903	2.01008454448e-05	1.08694265944e-05	3.62906946869e-05	2.06504888533e-05	6.0789030035e-06	2.00993740678e-06	8.57755371824e-06
r	0.027549323361	0.053859764894	0.581231688972	0.298431948539	0.0364712283438	0.00103502769136	0.000854675403254	0.000169958218658	0.000198697616634	4.16867174816e-05	1.75790731981e-05	2.36220045623e-05	3.34083366178e-05	2.85925306678e-05	3.30619256893e-06	4.95183562394e-05
ì	0.0132503221877	0.0222135920647	0.474336692991	0.42660859618	0.0591599911146	0.00167371439712	0.00186347356775	0.000363740606219	0.000184055992211	8.30832158272e-05	2.84978083994e-05	2.59103908541e-05	6.11567988726e-05	5.12496868893e-05	7.18020402298e-06	8.87641300798e-05
