 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.088566505	0.7857985	0.121631163	0.00312902635	0.000141342695	0.0005495961165	0.000183879185
a	0.298286388333	0.565196686667	0.132788518667	0.00302080978333	7.28060333333e-05	0.0005554432855	7.93745903333e-05
n	0.321714874111	0.580457315556	0.093745673889	0.00378197659444	3.94545531111e-05	0.000222246380167	3.84752480111e-05
o	0.27881486937	0.612639191852	0.10448564463	0.00388353256481	3.1449969037e-05	0.000129470441722	1.58256402704e-05
n	0.260371437357	0.634953650617	0.100561151543	0.0039791430216	3.93480990123e-05	8.75357609073e-05	7.72860902347e-06
ò	0.136930946686	0.661526443539	0.194544593848	0.00672617614053	0.000190510548004	6.89613806358e-05	1.23538625745e-05
n	0.0954182168287	0.63187124118	0.262606261283	0.00976482038018	0.000223785289901	0.000103055903545	1.26033841748e-05
t	0.0328823531096	0.483783930393	0.473133343761	0.00970135346006	8.0535522867e-05	0.000414157687848	4.3206197916e-06
a	0.0205447879365	0.185900500131	0.70697234792	0.0828356031534	0.00194371304662	0.000691189182616	0.00111185477068
t	0.0158430009122	0.103564925377	0.56063158264	0.315019614384	0.00260352139887	0.000829556280872	0.00150783409356
e	0.0072189042374	0.0571832711257	0.40271005088	0.522196361461	0.00757079651629	0.000926344243624	0.00219432486785
s	0.00425177509913	0.0207738246086	0.269491748293	0.689945760487	0.0105673905721	0.00128172123121	0.00368780832262
m	0.00266960951971	0.0090294876362	0.138784447431	0.836742520162	0.00859479425737	0.0016358647104	0.00254326092421
à	0.00273904147324	0.0039915220854	0.0869277001437	0.857315756721	0.0331889007525	0.00158947260347	0.0142475873247
n	0.00172841277775	0.00757701403513	0.0589610123812	0.87353595224	0.0382352417175	0.00182453610116	0.0181378772716
t	0.117842735379	0.0103328112117	0.0943585021271	0.730058750747	0.0151420260392	0.0261512580004	0.00611395965053
e	0.156926956626	0.00511878003057	0.0897936391757	0.476283856916	0.159736801346	0.0528376033335	0.0593023422802
a	0.053271678242	0.00207550527019	0.0407972005252	0.304624882305	0.318718410449	0.179262385111	0.101249944093
n	0.018546491614	0.00449203159006	0.0235527082751	0.454884350768	0.228560680816	0.204903411704	0.065060336031
o	0.00699575377133	0.00514380003669	0.00950884132503	0.470347572589	0.232868360939	0.233828970568	0.041306695677
ò	0.00281272606044	0.00201125848556	0.00452331817501	0.17032095753	0.24035350298	0.548554743523	0.031423484559
k	0.00150244945681	0.00633327412852	0.00278352279167	0.14893618351	0.169717706993	0.649494301174	0.0212325291863
a	0.0011733202056	0.00771957238284	0.00196537466389	0.14046648427	0.173785418998	0.496596827058	0.178292977062
v	0.00960681058853	0.0367115801343	0.00379169648796	0.08319908119	0.105580847666	0.464815589019	0.296294382354
r	0.0159904541962	0.0463830368781	0.00433434559599	0.0755974793967	0.0838456705553	0.348345188673	0.425503837451
è	0.0090720691504	0.0156321138527	0.001903663832	0.0396435088322	0.0746361671851	0.338162011891	0.52095047915
c	0.00562400913513	0.00881462534423	0.00136042031067	0.0143579509107	0.0286077842617	0.565146113964	0.376089116383
h	0.036002862045	0.0153970977814	0.0334474909369	0.0175026442369	0.0266958252872	0.652807504655	0.218146619461
i	0.0435971305883	0.0141299153205	0.0438944262923	0.0187818558456	0.0258612158957	0.465535381552	0.388200097154
</S>	0.0218613776541	0.00718938675025	0.0223891621161	0.0107761505728	0.0147064106479	0.276836460776	0.646241048577
