 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.66662475	0.330482262	0.00189335729	0.000394565585	8.104921e-05	3.45324895e-05	0.00031928547792	9.343849425e-05	6.152704524e-05	6.131077565e-06	9.06670865e-06
d	0.405653173333	0.588377574	0.00492667676333	0.000431410898333	8.12441633333e-05	3.50322415e-05	0.000324596263307	9.37004131167e-05	6.14453441233e-05	6.68988138833e-06	8.42308337333e-06
e	0.209928828778	0.772408711333	0.0120592832544	0.00440406000278	0.000611355161111	0.000118898142167	0.000307321938436	9.85558094056e-05	5.50139837511e-05	4.80152156278e-06	3.13499908111e-06
r	0.326729200593	0.649187870444	0.0167258920848	0.00585869750093	0.00082264166037	0.000173822380722	0.000323617316145	0.000109104008469	5.7082937917e-05	7.28788642093e-06	4.79645716037e-06
f	0.390309541864	0.585774903481	0.0188920000283	0.00327262890031	0.000670173360123	0.000699546156907	0.000258219462048	6.24865214897e-05	2.8519917639e-05	2.59094081403e-05	6.12111952012e-06
ì	0.162196616155	0.624772194494	0.186625015009	0.0200263978668	0.00362918745337	0.00224016978564	0.000296373460683	7.04285691632e-05	3.0372954213e-05	3.08796030468e-05	8.23783069734e-05
m	0.084060432585	0.500595124831	0.36163553167	0.0398077516223	0.00572405898446	0.00268920246188	0.00447532196023	0.000756551265054	4.91127314043e-05	9.69945730156e-05	0.000109927363991
u	0.0573308918617	0.346450934944	0.50232855389	0.0710840472074	0.0105465219948	0.00412448935396	0.00630862698674	0.00114262556835	0.000141070697135	0.000126898570339	0.00041536903633
s	0.0468144249539	0.202846888315	0.653394601297	0.0735382404025	0.0118409125316	0.00445545318465	0.00505585032891	0.000885693156117	0.000194038289045	0.00018099196278	0.000792953278777
i	0.0432665420923	0.135562106772	0.655266420432	0.125342618134	0.0239642013772	0.00979316812822	0.00470172550964	0.000826479625372	0.000235262656348	0.000197386389927	0.000844131092926
e	0.0145815235884	0.0546081325907	0.471055760144	0.292745899378	0.0810888797924	0.0212449763761	0.0218946839032	0.0217252939618	0.0199077632788	0.000259738632309	0.000887358597642
n	0.0146412469795	0.0260079735302	0.414712053381	0.329526679793	0.0913246682641	0.0222214591254	0.0399851343011	0.0305110616539	0.0265941191163	0.00077413311077	0.00370147986588
è	0.0145500146365	0.0134926907101	0.389054291127	0.362733906598	0.0852062744214	0.0597192093751	0.0397377821004	0.0178597405513	0.0123124047288	0.000914713990257	0.00441900147529
e	0.0054644902555	0.00672764720337	0.174446728709	0.360709668866	0.11883003814	0.0807485274584	0.111515627367	0.0815004231838	0.0568945675763	0.00115436408342	0.0020079375451
r	0.00336052565183	0.00498294703446	0.273114847903	0.243222829622	0.102583626713	0.0693405801528	0.127624808122	0.102211210728	0.0696651850254	0.00216914162781	0.0017243232817
t	0.00285779215061	0.00424810971149	0.329272152634	0.208946549874	0.145112746238	0.167012773384	0.0668644350407	0.0460489099093	0.0256699288418	0.00265311637594	0.0013135164739
o	0.00176238142187	0.0027078600205	0.139184177345	0.156606383958	0.220417215413	0.327793087795	0.0744872133469	0.0442590233031	0.0281521176139	0.00262542705865	0.0020051200713
m	0.00146490407896	0.0012877383235	0.114373875582	0.101879123653	0.183137828471	0.330973155932	0.097714699449	0.105453744434	0.0465525382046	0.0126383432862	0.0045240699571
è	0.00137999976632	0.0009333847545	0.105987499527	0.0771799622177	0.173387426157	0.336510015311	0.11247618815	0.123321932478	0.0472188564015	0.0164771974287	0.00512753191903
n	0.00185504079544	0.00106165856483	0.042170346509	0.0544390500726	0.153637717052	0.278628794437	0.164660034383	0.193023525159	0.0900787201338	0.0172007041429	0.00324436930634
a	0.00203318276181	0.00106665672161	0.0207827484363	0.0340599180242	0.0740840003507	0.116706925479	0.209108711461	0.341168708386	0.175874870045	0.020559227381	0.00455500933545
a	0.0011988041506	0.000918938540537	0.00753653857877	0.0128854673514	0.0330651445169	0.0580969371797	0.171732857154	0.378031562795	0.315030966682	0.0161095074603	0.00539322511182
n	0.0379790685835	0.00206680898018	0.0239636980263	0.0324655557938	0.0215073385723	0.0269670030799	0.104335599718	0.307803300932	0.337005172227	0.0472854054868	0.0586210390373
c	0.0600651395278	0.0217496256601	0.188692749342	0.153960711931	0.0265681418574	0.0196740056933	0.0487823433727	0.165636101811	0.172746417809	0.0645002224956	0.0776245370124
o	0.0309543802426	0.02860892622	0.222419093047	0.16720571981	0.0239531232858	0.0143108965644	0.0421685652576	0.203481732104	0.16775233967	0.0709988214985	0.0281463815375
r	0.0111637015809	0.0113423567533	0.0755784921823	0.0572813281033	0.0145710028953	0.0107416795215	0.0402304012859	0.236946027368	0.24979036989	0.209309637166	0.0830450023792
a	0.00521037629363	0.00899933409777	0.0281663398274	0.0214057710344	0.00737225133177	0.0073117298405	0.0236119992953	0.171278655789	0.33484485663	0.271943792389	0.11985488146
a	0.00511256356454	0.00988984886592	0.0118127312758	0.0090055948648	0.00436077107392	0.00462273811683	0.0208137134318	0.212516558596	0.45563205221	0.205812197463	0.0604212282533
