 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.314707915	0.63617563	0.04157709915	0.003158303035	0.003231254665	0.0002416666805	0.000908195447
c	0.245845267	0.73633211	0.01498202705	0.00109002472083	0.00110103558833	0.000325554337167	0.000324037346333
h	0.127559224333	0.865818136667	0.005416984655	0.000367267969477	0.000371736262533	0.000353048115722	0.000113659933188
a	0.356919894778	0.639704188889	0.00278937275667	0.000170061329859	0.000152705020601	0.000131159531907	0.000132653496139
n	0.412430696259	0.55824923963	0.0259431310522	0.000305717039953	0.000298310713534	0.00260764220064	0.000165313618713
a	0.18331264842	0.775075246543	0.0374092886841	0.000319716717651	0.000367596891178	0.00342984624638	8.56628512377e-05
v	0.0996908158067	0.857638782181	0.0389227745614	0.00052544744355	0.000274007433726	0.00281396289496	0.000134196875413
o	0.0514608566022	0.902026560727	0.0428251101871	0.000617598031183	0.000314428401242	0.00260869864132	0.000146751938904
r	0.0361746845341	0.730902806909	0.184532858729	0.0217085897604	0.00867492499041	0.00566775135677	0.0123383435934
à	0.0189408275114	0.431054425636	0.437813889576	0.0537668312535	0.0333300776635	0.00729077725226	0.0178031505311
s	0.0104305985038	0.252962058545	0.645859206525	0.0434432571512	0.0348961588878	0.00444577455075	0.0079629811437
o	0.00494026205793	0.127006192415	0.807947858842	0.0318399177837	0.0206235682959	0.00296469950358	0.0046775414479
t	0.00394726840931	0.0678777823717	0.851731086281	0.0297889700946	0.0199413630986	0.0230032038212	0.00371032101597
o	0.0035560004531	0.0476161817239	0.774851582094	0.0937275741982	0.0457510910329	0.0300819161737	0.00441560833866
t	0.0033757019677	0.0231578608413	0.625386640698	0.128370300399	0.0832002073443	0.124378440291	0.0121308296796
s	0.00683316132257	0.0176850364471	0.675050490233	0.060120545233	0.0684795534481	0.159505881764	0.0123253933465
o	0.00591998894419	0.00876445431237	0.547660026744	0.222342834511	0.141037190483	0.0608576852547	0.0134178742355
m	0.00228360918473	0.00378433443412	0.241274745581	0.357336704837	0.259011763494	0.102824791418	0.0334840617452
ì	0.00105180571724	0.00211043681471	0.134962028194	0.388509261612	0.309933941165	0.123676200806	0.0397563392484
k	0.00045169990808	0.00111146514157	0.0502466647313	0.319100898537	0.250617910388	0.344866173935	0.0336051594161
à	0.000260934846027	0.000791576055523	0.0187687847104	0.155571077512	0.180505070129	0.599508471312	0.044594041472
i	0.000131769455342	0.000653346093508	0.0065826399468	0.107114612504	0.15773754671	0.652641303771	0.0751387951573
m	7.79274324473e-05	0.000624343151169	0.0024471814056	0.0475767578347	0.0896974689033	0.778228867924	0.0813474613858
è	3.74075438158e-05	0.00028119179839	0.00113336289187	0.0244757766116	0.0565735163011	0.837796705975	0.0797020387953
r	1.71645760386e-05	0.00012734115913	0.000465069113957	0.0138463801585	0.0332671978004	0.890302918658	0.0619739494318
i	5.25631411129e-05	0.000274965418043	0.000591995244652	0.00758516034083	0.0161675629668	0.708695849553	0.266631932977
</S>	9.57845955564e-05	0.000471838259022	0.000940756572326	0.00818923417041	0.0146168484834	0.474508289777	0.501177296488
