 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.97628143	0.022878857	0.000350087865	0.0004096182855	4.190789965e-05	9.8330134e-06	1.675578415e-05	5.1357748e-06	2.14639569e-06	4.2560679e-06
t	0.77229118	0.147433184667	0.007828327875	0.0652134410618	0.00329806091488	0.000445498464467	0.00328851387272	1.35082569333e-05	0.000179877223897	8.44850163333e-06
s	0.697760786667	0.192892938222	0.0104185479917	0.0893443650206	0.00436487356496	0.000585568647456	0.00437216868057	1.36297512544e-05	0.000239563180499	7.58705041444e-06
e	0.551242221222	0.389470846074	0.0181038046972	0.0362686553402	0.00267790998165	0.000318297508452	0.00156276114986	4.82831893615e-05	8.8264583033e-05	0.000218945110341
r	0.259368832741	0.688019595358	0.0231654888991	0.0258720564467	0.00223558589388	0.000238944119484	0.000694844893287	6.17004937872e-05	4.65136173443e-05	0.000296445620114
e	0.15749877668	0.635392385119	0.132603723633	0.0519678194822	0.019407487998	0.00120979368983	0.000865922607762	0.000214727961929	3.48722611148e-05	0.000804502290038
k	0.0642458113267	0.51872883504	0.193145891211	0.191334641494	0.0278546823327	0.00176247861661	0.00120593090259	0.000309329350643	8.34261130383e-05	0.00132895839668
a	0.0334463752756	0.349092625013	0.243995903737	0.309252073831	0.0565899794442	0.00386039805887	0.00202743226753	0.000529523913548	9.99550436794e-05	0.00110570619889
k	0.0141399566919	0.185098671671	0.256642781246	0.461278611277	0.0729306988147	0.00512702778629	0.00264349558918	0.000705810797849	0.000126531207226	0.00130639039963
à	0.00725510206397	0.10882716389	0.175303093749	0.578678847092	0.112646028605	0.00978972902876	0.00425806492973	0.00178013095928	0.000147658169075	0.00131417407988
n	0.00497651808799	0.04969029863	0.13732509125	0.538626515697	0.201693249535	0.0200309783429	0.0436407233099	0.00214635885309	0.00114879447302	0.000721442723293
n	0.052743683696	0.0401156335433	0.0586017644167	0.614387261899	0.157375182345	0.0164383140476	0.05765032877	0.000884867529697	0.00151927142767	0.000283685462531
i	0.0664456173087	0.0278875413144	0.0308686084722	0.527756363966	0.285601763282	0.0272808782825	0.0286308622567	0.00408154608857	0.000605669649223	0.000841192992277
t	0.0228139951129	0.0365420139048	0.0320520291574	0.429222687989	0.415244967761	0.0340076784275	0.0224960280856	0.00570607022952	0.000542333366408	0.00137222629743
s	0.0176472633043	0.0476883089683	0.0288756673858	0.408276882663	0.41076945592	0.0252390001425	0.0552671416952	0.00380919504317	0.00160278903547	0.000824296912477
ì	0.0154840814348	0.0247296081561	0.0196972821286	0.245762919554	0.56301691864	0.0519595267142	0.0684066045651	0.00782281878106	0.00170605575849	0.00141421035083
c	0.0064094818116	0.015792049552	0.0127931200429	0.150106005185	0.61204637288	0.0802219955714	0.109583122188	0.00854345676035	0.00283001086616	0.00167442421694
h	0.0508473199372	0.021573374184	0.010646897681	0.169550521728	0.471808224293	0.0622484085238	0.204403910729	0.00420005188678	0.00406589875539	0.00065541779498
r	0.0716723819791	0.018514351828	0.0147251395603	0.169273580576	0.453467141431	0.0478477228413	0.215949363576	0.00511355142893	0.0031594592518	0.000277331270993
a	0.0311555679464	0.008970728276	0.0143192177201	0.084857039192	0.462890530477	0.127629487614	0.189092474525	0.0741193654763	0.00315811338393	0.003807467207
c	0.0120939751355	0.025909494992	0.0522672871067	0.0565052553973	0.457154893492	0.142796489205	0.146640104842	0.0969566274921	0.00379062942798	0.005885218969
