 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.96479234	0.006674250325	0.028264979241	0.00016601984123	1.6736104935e-05	1.290466681e-05	8.81328889e-06	7.3135930125e-06	1.134848712e-05	3.24093969625e-05	4.6684492625e-06	2.7349576615e-06	2.900251078e-06	2.57776467e-06
p	0.926092926667	0.0306275011083	0.0427184360803	0.000448321887077	2.14833159783e-05	1.315953337e-05	9.94561539667e-06	9.1916563375e-06	1.18096832733e-05	3.25377309408e-05	5.58201802083e-06	3.04153515383e-06	2.984589806e-06	3.07415025667e-06
à	0.885905842222	0.0570905203694	0.0558558700268	0.00101884300903	4.05419216594e-05	2.13014525567e-05	8.81697456556e-06	9.26701344583e-06	1.33345536578e-05	2.66316242669e-05	4.44282804028e-06	1.67128941794e-06	1.242447982e-06	1.67437721889e-06
o	0.605685037407	0.114789690123	0.266662640009	0.012041671303	0.000159849275886	0.000243451565519	3.82332891885e-05	7.19681034819e-05	0.000120270089886	0.000136326348089	3.31666834468e-05	9.60916110598e-06	5.09516112733e-06	3.00272763963e-06
v	0.271389549136	0.287770730041	0.41555295667	0.021397444101	0.00125157663863	0.000509959208506	0.000322043234396	0.000519768291161	0.000392699386629	0.00025416702603	0.000531039371149	3.7663998702e-05	3.20835440424e-05	3.83014130132e-05
r	0.150498937379	0.564717790014	0.266255053557	0.014183934867	0.00158913807954	0.000390828152835	0.000408276544799	0.000606026079387	0.000377234203676	0.000181954313863	0.00066733608165	3.8607975334e-05	3.66904926008e-05	4.82089893711e-05
ì	0.0688915393263	0.613440423338	0.300100265852	0.0136509781223	0.00218873819318	0.000536496167612	0.000426038148266	0.000236917875462	0.000152146379359	9.11767264743e-05	0.00023102609515	1.86029575447e-05	1.26229034336e-05	2.3043267157e-05
s	0.0236691119421	0.630005754446	0.319013055284	0.0228932533741	0.00271005793106	0.000705443955871	0.000531370956089	0.000153917408487	0.00010812944312	7.17799834914e-05	0.000104887670383	1.22654801816e-05	4.67856595787e-06	1.62854130523e-05
k	0.00893999844737	0.573079591482	0.397051528428	0.018680605558	0.00131698030525	0.00036749476851	0.00029929529684	9.29897152657e-05	6.77191043533e-05	3.51162655005e-05	5.46425792927e-05	4.73300322553e-06	1.78857937729e-06	7.50542559543e-06
o	0.00374435054579	0.496646013827	0.456125726143	0.0365568839527	0.00467627056332	0.00071497823939	0.00132948420376	7.65728075252e-05	4.61339747644e-05	2.18994161702e-05	2.61343319292e-05	1.34706675735e-05	1.41543958376e-06	2.06534147765e-05
n	0.00202720161193	0.662795514609	0.239723618714	0.0863107429842	0.00617700842111	0.00087683644313	0.00182728319459	0.000115778592508	4.82123379215e-05	2.02985660567e-05	2.17263699764e-05	1.87159795245e-05	1.90829202792e-06	3.51462815922e-05
t	0.00335769850398	0.778121671536	0.127849379571	0.0866450943281	0.0026950163737	0.000378832382377	0.00078062756053	8.85612031693e-05	2.77311201072e-05	1.01727416189e-05	1.28164113255e-05	8.78408916483e-06	1.56581254264e-06	2.20193623841e-05
a	0.00315368829133	0.610833367179	0.188288706524	0.166043641443	0.0228677107912	0.00381611266546	0.00429330135584	0.000311013166723	0.000156210384502	8.5930247473e-05	4.48049694418e-05	4.88727397116e-05	2.35917394755e-06	5.42577759814e-05
n	0.00238877038711	0.379807255726	0.203616399508	0.370587240481	0.0313210279304	0.00522756397849	0.00592788638528	0.000512176232241	0.000228349834834	0.000120601262491	7.04534141473e-05	7.34811099039e-05	3.61758358252e-06	0.000115176345327
a	0.00218003394237	0.256027201575	0.223717113836	0.451319496827	0.0471016186435	0.00973229541616	0.00799354506176	0.000969753610747	0.000378747698278	0.000256461317497	0.000119857847049	9.64619433013e-05	3.11346932751e-06	0.000104331481776
f	0.00123213426079	0.108787920192	0.215807741279	0.590298065609	0.0584618265478	0.0121506685721	0.0100436785206	0.00184565473692	0.000538120519426	0.000326135979166	0.00019384472235	0.000131426369767	3.44654767584e-06	0.000179373050592
u	0.000994722333597	0.0519087469307	0.147717167093	0.661917875203	0.0909632341826	0.0214835652907	0.0197942640069	0.00312323937897	0.000871298993142	0.000519937266389	0.000289784710783	0.000205761645256	3.80373709195e-06	0.000206600715197
