 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.887577445	0.11129896	0.00082142045	0.00016706885	2.90018665e-05	9.040088945e-05	1.5635832e-05
t	0.740448665	0.25184022	0.00426645538333	0.00284191045667	4.30615365e-05	0.00054656315315	1.30932213333e-05
e	0.435314606	0.546834973333	0.0132806391278	0.00378950930556	0.000103003862167	0.00064279639305	3.44920474444e-05
k	0.200013413	0.782979307778	0.0141587548426	0.00227712575519	0.000159665707389	0.000335117173017	7.66571124815e-05
a	0.104343542833	0.876667049259	0.0166618810809	0.00187057418506	0.000138464345796	0.000233617452672	8.48982841605e-05
m	0.0503372494443	0.924887783086	0.0225528823603	0.00171084562835	0.000114755628599	0.000224920345891	0.000171531858054
m	0.0327849114814	0.930846931029	0.0278868114534	0.00776119534278	0.000116107347866	0.000423412515297	0.000180615702185
è	0.0134717676405	0.688057310343	0.279454955151	0.0109340502476	0.00505883993429	0.000361596385099	0.00266150377356
n	0.0096317846935	0.587239473448	0.384481996717	0.00828411721587	0.00668445340743	0.000190065235033	0.00348811973279
i	0.0083446227045	0.488789207249	0.454633423906	0.036591129072	0.00883820356514	0.000386059338344	0.00241738095253
s	0.00870107770817	0.305463848516	0.604442154635	0.0656238083573	0.0105764015217	0.00150703634611	0.00368571065084
t	0.0121701925694	0.283129046172	0.426256061545	0.263034914786	0.00551560840723	0.0070224535487	0.00287172337128
o	0.00749315713313	0.136735310957	0.346461363848	0.429227838262	0.0546456947024	0.0081247631829	0.0173118201781
g	0.00877831765438	0.189766719219	0.393276874616	0.303073319421	0.0748403459008	0.00426322916097	0.0260011630594
i	0.00921945872479	0.206566082273	0.273207408539	0.433281979807	0.0562008029669	0.00759777848699	0.0139264819198
a	0.00475884041493	0.0698548016243	0.0986719089463	0.682071633269	0.076620980989	0.0598917504957	0.00813009687327
r	0.00586008080498	0.0505316322081	0.0949475020821	0.578098944423	0.145512163663	0.0827240761652	0.0423256279578
d	0.00556361466833	0.0469184654027	0.095578319694	0.475815894808	0.239084244554	0.0834581347217	0.0535812939859
ì	0.00300278492278	0.0198095635342	0.0373016441313	0.408957314936	0.405807961518	0.0936172249072	0.031503451662
n	0.00204643307426	0.0106214452447	0.0151864242771	0.466655988312	0.361779703839	0.120262358302	0.0234476189873
o	0.00168990262475	0.00764365594823	0.00711510519237	0.423280447437	0.383543554613	0.136736021101	0.0399912940958
s	0.0349749676749	0.0462996758494	0.0525407311641	0.207919953812	0.472376528204	0.114218495367	0.0716696396986
t	0.054048238225	0.0653475536165	0.070181202388	0.155454199271	0.303305632735	0.296625045122	0.0550381315662
o	0.0267027711083	0.0302083762055	0.0268339007627	0.086325658657	0.280146734245	0.383799158374	0.165983408855
c	0.0370077880694	0.0326648854018	0.0359609648876	0.042419902119	0.222115793748	0.279395096125	0.350435576285
ì	0.0409951372898	0.0344759933006	0.0391666829959	0.027398084173	0.109324195249	0.430456855375	0.318183078762
p	0.0148860920633	0.0140876814535	0.013856792152	0.0128521998577	0.0605299656497	0.723958541792	0.159828762587
o	0.0062525687211	0.00921214733783	0.00588923687067	0.0066913283859	0.0297954851166	0.631494323931	0.310664933862
</S>	0.00487382386055	0.0112540106689	0.00460368798533	0.00463539684295	0.0288148990583	0.409756126966	0.536062081931
