 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.603197365	0.394612015	0.00098833836	0.001083664163	4.88913005e-05	3.418246515e-05	1.16760433e-05	7.51938745e-06	4.46335402e-06	4.52077028e-06	3.340550645e-06	4.03444436e-06
j	0.445028998333	0.552562385	0.000893779326667	0.001400726811	4.31768275e-05	3.41914252667e-05	1.16063832667e-05	7.70293195e-06	5.05431334e-06	4.31664187667e-06	3.613975715e-06	4.46544088667e-06
i	0.324958736111	0.669255941667	0.00449667101556	0.00110392539367	0.0001405832965	2.44572356389e-05	7.45565592223e-06	3.99417495e-06	2.82851128e-06	1.65533935889e-06	1.59530302167e-06	2.12553290889e-06
n	0.196255528704	0.796703713889	0.00575470000519	0.00107010489789	0.0001761215045	2.21769230796e-05	6.67845474074e-06	3.07768315e-06	1.83413379333e-06	9.92769802963e-07	1.62304622389e-06	3.38022514963e-06
è	0.111889456401	0.877584787963	0.00874198100173	0.0013657697993	0.0003792749205	1.90838108932e-05	9.23289401358e-06	2.60784915e-06	1.55515226444e-06	8.31906917654e-07	1.59130708663e-06	3.77429287654e-06
k	0.102538905634	0.875471402654	0.0131211793339	0.0081430802331	0.000628213126833	4.52361429644e-05	3.42829060045e-05	1.138718115e-05	2.07868855481e-06	6.62239875885e-07	2.03558977421e-06	1.49604541885e-06
a	0.0985683703113	0.635000750885	0.234673004111	0.021168963411	0.00982688837561	0.000357549032655	0.000200207218668	5.240968705e-05	2.25481115183e-05	3.47186432786e-05	6.1023175914e-06	8.84646451063e-05
è	0.0331436552338	0.411656720295	0.48435580137	0.0449509738037	0.0237010457919	0.00104231121088	0.000661094206223	0.000132654755683	6.25269918394e-05	0.000110979402426	7.45921419713e-06	0.000174753885035
n	0.0595493584413	0.363758783432	0.346144961123	0.207631414601	0.019912567064	0.00147266803696	0.000925458685408	0.000240386075228	7.41252259465e-05	0.000105179812309	6.24173720657e-05	0.000122630763012
e	0.0683020891104	0.234520636144	0.364980214374	0.268364499867	0.059172549488	0.00242020771232	0.00142694617847	0.000343164925076	0.000110061030649	0.000127370315603	8.23145560219e-05	0.000149917119004
k	0.0358876366668	0.131547027048	0.388663044791	0.353862338289	0.0836230381627	0.00327315450411	0.00196967945949	0.000424087608359	0.000155476276883	0.000220416665201	6.9948990674e-05	0.000304142306335
a	0.0250840969856	0.0966663161827	0.230859308264	0.47246877943	0.163670281054	0.00590372460137	0.00376375821983	0.00068008413612	0.000275298625628	0.000256490135067	6.4372138558e-05	0.000307466078778
p	0.0192637407585	0.0450838672276	0.162505211755	0.550983776477	0.205738200351	0.00767144120046	0.00649425973994	0.00125183371204	0.000359219308543	0.000281254421689	7.58162245193e-05	0.000291355642926
à	0.0173267607328	0.0268176028092	0.069793712585	0.735272172159	0.131750120117	0.0101917447335	0.00653143691331	0.00135983545735	0.000360161662848	0.000279964310563	7.90285448398e-05	0.000237432166642
c	0.0251983430576	0.0360903366697	0.0336118305283	0.78389427072	0.0953329683723	0.0174033565778	0.00584965240444	0.00124428207245	0.000591283880949	0.000201882466854	0.000409897424947	0.000171886564547
e	0.0278175924169	0.0390356609066	0.0153850548428	0.576451496907	0.292963257791	0.0310652485259	0.0128517322348	0.00220617392415	0.00114581286032	0.000341645455618	0.000524435631649	0.000211881591516
n	0.0122271502033	0.0153580846522	0.0167705979476	0.481920172302	0.417495639264	0.0311277141753	0.0192829930783	0.00337284887472	0.00126089988677	0.000475790001873	0.000218733267216	0.000489345603839
a	0.0070460975211	0.0076827108174	0.0161530953159	0.512459000767	0.382196586421	0.0425362027251	0.0241236796928	0.00461831705824	0.00178154462892	0.000725541100624	0.000117902460405	0.00055929960128
p	0.0047499340937	0.00525493877247	0.0145489101053	0.389329616922	0.424465645474	0.077309717575	0.0636579705643	0.0147746900194	0.00377308227631	0.00106206550021	0.000209195558135	0.000864233767093
u	0.0041020490879	0.00458313215749	0.0131231719684	0.392356285641	0.359507258491	0.122777235858	0.0794204851881	0.0180418305398	0.0038836135921	0.00103943920007	0.000235987494712	0.000929521736031
l	0.0016753066593	0.00222351809916	0.0122533629228	0.38101930188	0.355226446164	0.133802678619	0.088905353396	0.0182913893799	0.00461425416403	0.00127871256669	0.000176283526904	0.000533391042344
i	0.000804819056433	0.00235216021305	0.0119833910743	0.224251127293	0.456880398721	0.134940272873	0.128823537799	0.0270388927933	0.00962036472134	0.0025654042889	0.000174090210635	0.000565489354115
z	0.000635666282144	0.00235831948102	0.0136677604581	0.107488619098	0.475623082907	0.157697190958	0.1836377126	0.0424796462644	0.0128538152404	0.0026935741463	0.000192247111878	0.000672298894705
z	0.00382146022738	0.011934891437	0.0200488011527	0.0793285330327	0.490540960969	0.143345133653	0.189002927533	0.0419844677548	0.0171158684135	0.00203013536543	0.000262801580626	0.000583992671568
è	0.00470336764246	0.0161328888123	0.0133227413842	0.0517479626776	0.45436509699	0.188391167884	0.185052665844	0.0483452282516	0.0309941404712	0.00590641185514	0.000276402296875	0.000761917510523
s	0.00179000455415	0.0066852748041	0.00714366169473	0.0259629135592	0.359741775663	0.221884202628	0.257035788615	0.0670862827505	0.0449033144904	0.00643899859505	0.000550605318958	0.000777184511508
s	0.0528280862914	0.032127270468	0.0129720607982	0.0670687655197	0.331443391888	0.171990357543	0.239758986205	0.0543827795835	0.0341292561635	0.00225356448835	0.000772978606319	0.000272507634836
i	0.0697410210738	0.040671806056	0.0127866044994	0.0761902344066	0.221211483296	0.169103315848	0.284114565402	0.0796015651945	0.0382101623878	0.00610233314278	0.000547848462106	0.00171904676795
è	0.0235123833213	0.014993343452	0.00475568541313	0.0275524550355	0.108627787099	0.205474651949	0.376632578467	0.153121818398	0.0675546907959	0.0129237117143	0.00123523024737	0.00361569725598
