 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.314707915	0.63617563	0.04157709915	0.003158303035	0.003231254665	0.0002416666805	0.000908195447
c	0.245845267	0.73633211	0.01498202705	0.00109002472083	0.00110103558833	0.000325554337167	0.000324037346333
h	0.127559224333	0.865818136667	0.005416984655	0.000367267969477	0.000371736262533	0.000353048115722	0.000113659933188
a	0.356919894778	0.639704188889	0.00278937275667	0.000170061329859	0.000152705020601	0.000131159531907	0.000132653496139
n	0.412430696259	0.55824923963	0.0259431310522	0.000305717039953	0.000298310713534	0.00260764220064	0.000165313618713
a	0.18331264842	0.775075246543	0.0374092886841	0.000319716717651	0.000367596891178	0.00342984624638	8.56628512377e-05
v	0.0996908158067	0.857638782181	0.0389227745614	0.00052544744355	0.000274007433726	0.00281396289496	0.000134196875413
o	0.0514608566022	0.902026560727	0.0428251101871	0.000617598031183	0.000314428401242	0.00260869864132	0.000146751938904
r	0.0361746845341	0.730902806909	0.184532858729	0.0217085897604	0.00867492499041	0.00566775135677	0.0123383435934
à	0.0189408275114	0.431054425636	0.437813889576	0.0537668312535	0.0333300776635	0.00729077725226	0.0178031505311
s	0.0104305985038	0.252962058545	0.645859206525	0.0434432571512	0.0348961588878	0.00444577455075	0.0079629811437
o	0.00494026205793	0.127006192415	0.807947858842	0.0318399177837	0.0206235682959	0.00296469950358	0.0046775414479
o	0.00206652162264	0.0458770553717	0.698033132947	0.100802269261	0.133379425099	0.00849553615453	0.0113460632493
t	0.00224177218755	0.0254041191239	0.513354014316	0.149876999754	0.1996443417	0.0873261343848	0.0221526310831
s	0.00512194899585	0.026098366708	0.627630894772	0.099731029918	0.115563860567	0.108399411595	0.017454519911
o	0.00484505079862	0.019091195466	0.522193108257	0.245508846639	0.156089000189	0.0412865979983	0.0109862155203
m	0.00222194563287	0.00807339738533	0.275759412752	0.36214394888	0.22253191673	0.106046999999	0.0232223978401
ì	0.00130770434762	0.00438096695178	0.186860197917	0.39765973296	0.251534362243	0.130926468333	0.02733055828
k	0.00061529995254	0.00222726290726	0.075592278639	0.339478847987	0.229350177414	0.330323017778	0.0224130744267
u	0.000418954600847	0.00156791484575	0.030532684313	0.241120972996	0.271598909138	0.413104019259	0.0416565374756
à	0.000191627078282	0.000640665341917	0.0108059337463	0.220839760999	0.271224421046	0.447550269753	0.0487473258252
i	0.000116031187427	0.000423752980639	0.00366707292277	0.0995103649997	0.145652501682	0.668625539918	0.0820047252751
m	0.000134166392476	0.00039337815688	0.00210824843959	0.0458007376666	0.0896170232273	0.765638866639	0.0963075537584
è	9.7752521492e-05	0.000225543495627	0.0016368070632	0.0274135938889	0.0559412060758	0.855473275546	0.0592118205861
r	4.19626328307e-05	0.000178038785209	0.000652987032733	0.017312512823	0.0403293980253	0.905602811849	0.035882330762
i	5.63474892769e-05	0.00036161808507	0.000634343039244	0.008943170801	0.0193317240084	0.707696350616	0.262976480154
</S>	8.52280146385e-05	0.000500278142535	0.000910108419622	0.0091270029005	0.0166954835042	0.466357565308	0.506324355077
