 	le	melanzane	vogliono	girate	</S>
e	0.988076685	0.0108779375	0.00070035685	3.3644872e-05	0.0003113631425
m	0.721853511667	0.2012497035	0.0765594545167	3.5028588e-05	0.0003022813365
a	0.588315653889	0.309581021167	0.101845141639	6.82658033333e-05	0.0001898814345
r	0.512150131296	0.416777343722	0.0676028406797	0.00261503548778	0.000854595978167
a	0.217138361432	0.688255631241	0.0820774402266	0.00608176416259	0.00644677899272
n	0.0929259634773	0.650356193747	0.243584870076	0.0051206587542	0.00801233706424
g	0.0600610031591	0.559111614582	0.375490923359	0.0021953397914	0.00314116164808
i	0.0500230477197	0.649111138194	0.291340817786	0.0074751791038	0.00204985177603
à	0.0273978189066	0.509323742731	0.448744562595	0.0127013950346	0.00183250916868
n	0.0208061226355	0.22298921891	0.747249467532	0.0081118247782	0.000843378634893
e	0.0180558494452	0.0911260031033	0.787944902511	0.0749354743594	0.027937741547
e	0.00729570421507	0.0329809839878	0.75318129417	0.159809664786	0.046732321849
t	0.00400477507169	0.0126367529159	0.837682278057	0.119705792262	0.0259703891497
è	0.0024108152739	0.0072368014053	0.852777439352	0.120477784754	0.0170971385832
l	0.0049113378413	0.00755173880177	0.839946193117	0.133950304918	0.0136403814011
u	0.00566448831377	0.00611287754392	0.596929158706	0.312513398306	0.078780044007
n	0.0335156481379	0.00836367979131	0.427340830569	0.424951962769	0.105827848669
v	0.0683495527126	0.22661821793	0.422299866856	0.229646855923	0.0530854668897
o	0.0487818459709	0.293309369143	0.200727976352	0.394864766974	0.0623160206299
t	0.050934267057	0.100947232881	0.175976279517	0.607023198991	0.06511899021
i	0.051884132819	0.0368918479603	0.167686893106	0.640706332997	0.10283073507
m	0.029356714073	0.0132385250201	0.0770425009687	0.763667944332	0.116694278357
m	0.0226497364577	0.00810252137337	0.0542927083229	0.852910101444	0.062044911119
è	0.0096679261859	0.00591487547446	0.026948334041	0.721455763815	0.236013095373
n	0.049442073662	0.0245735058415	0.0593914546137	0.492796964605	0.373796001791
e	0.062336251254	0.0307785687138	0.0697930572579	0.432856888202	0.404235230597
</S>	0.031931925677	0.0157794745069	0.0352038222089	0.429835744101	0.487249040299
