 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.561270315	0.408607175	0.01907476445	0.005918824857	0.003304179097	0.000281427912	0.0002203510109	0.0003655692735	0.0001190674882	0.0006889131945	0.000149412826
m	0.427938755	0.533456368333	0.0208485133833	0.00671357628567	0.00918220303233	0.0002788426424	0.000275034326967	0.0003525417182	0.000118867797967	0.000685786324467	0.000149494643
à	0.320943983	0.613417122778	0.0454172183611	0.00982632709522	0.00961299931078	0.000143415575867	0.000152981610322	0.000154851259767	4.12366045557e-05	0.000235750699789	5.41044985667e-05
n	0.281120285667	0.611055484259	0.070431114787	0.0165158790317	0.0198650830703	9.96689149557e-05	0.000701365181441	8.79942551357e-05	1.57497469519e-05	8.69634250297e-05	2.03993301556e-05
a	0.259099846489	0.51021490142	0.159185733596	0.0450776850106	0.0246211245234	0.000295963624652	0.00092173980048	0.000264374660259	1.91378244173e-05	0.000198122414777	0.000101379910785
m	0.132472660096	0.59538268714	0.198041321199	0.0537590196702	0.0187891813411	0.000364306235217	0.000442493726827	0.000324667855253	2.07254393058e-05	0.000239203021592	0.000163751775262
u	0.0900118308253	0.458892867047	0.340046457066	0.0826407212234	0.0244915387804	0.000929390838739	0.000270544968942	0.00228029732025	3.51099142686e-05	0.000155303830531	0.000245927236754
c	0.0852972644018	0.303490280349	0.433691365689	0.105755012074	0.0664822949268	0.00124898102958	0.000403989606314	0.00294691547008	7.03338480895e-05	0.000213160550177	0.000400400095585
e	0.0837167440939	0.237043734416	0.31940568523	0.260879605691	0.0926583716423	0.00338765032653	0.000613856565438	0.00148923162003	0.000105901889363	0.000370590070059	0.000328607493195
o	0.028150261958	0.0807057536053	0.243609200077	0.505444168564	0.0807065872141	0.0403541307755	0.00645220374181	0.00150425180668	0.00349879533312	0.00923759382335	0.000337013842398
c	0.0181735019527	0.0629001223684	0.141675975026	0.414630510855	0.285880062405	0.0499499213752	0.00868717891394	0.00103538271556	0.00459558395504	0.0120121643345	0.000459574504133
i	0.0146321468899	0.0561791878095	0.0809828650087	0.469269324952	0.343145699802	0.0242434285751	0.00420395963798	0.000879530151853	0.00171643519568	0.00443118090483	0.000316190941378
ù	0.0050648860023	0.0189872532398	0.0439660383362	0.623554558317	0.243655222267	0.031069996525	0.0223897568793	0.00107023948395	0.00387713709856	0.00619841670161	0.000166426547126
r	0.00447265846743	0.0108211650299	0.0294969327787	0.480164149439	0.398907450756	0.027184090175	0.0372983086264	0.00061925473365	0.00448668911285	0.00643031977387	0.000118926689042
i	0.00412976315248	0.00798172750997	0.0188048277596	0.309536369813	0.368762373585	0.168993051392	0.0259893852088	0.0844843396836	0.00433628645095	0.00447768046462	0.00250414246968
m	0.00227081414749	0.00475329990332	0.0112290624199	0.216928576604	0.390612281195	0.221901541131	0.0278845670696	0.112471482015	0.00458070395032	0.00396892142154	0.00339873166656
u	0.00163856631583	0.00364454939777	0.00786332670663	0.145091757535	0.387677612398	0.277081884377	0.0306270090232	0.135121092792	0.00529909311677	0.00319764794051	0.00275745056552
e	0.00074002303861	0.00145324952259	0.00280828418888	0.057548688845	0.179667637799	0.461792794792	0.0668165853411	0.157290998597	0.0294055883723	0.0375663851802	0.00490973515517
p	0.0025251094462	0.00356044136753	0.00251909378296	0.0258068899483	0.2561998076	0.333292274264	0.219083608447	0.067290295789	0.0358702987908	0.0476464095067	0.00620573285172
ì	0.00300139126873	0.00416897425251	0.00247288089432	0.0152930033161	0.267616992533	0.294080967421	0.280002266149	0.077875113853	0.0263874032636	0.0246526449489	0.00444832451724
t	0.00216995737624	0.00184768998084	0.00123554456477	0.0108092864387	0.160382427511	0.29900213914	0.399917665383	0.0812178379843	0.0241354757545	0.0174778572496	0.00180407430908
t	0.0355399219587	0.00383421376028	0.00477654248826	0.0383018801462	0.129681722504	0.140503167047	0.594581755128	0.0330703470281	0.0121294373848	0.00680563885987	0.000775334439693
a	0.0455729928129	0.00421264137343	0.00566179195275	0.0446226167721	0.0665831615013	0.154056669682	0.425918318376	0.220181050009	0.0225882975949	0.00564939412996	0.0049530525799
