 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.9928969	0.00683612435	0.00026135512325	6.08669015e-07	3.8309051e-06	4.3455735e-07	1.22550246e-07	1.3531256e-07	6.0771865e-08	1.40553005e-07	8.8181085e-08	2.58952925e-08	5.0482167e-08	3.344864e-08	2.0729215e-08	7.07154155e-08	2.38187935e-08
ò	0.990429033333	0.00922677831667	0.00033202107775	2.12045587167e-06	6.62867836667e-06	1.40825461667e-06	5.06592745333e-07	4.62260993333e-07	2.39894245e-07	2.83741938333e-07	1.40292255e-07	8.64382341667e-08	7.3933139e-08	4.857014e-08	2.77533816667e-08	8.02287885e-08	5.48051521667e-08
t	0.945142021111	0.0415596589722	0.0129466972626	1.00680116239e-05	0.000200189466789	9.90087613389e-05	3.28400074844e-06	7.02043166444e-06	1.26503809833e-06	1.91603768461e-05	7.015074225e-06	5.30981221389e-07	2.45793554967e-06	8.61993693333e-07	1.18899135222e-07	5.97312886167e-07	6.35556723889e-08
t	0.764022383704	0.215770572991	0.0197416420875	1.1431211208e-05	0.00026834244393	0.000130746468846	4.03622268281e-06	8.90021053148e-06	1.43809217744e-06	2.53436710854e-05	9.26206068267e-06	6.22087464796e-07	3.23721040122e-06	1.11868669678e-06	1.40794606074e-07	7.81872738722e-07	2.7295660363e-08
e	0.541510947901	0.431425877664	0.0262154403625	0.000274502916069	0.000257007952977	0.000141123228015	3.04717026609e-05	4.36068708205e-05	1.94496482371e-05	2.21641408318e-05	1.00448761686e-05	7.14051837927e-06	5.68799535174e-06	4.57295293126e-06	3.31696770636e-06	3.60878232291e-06	2.50477711914e-05
o	0.319901572634	0.612036405888	0.0651771314542	0.00063195193869	0.000641746567659	0.000539285452672	0.000285392627554	0.000307113190273	0.000214543308412	8.56179229439e-05	2.39070260562e-05	7.09367671264e-05	1.76567341172e-05	1.08569649771e-05	8.53032340212e-06	6.54125844097e-06	4.08183350638e-05
G	0.209607414211	0.666327001963	0.117901033818	0.000929686612897	0.00307378482255	0.000813002050891	0.000365209804185	0.000382198425424	0.000268788228137	0.000129826725981	3.69767653521e-05	8.90310143755e-05	2.34747327057e-05	1.0342151059e-05	7.58868086737e-06	7.14823748032e-06	2.74872583546e-05
i	0.160487240404	0.698613433988	0.133987374606	0.0018792961043	0.00375638897418	0.000606855910297	0.000170735123062	0.000181479603808	0.000115574349046	8.69025536603e-05	3.0262136784e-05	3.61712791252e-05	1.57440992352e-05	5.884933853e-06	3.47813488912e-06	5.70062052677e-06	1.75224143515e-05
u	0.0603004451347	0.644671004663	0.272938544869	0.00486632713477	0.00535463615806	0.0043882232301	0.00157159352102	0.00258800651794	0.00199905100735	0.000545222404553	0.000127585600595	0.000375830968708	0.000137770989078	5.96720743843e-05	3.7981939663e-05	1.29722698756e-05	2.52040076838e-05
v	0.0712283777116	0.399098644888	0.49407409829	0.00912550537826	0.00899411638602	0.0069197530767	0.00210212441367	0.00351260442598	0.00263524767245	0.000845709501518	0.000309028873532	0.000516368821569	0.000268085016359	0.000128335158128	6.2639247221e-05	9.69608452919e-05	8.24457825613e-05
à	0.0732610344472	0.337772598296	0.56157526943	0.0102563161261	0.00815317146201	0.00424620429223	0.00096932857789	0.00137983226199	0.000956531300817	0.000453816315173	0.000257111128511	0.00020565457619	0.00018241089412	9.60362819093e-05	3.54093322403e-05	0.000114487988244	8.47924589204e-05
n	0.0260047503591	0.312624709432	0.61856760981	0.00795526204203	0.0164969804873	0.0135129716974	0.0010499859593	0.00132518748733	0.000519955406939	0.00126715438639	0.00030371514017	0.000107807159063	0.00010883091004	4.91727898364e-05	1.58317872468e-05	6.0689999228e-05	2.93741106735e-05
n	0.011034120653	0.306285396477	0.63763510327	0.00439973474068	0.0198909108958	0.0161577032658	0.0009299858931	0.00125014857961	0.000324108641113	0.00152779637413	0.000317438091657	7.19039155543e-05	8.25739120033e-05	3.19548480088e-05	8.31278970093e-06	4.26359320093e-05	1.01884257582e-05
i	0.004906922971	0.251028570159	0.630052434423	0.0712008343069	0.0241923176986	0.0127688044553	0.00153345540437	0.00191930961037	0.000937189719171	0.00084974393671	0.000226174445486	0.000113153694385	8.07795359911e-05	4.29559593996e-05	1.56315411856e-05	2.53526209364e-05	0.000106419851153
ì	0.00183376231367	0.091471837553	0.739201944808	0.108207754769	0.0376517298995	0.0135732064851	0.00214464006812	0.00275483203679	0.00157323107306	0.00077039018557	0.000243965761829	0.000183915888128	0.00012424402533	6.22757071332e-05	2.46668627285e-05	2.16355879788e-05	0.000156020551051
r	0.00129432900789	0.038158118351	0.714335601603	0.101100444923	0.1028364783	0.0318712038284	0.00166337825604	0.0031333955456	0.00121477922435	0.00272095103519	0.00093759225061	0.000166040159376	0.00036320372511	7.38703143777e-05	1.82080425762e-05	4.23886189929e-05	7.00486923503e-05
